"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IL32",1.36159750342951e-26,-0.295903802097114,0.049,0.209,3.98076646102652e-22
"MMP2",1.65166342753997e-26,0.329443927084168,0.781,0.572,4.82880319675587e-22
"NID2",1.80003797333552e-26,0.320771952430034,0.406,0.216,5.26259101884374e-22
"SLC25A6",1.93485697164743e-26,0.278155328352652,0.397,0.21,5.65674784230844e-22
"RPS27A",1.9394649287554e-26,0.360577530718891,0.692,0.488,5.67021966570929e-22
"MT-ND4",1.96244790763079e-26,0.371740245128621,0.911,0.805,5.73741270274938e-22
"MT1E",2.52064147920786e-26,0.274315192178707,0.271,0.113,7.36934742861209e-22
"MTUS1",3.56041583563928e-26,0.432264244830421,0.679,0.47,1.0409231737075e-21
"YPEL2",3.67732085090358e-26,0.267352562427483,0.369,0.183,1.07510152397017e-21
"ATRAID",4.12487726358341e-26,0.250605118691556,0.39,0.201,1.20594911678125e-21
"TRMT112",4.93044428253554e-26,0.251224828322559,0.343,0.167,1.44146469044209e-21
"FIBIN",4.97809941478187e-26,0.307346290323992,0.561,0.345,1.45539714490563e-21
"FOXO3",5.93304570370897e-26,0.448575908196387,0.825,0.688,1.73458524193636e-21
"PLAU",6.28952158390421e-26,-0.311503002527116,0.016,0.151,1.83880453027024e-21
"BHLHE40",6.3316183723785e-26,-0.336188377092237,0.049,0.205,1.85111194734858e-21
"JMJD1C",7.08820447257377e-26,-0.575220792109747,0.779,0.85,2.07230745960167e-21
"AC245297.3",7.09180899691087e-26,0.26273962471358,0.388,0.202,2.07336127833686e-21
"FGD4",7.82902744661577e-26,0.367368254296214,0.42,0.23,2.28889446429259e-21
"EBF2",8.05755693595108e-26,0.506822585983094,0.759,0.621,2.35570734579466e-21
"PAM",8.99440855823476e-26,-0.407537015861337,0.438,0.625,2.62960528608552e-21
"SOX6",9.05619842010864e-26,0.482305561954653,0.728,0.555,2.64767017010296e-21
"GABARAP",1.11472335843652e-25,0.282734136821396,0.553,0.334,3.25900521072502e-21
"MT1X",1.16054889910918e-25,0.281032776682326,0.259,0.105,3.39298076143561e-21
"CIRBP",1.94567269216919e-25,0.262914990676912,0.5,0.292,5.68836868282584e-21
"MSRB3",2.27099129680452e-25,-0.442772586309645,0.253,0.444,6.63947015533771e-21
"SLC4A7",3.37991656461314e-25,-0.609985995809259,0.323,0.497,9.88152406830298e-21
"TMBIM4",3.40971451640018e-25,0.304210072097315,0.591,0.383,9.96864136014755e-21
"IQCH-AS1",3.52417341967448e-25,0.270693623069457,0.239,0.096,1.03032734097603e-20
"IRAK3",5.19827800897463e-25,0.311649599248913,0.471,0.269,1.51976855870382e-20
"MT-ND5",5.54499967771576e-25,0.30552161512922,0.634,0.425,1.62113610577698e-20
