"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TAGLN",4.76270106520592e-82,0.499109701721716,0.412,0.1,1.42881031956178e-78,"Normal-Macrophage","TAGLN"
"FAM13A",6.26310729019409e-08,0.969027896787124,0.493,0.389,0.000187893218705823,"Normal-Macrophage","FAM13A"
"ACYP2",0.00104707819932393,0.648253005186057,0.389,0.312,1,"Normal-Macrophage","ACYP2"
"FABP3",1.95636674855833e-55,1.07377472980246,0.197,0.259,5.86910024567499e-52,"Chemo-Macrophage","FABP3"
"CSRP3",1.30430706879866e-35,0.264760806363784,0.198,0.214,3.91292120639597e-32,"Chemo-Macrophage","CSRP3"
"ACER3",4.64229583760425e-13,0.407996393603783,0.392,0.322,1.39268875128127e-09,"Chemo-Macrophage","ACER3"
"TYROBP",2.02322061156822e-11,0.496591103700085,0.393,0.297,6.06966183470465e-08,"Chemo-Macrophage","TYROBP"
"UBE2E2",4.92316311736331e-05,0.324118848705566,0.396,0.407,0.147694893520899,"Chemo-Macrophage","UBE2E2"
"LY96",6.04243250802814e-05,0.976612257892116,0.324,0.243,0.181272975240844,"Chemo-Macrophage","LY96"
"ARHGAP18",0.000183533715063655,0.257096865617664,0.433,0.401,0.550601145190966,"Chemo-Macrophage","ARHGAP18"
"DMXL2",0.00345087422456064,0.588626208244995,0.31,0.402,1,"Chemo-Macrophage","DMXL2"
"TPM1",0,24.9838846158361,0.473,0.223,0,"Donor-Macrophages","TPM1"
"AC058791.1",0,14.3461414242714,0.169,0.228,0,"Donor-Macrophages","AC058791.1"
"FMN1",0,13.4579185108336,0.501,0.256,0,"Donor-Macrophages","FMN1"
"VEGFA",0,13.1557465802357,0.052,0.11,0,"Donor-Macrophages","VEGFA"
"EFCAB11",0,7.4713038712907,0.078,0.118,0,"Donor-Macrophages","EFCAB11"
"CD163",0,7.36757873870947,0.491,0.26,0,"Donor-Macrophages","CD163"
"SCO2",0,7.05618095680815,0.078,0.127,0,"Donor-Macrophages","SCO2"
"ACTC1",0,4.10002675901853,0.464,0.22,0,"Donor-Macrophages","ACTC1"
"SORBS2",0,3.15294345941289,0.159,0.182,0,"Donor-Macrophages","SORBS2"
"HBEGF",0,1.86141867463421,0.083,0.139,0,"Donor-Macrophages","HBEGF"
"STAT4",0,1.85391215927967,0.063,0.154,0,"Donor-Macrophages","STAT4"
"ITGAX",0,1.33572991101192,0.104,0.198,0,"Donor-Macrophages","ITGAX"
"DPYSL3",0,1.29303670985685,0.076,0.132,0,"Donor-Macrophages","DPYSL3"
"DLC1",0,0.652440754056151,0.072,0.107,0,"Donor-Macrophages","DLC1"
"CIITA",0,0.401694274326001,0.261,0.401,0,"Donor-Macrophages","CIITA"
"PRKG1",0,0.34942627226301,0.1,0.125,0,"Donor-Macrophages","PRKG1"
"PPFIBP1",2.31405766974455e-305,19.4237426634579,0.109,0.119,6.94217300923366e-302,"Donor-Macrophages","PPFIBP1"
"ASAP2",3.03030296311186e-301,0.678199851828875,0.13,0.151,9.09090888933559e-298,"Donor-Macrophages","ASAP2"
"SGCD",8.51739662882961e-298,9.48968788459438,0.086,0.105,2.55521898864888e-294,"Donor-Macrophages","SGCD"
"VSIG4",1.7276686908308e-296,13.4463018349336,0.44,0.231,5.18300607249241e-293,"Donor-Macrophages","VSIG4"
"PDE3A",5.16574558648719e-293,14.0130041380857,0.131,0.146,1.54972367594616e-289,"Donor-Macrophages","PDE3A"
"ARMC9",1.25574229752673e-288,3.89714876926568,0.116,0.148,3.76722689258018e-285,"Donor-Macrophages","ARMC9"
"CACNA1C",4.94336631728078e-288,3.52538981992515,0.104,0.118,1.48300989518423e-284,"Donor-Macrophages","CACNA1C"
"SEL1L3",1.42601535138275e-282,8.24136724985832,0.062,0.109,4.27804605414826e-279,"Donor-Macrophages","SEL1L3"
"FOSL2",9.77696191885909e-280,6.74081881285405,0.082,0.125,2.93308857565773e-276,"Donor-Macrophages","FOSL2"
"SULF2",1.21415382972582e-277,12.9494805627412,0.134,0.16,3.64246148917745e-274,"Donor-Macrophages","SULF2"
"MS4A14",1.71883929907476e-277,3.95818661686956,0.193,0.28,5.15651789722429e-274,"Donor-Macrophages","MS4A14"
"PRR4",3.40444176052046e-273,2.06684167640601,0.112,0.134,1.02133252815614e-269,"Donor-Macrophages","PRR4"
"ABCA9",1.893343836852e-272,4.3028596956644,0.188,0.257,5.680031510556e-269,"Donor-Macrophages","ABCA9"
"FYN",2.55718683995045e-271,10.6448606057677,0.106,0.15,7.67156051985135e-268,"Donor-Macrophages","FYN"
"CRYAB",5.23442984720335e-269,13.1859598766428,0.452,0.245,1.570328954161e-265,"Donor-Macrophages","CRYAB"
"DSCAML1",7.5541315136379e-268,7.52996419511321,0.095,0.15,2.26623945409137e-264,"Donor-Macrophages","DSCAML1"
"TCAP",2.9990939802826e-267,23.3044835355597,0.441,0.215,8.99728194084781e-264,"Donor-Macrophages","TCAP"
"ABLIM1",1.15544436531983e-261,11.58375304804,0.105,0.097,3.4663330959595e-258,"Donor-Macrophages","ABLIM1"
"RORA",7.48956496457343e-261,16.7332950172936,0.097,0.105,2.24686948937203e-257,"Donor-Macrophages","RORA"
"MB21D2",2.30743491572011e-253,8.81333336828532,0.147,0.252,6.92230474716034e-250,"Donor-Macrophages","MB21D2"
"ITPR1",6.5760084896085e-251,3.22193671439795,0.104,0.146,1.97280254688255e-247,"Donor-Macrophages","ITPR1"
"LTBP2",3.66316244988707e-250,15.7267891965887,0.083,0.135,1.09894873496612e-246,"Donor-Macrophages","LTBP2"
"APLF",1.31038258361088e-247,0.386189244680811,0.067,0.101,3.93114775083263e-244,"Donor-Macrophages","APLF"
"BANP",5.16332644153967e-246,23.9244392260979,0.19,0.245,1.5489979324619e-242,"Donor-Macrophages","BANP"
"MERTK",6.09287330751421e-246,1.17301766585841,0.462,0.29,1.82786199225426e-242,"Donor-Macrophages","MERTK"
"LIPE-AS1",9.8227058604523e-244,2.07657286909778,0.101,0.125,2.94681175813569e-240,"Donor-Macrophages","LIPE-AS1"
"MX1",9.84939326359323e-244,1.76738122430481,0.096,0.123,2.95481797907797e-240,"Donor-Macrophages","MX1"
"EPAS1",1.43924776839499e-243,0.87593286283883,0.125,0.174,4.31774330518496e-240,"Donor-Macrophages","EPAS1"
"HLA-DPB1",1.4355301896262e-239,2.29909091126531,0.199,0.285,4.3065905688786e-236,"Donor-Macrophages","HLA-DPB1"
"ZBTB46",1.55269954777755e-236,1.73025924947233,0.068,0.114,4.65809864333265e-233,"Donor-Macrophages","ZBTB46"
"SORT1",8.09993946610103e-234,18.200531710036,0.092,0.118,2.42998183983031e-230,"Donor-Macrophages","SORT1"
"TMEM71",4.00726473843117e-229,4.92991095801532,0.145,0.164,1.20217942152935e-225,"Donor-Macrophages","TMEM71"
"SPTBN1",5.54633284605607e-228,23.7703597495406,0.112,0.096,1.66389985381682e-224,"Donor-Macrophages","SPTBN1"
"HGF",8.55293059694958e-226,1.20778203082601,0.107,0.148,2.56587917908487e-222,"Donor-Macrophages","HGF"
"ARL4C",1.95951616978514e-224,9.2254007156034,0.085,0.145,5.87854850935542e-221,"Donor-Macrophages","ARL4C"
"CDK11B",1.5107023239892e-221,28.5518076091843,0.103,0.115,4.53210697196761e-218,"Donor-Macrophages","CDK11B"
"HLA-DQB1",6.07673000200902e-219,13.8747491888793,0.121,0.183,1.82301900060271e-215,"Donor-Macrophages","HLA-DQB1"
"ASTN2",4.46619765457216e-218,6.54147668586208,0.071,0.102,1.33985929637165e-214,"Donor-Macrophages","ASTN2"
"MIR4435-2HG",5.58950223688983e-217,0.700611708170296,0.1,0.129,1.67685067106695e-213,"Donor-Macrophages","MIR4435-2HG"
"AC007319.1",2.06975408041461e-216,0.638619879773344,0.074,0.106,6.20926224124383e-213,"Donor-Macrophages","AC007319.1"
"APBB2",2.5695937826476e-214,11.3461331820658,0.089,0.102,7.7087813479428e-211,"Donor-Macrophages","APBB2"
"LAMA2",5.45570158177233e-213,11.3109759508643,0.21,0.226,1.6367104745317e-209,"Donor-Macrophages","LAMA2"
"SORL1",4.47586872914144e-209,1.64988028275975,0.103,0.127,1.34276061874243e-205,"Donor-Macrophages","SORL1"
"HSPA6",3.63395864041072e-208,15.9278919853469,0.107,0.138,1.09018759212322e-204,"Donor-Macrophages","HSPA6"
"TRERF1",1.13288705118628e-204,1.84838939457687,0.13,0.138,3.39866115355885e-201,"Donor-Macrophages","TRERF1"
"CALCRL",1.70907408733645e-204,14.4741274187216,0.105,0.095,5.12722226200934e-201,"Donor-Macrophages","CALCRL"
"WDR49",3.97201261130828e-204,11.9222717960522,0.164,0.16,1.19160378339248e-200,"Donor-Macrophages","WDR49"
"INPP5A",2.18998976252404e-202,4.1663867359668,0.084,0.113,6.56996928757211e-199,"Donor-Macrophages","INPP5A"
"CXCL12",3.03599447437293e-202,1.59364641684401,0.097,0.114,9.10798342311879e-199,"Donor-Macrophages","CXCL12"
"PHLPP1",3.14704221405026e-202,0.672406224913678,0.128,0.157,9.44112664215077e-199,"Donor-Macrophages","PHLPP1"
"TMEM51",9.0529765634989e-201,3.74138496293538,0.129,0.172,2.71589296904967e-197,"Donor-Macrophages","TMEM51"
"C11orf49",1.47727863592458e-199,0.401416691261528,0.104,0.115,4.43183590777375e-196,"Donor-Macrophages","C11orf49"
"FLNA",1.98338327033935e-199,0.561438388352524,0.152,0.139,5.95014981101805e-196,"Donor-Macrophages","FLNA"
"DLG2",6.20283079562211e-199,1.24486188369992,0.127,0.159,1.86084923868663e-195,"Donor-Macrophages","DLG2"
"CREM",7.11979188677682e-199,10.4161827481712,0.249,0.312,2.13593756603305e-195,"Donor-Macrophages","CREM"
"MYL3",7.86007222727713e-199,3.6661610306123,0.449,0.236,2.35802166818314e-195,"Donor-Macrophages","MYL3"
"HLA-DQA1",8.66269021098131e-199,7.26661316933185,0.124,0.183,2.59880706329439e-195,"Donor-Macrophages","HLA-DQA1"
"ARRDC3",8.97566340256034e-198,0.340131860232873,0.136,0.166,2.6926990207681e-194,"Donor-Macrophages","ARRDC3"
"HMOX1",2.70474410009412e-197,0.989318778746551,0.128,0.174,8.11423230028236e-194,"Donor-Macrophages","HMOX1"
"SPTAN1",1.08152210017834e-196,15.5446600766784,0.141,0.154,3.24456630053502e-193,"Donor-Macrophages","SPTAN1"
"SETBP1",2.58317489042448e-194,4.15234125339432,0.057,0.109,7.74952467127343e-191,"Donor-Macrophages","SETBP1"
"NEXN",3.73021761818399e-194,17.4810756986943,0.127,0.101,1.1190652854552e-190,"Donor-Macrophages","NEXN"
"ABCA6",3.03465220186974e-192,4.70938752455043,0.25,0.321,9.10395660560921e-189,"Donor-Macrophages","ABCA6"
"FABP5",9.03912690379227e-192,11.1625649655079,0.109,0.083,2.71173807113768e-188,"Donor-Macrophages","FABP5"
"FRY",3.03544243488667e-189,6.59132091342361,0.14,0.136,9.10632730466e-186,"Donor-Macrophages","FRY"
"DPYD",3.24055023662524e-189,6.82693189567692,0.471,0.316,9.72165070987573e-186,"Donor-Macrophages","DPYD"
"FGF12",3.67864371156204e-189,27.5715208698066,0.158,0.138,1.10359311346861e-185,"Donor-Macrophages","FGF12"
"RNF24",6.94679154838941e-189,2.43917635477789,0.097,0.121,2.08403746451682e-185,"Donor-Macrophages","RNF24"
"TNFSF13B",2.95019218036393e-188,6.71708056442565,0.198,0.237,8.85057654109179e-185,"Donor-Macrophages","TNFSF13B"
"AGFG1",7.30008822048626e-188,3.69576247989595,0.443,0.291,2.19002646614588e-184,"Donor-Macrophages","AGFG1"
"DES",4.00339521655435e-186,22.6573139973539,0.45,0.244,1.2010185649663e-182,"Donor-Macrophages","DES"
"LGMN",9.00408295736295e-186,0.797852697238632,0.266,0.395,2.70122488720889e-182,"Donor-Macrophages","LGMN"
"LDB3",3.29194495856266e-185,2.13802352167293,0.121,0.089,9.87583487568797e-182,"Donor-Macrophages","LDB3"
"ANKRD1",3.03893251049051e-184,11.1291463591227,0.21,0.216,9.11679753147153e-181,"Donor-Macrophages","ANKRD1"
"C15orf41",3.14483849677135e-184,2.26901679422969,0.117,0.123,9.43451549031404e-181,"Donor-Macrophages","C15orf41"
"ACACB",5.28719531469131e-180,2.85508448509568,0.097,0.105,1.58615859440739e-176,"Donor-Macrophages","ACACB"
"TFRC",1.80846353548105e-178,1.56050224848304,0.212,0.286,5.42539060644315e-175,"Donor-Macrophages","TFRC"
"RALGPS2",3.25684234573601e-178,1.05055063480777,0.097,0.118,9.77052703720804e-175,"Donor-Macrophages","RALGPS2"
"ARHGAP32",4.21646636858403e-178,0.336811550687601,0.082,0.106,1.26493991057521e-174,"Donor-Macrophages","ARHGAP32"
"GLIS3",2.73784775838996e-177,3.26452321141805,0.16,0.203,8.21354327516989e-174,"Donor-Macrophages","GLIS3"
"MOB3B",2.80908177482297e-177,1.87785951285272,0.291,0.371,8.42724532446891e-174,"Donor-Macrophages","MOB3B"
"MYOM1",3.84770486945869e-177,0.281082502525238,0.12,0.136,1.15431146083761e-173,"Donor-Macrophages","MYOM1"
"LINC01094",5.33650100582876e-175,3.03473794921175,0.076,0.103,1.60095030174863e-171,"Donor-Macrophages","LINC01094"
"PKP4",8.32035406331817e-174,2.90183448024682,0.12,0.141,2.49610621899545e-170,"Donor-Macrophages","PKP4"
"ST7",1.71770312696423e-173,1.36833773706768,0.18,0.182,5.15310938089267e-170,"Donor-Macrophages","ST7"
"ATP11AUN",7.40661198517072e-173,32.4935945491296,0.075,0.127,2.22198359555122e-169,"Donor-Macrophages","ATP11AUN"
"TNFAIP2",5.46502098223504e-172,14.2145187956399,0.335,0.458,1.63950629467051e-168,"Donor-Macrophages","TNFAIP2"
"CYTIP",8.12064751414226e-172,3.52150654080132,0.128,0.145,2.43619425424268e-168,"Donor-Macrophages","CYTIP"
"RASGEF1B",1.21879264030934e-170,13.2238987698323,0.201,0.248,3.65637792092802e-167,"Donor-Macrophages","RASGEF1B"
"PLAUR",1.97862816356788e-170,3.7212849472029,0.14,0.171,5.93588449070365e-167,"Donor-Macrophages","PLAUR"
"ACTN2",7.20612252439823e-170,12.1570636461937,0.166,0.126,2.16183675731947e-166,"Donor-Macrophages","ACTN2"
"CMYA5",2.68224420114343e-169,0.992684727890882,0.156,0.127,8.0467326034303e-166,"Donor-Macrophages","CMYA5"
"LMNA",4.33004778301779e-169,2.16179372910577,0.254,0.263,1.29901433490534e-165,"Donor-Macrophages","LMNA"
"C5AR2",5.85481325514573e-169,9.96857273575439,0.103,0.109,1.75644397654372e-165,"Donor-Macrophages","C5AR2"
"CRIP1",5.43571246391009e-168,7.14234340486515,0.117,0.089,1.63071373917303e-164,"Donor-Macrophages","CRIP1"
"GLIPR2",1.07683138745347e-167,0.970780883272452,0.179,0.178,3.23049416236042e-164,"Donor-Macrophages","GLIPR2"
"PCSK5",6.26199844371345e-165,4.82211215877297,0.096,0.108,1.87859953311403e-161,"Donor-Macrophages","PCSK5"
"RILPL2",8.49764109385076e-163,3.96624155592498,0.109,0.112,2.54929232815523e-159,"Donor-Macrophages","RILPL2"
"KLHL5",7.77977852100187e-162,0.601817715510453,0.152,0.186,2.33393355630056e-158,"Donor-Macrophages","KLHL5"
"ITGB3BP",1.99796005691489e-161,4.62801493190809,0.094,0.1,5.99388017074468e-158,"Donor-Macrophages","ITGB3BP"
"NFKBID",3.43722218949816e-161,9.79878893262351,0.149,0.15,1.03116665684945e-157,"Donor-Macrophages","NFKBID"
"SYAP1",4.12693894180473e-161,1.25034261668335,0.115,0.12,1.23808168254142e-157,"Donor-Macrophages","SYAP1"
"EVA1C",4.54357583156912e-161,7.29069137459563,0.107,0.106,1.36307274947074e-157,"Donor-Macrophages","EVA1C"
"STPG2",1.853826786565e-160,2.53566635561368,0.098,0.11,5.561480359695e-157,"Donor-Macrophages","STPG2"
"UGCG",2.94395954437502e-159,6.49125764321115,0.131,0.161,8.83187863312507e-156,"Donor-Macrophages","UGCG"
"ITPKB",7.06235628582921e-159,11.3099594992117,0.186,0.193,2.11870688574876e-155,"Donor-Macrophages","ITPKB"
"IRS2",4.95055489208756e-158,0.582560221784542,0.192,0.223,1.48516646762627e-154,"Donor-Macrophages","IRS2"
"MYH7",5.52669723789281e-155,16.6788293233757,0.411,0.25,1.65800917136784e-151,"Donor-Macrophages","MYH7"
"RPS11",2.50616981289145e-153,1.07170465015468,0.092,0.118,7.51850943867435e-150,"Donor-Macrophages","RPS11"
"ATF7IP2",6.07704611384238e-153,0.321803750355492,0.1,0.108,1.82311383415271e-149,"Donor-Macrophages","ATF7IP2"
"USP9Y",3.22705718240554e-152,6.54632266486657,0.147,0.166,9.68117154721663e-149,"Donor-Macrophages","USP9Y"
"PRMT9",1.43335781520493e-151,14.0276653380392,0.115,0.099,4.30007344561479e-148,"Donor-Macrophages","PRMT9"
"EEPD1",1.93189984830103e-151,1.97699181033683,0.223,0.247,5.79569954490309e-148,"Donor-Macrophages","EEPD1"
"ATP10A",4.33009503851094e-151,1.7708991511568,0.097,0.117,1.29902851155328e-147,"Donor-Macrophages","ATP10A"
"ZNF331",1.03137164231543e-150,5.35824464227688,0.143,0.142,3.09411492694628e-147,"Donor-Macrophages","ZNF331"
"HSPH1",1.17721376295686e-150,0.380352879787029,0.057,0.101,3.53164128887059e-147,"Donor-Macrophages","HSPH1"
"GPR183",4.43115683515367e-150,5.98396455234258,0.09,0.108,1.3293470505461e-146,"Donor-Macrophages","GPR183"
"TRAF3IP2-AS1",1.62965772487027e-149,3.36300119193237,0.214,0.234,4.8889731746108e-146,"Donor-Macrophages","TRAF3IP2-AS1"
"MX2",1.69906161268307e-149,6.20911957242501,0.174,0.194,5.09718483804922e-146,"Donor-Macrophages","MX2"
"TPM2",1.39954914132556e-148,13.9094547661581,0.129,0.085,4.19864742397669e-145,"Donor-Macrophages","TPM2"
"TLN2",8.00827945340923e-148,5.24903220850506,0.125,0.114,2.40248383602277e-144,"Donor-Macrophages","TLN2"
"MAP4K4",1.9119476860317e-147,12.5541024457868,0.24,0.257,5.7358430580951e-144,"Donor-Macrophages","MAP4K4"
"PTPRG",8.6618121550967e-147,2.89198912183721,0.139,0.1,2.59854364652901e-143,"Donor-Macrophages","PTPRG"
"USP36",6.51204658473167e-146,16.2012361983266,0.231,0.269,1.9536139754195e-142,"Donor-Macrophages","USP36"
"NFXL1",5.74734574162422e-145,1.33185941656287,0.102,0.088,1.72420372248727e-141,"Donor-Macrophages","NFXL1"
"ATP2B1",1.0055716197266e-144,1.82386477482498,0.325,0.429,3.01671485917979e-141,"Donor-Macrophages","ATP2B1"
"DDX58",3.13524932950735e-144,2.99998227715604,0.115,0.142,9.40574798852204e-141,"Donor-Macrophages","DDX58"
"PLIN2",4.37126098375644e-144,10.540410340567,0.098,0.104,1.31137829512693e-140,"Donor-Macrophages","PLIN2"
"CAPS2",5.17312510777746e-143,3.54879708934803,0.1,0.108,1.55193753233324e-139,"Donor-Macrophages","CAPS2"
"DHRSX",8.38519647337083e-142,3.87030585485427,0.29,0.342,2.51555894201125e-138,"Donor-Macrophages","DHRSX"
"FCGR1A",1.88664089229684e-141,20.1852909652391,0.104,0.085,5.65992267689051e-138,"Donor-Macrophages","FCGR1A"
"RPS2",1.30823274347069e-140,2.00867363422996,0.076,0.101,3.92469823041207e-137,"Donor-Macrophages","RPS2"
"CD38",2.02920624098128e-140,17.7320873114733,0.104,0.076,6.08761872294383e-137,"Donor-Macrophages","CD38"
"MXD1",1.15635617566392e-139,3.20505715725982,0.137,0.134,3.46906852699176e-136,"Donor-Macrophages","MXD1"
"XYLT1",1.05252258603786e-138,2.13688735635772,0.231,0.242,3.15756775811357e-135,"Donor-Macrophages","XYLT1"
"TIMP1",1.15963811623539e-138,1.43493493793636,0.112,0.105,3.47891434870617e-135,"Donor-Macrophages","TIMP1"
"NEDD9",2.20186248577798e-138,17.3227565739278,0.16,0.149,6.60558745733393e-135,"Donor-Macrophages","NEDD9"
"CASS4",3.09800386857623e-137,1.02537288445368,0.149,0.151,9.2940116057287e-134,"Donor-Macrophages","CASS4"
"LYRM4",4.69063995203746e-137,0.98241106699974,0.105,0.113,1.40719198561124e-133,"Donor-Macrophages","LYRM4"
"RFX3-AS1",3.15241381003289e-135,4.39566423432894,0.152,0.143,9.45724143009868e-132,"Donor-Macrophages","RFX3-AS1"
"RAB11FIP1",3.41571523719794e-135,6.04358269744629,0.211,0.198,1.02471457115938e-131,"Donor-Macrophages","RAB11FIP1"
"NAV1",2.65765087361868e-134,0.446261389657176,0.166,0.143,7.97295262085604e-131,"Donor-Macrophages","NAV1"
"FAM102B",3.25828613357434e-134,6.92985903248521,0.228,0.26,9.77485840072301e-131,"Donor-Macrophages","FAM102B"
"RNF149",1.99823624357426e-133,1.98192159790753,0.437,0.309,5.99470873072277e-130,"Donor-Macrophages","RNF149"
"BASP1",2.69765988749182e-131,13.920152410834,0.099,0.1,8.09297966247547e-128,"Donor-Macrophages","BASP1"
"MT-ND4",1.29258614508467e-130,7.00189897297694,0.291,0.331,3.87775843525402e-127,"Donor-Macrophages","MT-ND4"
"MAGED1",1.58920518053613e-130,0.959306550735154,0.122,0.103,4.76761554160838e-127,"Donor-Macrophages","MAGED1"
"NCF1",2.98854810671834e-130,3.31511745903566,0.217,0.197,8.96564432015502e-127,"Donor-Macrophages","NCF1"
"HSPD1",9.58105239686513e-129,28.0577757933493,0.127,0.124,2.87431571905954e-125,"Donor-Macrophages","HSPD1"
"RHOB",1.64412414365006e-128,0.412080168106945,0.117,0.117,4.93237243095019e-125,"Donor-Macrophages","RHOB"
"RPL28",2.42366523504698e-128,3.37707598085766,0.095,0.113,7.27099570514093e-125,"Donor-Macrophages","RPL28"
"MYOZ2",4.28606701644279e-128,1.33866429477512,0.169,0.12,1.28582010493284e-124,"Donor-Macrophages","MYOZ2"
"SESN3",4.47170665231638e-127,0.702994295496248,0.2,0.202,1.34151199569491e-123,"Donor-Macrophages","SESN3"
"GLCCI1",1.54503467891634e-126,19.7707117048076,0.081,0.108,4.63510403674901e-123,"Donor-Macrophages","GLCCI1"
"BTG1",4.62450148820793e-126,4.87434359443569,0.137,0.124,1.38735044646238e-122,"Donor-Macrophages","BTG1"
"PALLD",2.08833428589946e-125,18.2528975427709,0.205,0.177,6.26500285769837e-122,"Donor-Macrophages","PALLD"
"BRCA2",1.08249804507869e-124,2.85535428576412,0.145,0.122,3.24749413523607e-121,"Donor-Macrophages","BRCA2"
"TNIK",1.34923222729427e-124,10.9491751366928,0.129,0.118,4.04769668188282e-121,"Donor-Macrophages","TNIK"
"NEDD4L",2.03500884620162e-124,0.529745513146948,0.157,0.174,6.10502653860486e-121,"Donor-Macrophages","NEDD4L"
"VCAN",2.81904032428004e-123,0.385132534549044,0.191,0.176,8.45712097284011e-120,"Donor-Macrophages","VCAN"
"RAB20",5.6123666847647e-123,3.17534980042749,0.222,0.247,1.68371000542941e-119,"Donor-Macrophages","RAB20"
"BORCS5",1.88975517923555e-122,26.3591848559997,0.133,0.122,5.66926553770666e-119,"Donor-Macrophages","BORCS5"
"NR3C2",5.08254268305555e-122,5.23613883143226,0.188,0.207,1.52476280491667e-118,"Donor-Macrophages","NR3C2"
"PPP1CB",2.33140491269987e-121,23.5580600829462,0.205,0.22,6.99421473809962e-118,"Donor-Macrophages","PPP1CB"
"IL15",3.0876652562847e-121,3.70094715326021,0.202,0.203,9.26299576885409e-118,"Donor-Macrophages","IL15"
"RASAL2",5.40085809002293e-121,9.91210473135146,0.306,0.375,1.62025742700688e-117,"Donor-Macrophages","RASAL2"
"FRMD3",1.69031204850527e-120,5.2000083694236,0.116,0.101,5.07093614551581e-117,"Donor-Macrophages","FRMD3"
"RPS19",2.88022576142837e-119,0.479236482353206,0.121,0.122,8.6406772842851e-116,"Donor-Macrophages","RPS19"
"RCN3",2.18577151580763e-118,1.5425627716174,0.301,0.33,6.55731454742288e-115,"Donor-Macrophages","RCN3"
"MALT1",6.03429168440444e-118,9.35386499545117,0.198,0.221,1.81028750532133e-114,"Donor-Macrophages","MALT1"
"HIP1",1.08778804896817e-117,9.23616809524784,0.265,0.306,3.2633641469045e-114,"Donor-Macrophages","HIP1"
"RPL30",9.88802364605718e-117,0.846941496211764,0.149,0.136,2.96640709381715e-113,"Donor-Macrophages","RPL30"
"VCL",1.01210231100711e-116,3.24299690905068,0.153,0.12,3.03630693302134e-113,"Donor-Macrophages","VCL"
"S100A10",2.58804089723222e-116,6.57268691262649,0.189,0.154,7.76412269169667e-113,"Donor-Macrophages","S100A10"
"EPHA1-AS1",2.93863753824807e-116,3.20517110185105,0.128,0.098,8.81591261474423e-113,"Donor-Macrophages","EPHA1-AS1"
"GDAP1",4.19151363617192e-116,2.6216482635298,0.136,0.119,1.25745409085157e-112,"Donor-Macrophages","GDAP1"
"FANCC",8.52196551095509e-116,4.40282585527262,0.101,0.084,2.55658965328653e-112,"Donor-Macrophages","FANCC"
"KIAA0825",1.48654040377097e-115,6.86906321761787,0.132,0.119,4.45962121131291e-112,"Donor-Macrophages","KIAA0825"
"RFC3",3.8941342225178e-115,8.96715082734044,0.117,0.096,1.16824026675534e-111,"Donor-Macrophages","RFC3"
"EZR",8.24909020384213e-114,12.0575883988631,0.17,0.154,2.47472706115264e-110,"Donor-Macrophages","EZR"
"PECAM1",1.51868738382872e-113,0.944947157047285,0.301,0.338,4.55606215148615e-110,"Donor-Macrophages","PECAM1"
"NEAT1",1.59948994679052e-112,1.59158437149387,0.337,0.441,4.79846984037157e-109,"Donor-Macrophages","NEAT1"
"RPS23",1.68119263687298e-112,0.464671850669197,0.133,0.132,5.04357791061894e-109,"Donor-Macrophages","RPS23"
"SERINC5",1.74356854363238e-111,13.3869756306295,0.314,0.36,5.23070563089713e-108,"Donor-Macrophages","SERINC5"
"RNLS",4.48613578468061e-111,3.61080533914431,0.131,0.102,1.34584073540418e-107,"Donor-Macrophages","RNLS"
"RUNX1",3.61146098202476e-110,7.86154714557314,0.327,0.428,1.08343829460743e-106,"Donor-Macrophages","RUNX1"
"LIMCH1",1.3496063313152e-109,13.4472779175777,0.188,0.171,4.04881899394561e-106,"Donor-Macrophages","LIMCH1"
"TTC39C",3.24492015885824e-109,8.73352652432269,0.133,0.126,9.73476047657473e-106,"Donor-Macrophages","TTC39C"
"FOXK2",1.46407040712621e-108,3.08682742749632,0.204,0.21,4.39221122137863e-105,"Donor-Macrophages","FOXK2"
"MT-ND5",7.9783235132174e-108,1.66109401937572,0.277,0.295,2.39349705396522e-104,"Donor-Macrophages","MT-ND5"
"NR6A1",1.95737368941903e-107,3.13426309951837,0.159,0.18,5.8721210682571e-104,"Donor-Macrophages","NR6A1"
"MMS22L",2.31668375074038e-107,9.1241853624662,0.135,0.114,6.95005125222113e-104,"Donor-Macrophages","MMS22L"
"PRUNE2",8.40205557980924e-107,11.9554470764877,0.107,0.078,2.52061667394277e-103,"Donor-Macrophages","PRUNE2"
"LINC01376",8.05287461480433e-106,9.38167064829636,0.107,0.096,2.4158623844413e-102,"Donor-Macrophages","LINC01376"
"KAT6B",1.19446666003244e-105,1.04015201926474,0.217,0.192,3.58339998009732e-102,"Donor-Macrophages","KAT6B"
"SERTAD2",1.68378055568292e-105,0.766078987968609,0.205,0.207,5.05134166704877e-102,"Donor-Macrophages","SERTAD2"
"ANK2",2.27112564965122e-105,0.894731364364752,0.134,0.134,6.81337694895365e-102,"Donor-Macrophages","ANK2"
"ABL2",2.36285533894763e-103,3.99160906131292,0.253,0.269,7.08856601684289e-100,"Donor-Macrophages","ABL2"
"GAREM1",1.54008723047267e-102,3.02817899449352,0.116,0.093,4.62026169141802e-99,"Donor-Macrophages","GAREM1"
"GSTCD",1.74154419662013e-102,2.91571303636757,0.112,0.097,5.22463258986039e-99,"Donor-Macrophages","GSTCD"
