"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATP2A2",8.30746739800879e-11,-0.262766982113205,0.78,0.87,2.42877116848185e-06
"AL513487.1",1.00251173571598e-10,-0.319025132137662,0.509,0.65,2.93094331053923e-06
"AC022034.1",1.11215887530212e-10,-0.30533995655422,0.409,0.567,3.25150768783329e-06
"DST",1.31842264701339e-10,0.351788272061616,0.946,0.96,3.85454045080835e-06
"GOLGA4",3.6328952030811e-10,0.273025078414612,0.797,0.76,1.06211324157279e-05
"TENT5A",4.26033735893549e-10,-0.348567713046324,0.546,0.671,1.24555223025838e-05
"NBEAL1",4.59247107834486e-10,0.262254994158757,0.551,0.404,1.3426548444649e-05
"COX6A2",5.59834193891677e-10,-0.356295075070935,0.457,0.609,1.63673124926171e-05
"ANO6",6.55994998752344e-10,0.291677223176022,0.574,0.449,1.91786697835235e-05
"FKBP5",8.2172804206047e-10,-0.386613928349726,0.457,0.594,2.40240410376799e-05
"LRBA",1.64234101515751e-09,-0.26093326539149,0.514,0.653,4.80154819191451e-05
"MAP4K3",1.78680212931139e-09,0.29048703878423,0.831,0.836,5.22389470525479e-05
"KCNN2",1.79141037888123e-09,-0.27217202898297,0.38,0.551,5.23736738369716e-05
"MT-CO2",2.85933197155272e-09,-0.523239925595828,0.486,0.63,8.35954295203152e-05
"QKI",4.45361064614684e-09,0.304843223884344,0.9,0.957,0.000130205760850749
"MEF2A",6.91326501072475e-09,0.273325533319386,0.869,0.859,0.000202116215853549
"PDE3A",7.05741414292077e-09,-0.253178999246354,0.923,0.973,0.000206330559882432
"DTNA",8.50731467015209e-09,-0.250392230785901,0.874,0.922,0.000248719851696566
"MYOM3",1.30328291479855e-08,-0.262742496609172,0.614,0.736,0.000381027792970503
"MAP3K20",1.67784391243681e-08,0.338795794920136,0.811,0.781,0.000490534446240026
"HIVEP3",1.93821234484639e-08,-0.257498132315251,0.397,0.535,0.000566655761139291
"FNDC3B",2.15006033646997e-08,0.269857751747739,0.88,0.842,0.000628591639970361
"STOX2",2.70238967649042e-08,0.292201553561909,0.511,0.383,0.000790070645818739
"DYRK1A",6.18132807480474e-08,0.302375592591252,0.689,0.63,0.00180717307594991
"SLC38A1",1.46593385841542e-07,0.308170910640295,0.589,0.514,0.00428580422846333
"CAST",1.55356450643963e-07,0.292197098496278,0.731,0.652,0.00454200119102689
"AC002460.2",1.8954251520067e-07,-0.28714970075448,0.391,0.52,0.00554146497440678
"FCHSD2",2.36537598861381e-07,0.250210453569091,0.646,0.549,0.00691541324031133
"MAP2K5",7.95191975649217e-07,0.276892148339579,0.546,0.448,0.0232482326000805
"MIR1-1HG",2.51618380568794e-06,0.306981687952957,0.631,0.555,0.0735631497430927
"ZNF106",2.74189855813918e-06,0.259855280372276,0.723,0.65,0.080162146245757
"COBL",3.21943757030602e-06,0.260073037237483,0.597,0.532,0.0941234768054668
"PDE3B",5.47000953877451e-06,0.285300983320644,0.606,0.532,0.159921198875611
"AC093912.1",1.62980883674371e-05,0.260059951544955,0.657,0.564,0.47649091151039
"MT-ND3",2.48500366471944e-05,-0.441288527663587,0.446,0.536,0.726515671417374
"AC011287.1",2.52810361448344e-05,0.283547954445974,0.791,0.782,0.739116372730378
"MBNL2",4.88081923009709e-05,0.257841764150766,0.697,0.653,1
"GARNL3",5.82093325054049e-05,0.311190864038364,0.597,0.579,1
"NAALADL2",6.61131662895168e-05,0.349437257803353,0.634,0.585,1
"MT-ND4",7.09561187631537e-05,-0.343401916425219,0.417,0.514,1
"MAST4",0.000247954218076198,0.31486133796923,0.903,0.937,1
"KDM6A",0.000432366417781291,0.26717923077979,0.577,0.515,1
"FNIP2",0.0125947387981934,0.291305289109951,0.64,0.65,1
