"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"SCLT1",0.290424757834799,-0.654605570891646,0.343,0.324,1,0.303715142630734,-0.792908553037104,0.357,0.356,1,0.303715142630734,0.496502975706197
"RC3H2",0.291453031658713,-0.267848331127417,0.414,0.321,1,0.320089591621485,-0.410513482834951,0.367,0.28,1,0.320089591621485,0.497961193654371
"CALR",0.294828922626172,-0.281426595083806,0.324,0.257,1,0.834545660521475,-0.443143716157585,0.245,0.214,1,0.834545660521475,0.502733751635434
"MYO9B",0.737912632943289,-0.259962842618573,0.286,0.247,1,0.295054211742409,-0.549398096620359,0.276,0.299,1,0.737912632943289,0.503051435617884
"PIK3R3",0.864252778746301,-1.28951581024697,0.386,0.319,1,0.296251207280466,-1.9444236048413,0.439,0.411,1,0.864252778746301,0.504737636745799
"FBXO38",0.447341235785783,-0.374769835704519,0.319,0.299,1,0.297017929992714,-0.325176003798489,0.327,0.248,1,0.447341235785783,0.505816209248271
"ACSL4",0.297722482513706,-0.315588553530098,0.295,0.23,1,0.805908456905238,-0.501790546894968,0.286,0.267,1,0.805908456905238,0.506806288433289
"DNAJC1",0.759975025170972,-0.375476271982531,0.481,0.411,1,0.298202634596955,-0.712616566499631,0.51,0.455,1,0.759975025170972,0.507480457913345
"MTREX",0.911351091515103,-0.309302918198094,0.462,0.388,1,0.298737866520443,-0.406711608269616,0.48,0.354,1,0.911351091515103,0.508231420147699
"MFSD1",0.299218050215583,-0.448593437036013,0.248,0.244,1,0.360270788591759,-0.492333765309519,0.163,0.188,1,0.360270788591759,0.508904658856351
"SLC3A2",0.299739282096712,-0.305986797646295,0.129,0.143,1,0.718088251791314,-0.290538398101407,0.133,0.114,1,0.718088251791314,0.509634926961572
"PCF11",0.300065022313157,-0.416416763227234,0.31,0.294,1,0.958136258333911,-0.475451589419822,0.337,0.295,1,0.958136258333911,0.510091027010519
"RAB30-DT",0.627515169219504,-0.342395059544119,0.357,0.32,1,0.301196832164369,-0.305184549397426,0.367,0.28,1,0.627515169219504,0.511674132622886
"SH3BGRL2",0.713391051344482,-0.282363325734984,0.124,0.126,1,0.301299933106886,-0.336703290112561,0.153,0.112,1,0.713391051344482,0.511818216523559
"MVB12B",0.69339985708598,-0.586068935278555,0.286,0.23,1,0.302336289947094,-0.361313597761517,0.327,0.252,1,0.69339985708598,0.513265347675214
"MED23",0.730647031835816,-0.321674940628143,0.262,0.223,1,0.303429234110373,-0.304238553637568,0.245,0.184,1,0.730647031835816,0.514789168107939
"TMEM181",0.62178089880606,-0.28120956662122,0.21,0.177,1,0.303757663371312,-0.43809141616063,0.163,0.191,1,0.62178089880606,0.515246608685825
"EIF4H",0.303784289701712,-0.356999197982573,0.233,0.237,1,0.375924227946611,-0.255677081194106,0.224,0.176,1,0.375924227946611,0.515283684733851
"TRIR",0.304216886077436,-0.41275251930612,0.248,0.246,1,0.553894186036692,-0.35118201712999,0.224,0.184,1,0.553894186036692,0.515885858380221
"TMEM87A",0.431092285020628,-0.281115602836356,0.41,0.324,1,0.305046061426684,-0.338044342206224,0.408,0.312,1,0.431092285020628,0.517039023261436
"EMB",0.306329404886236,-0.511568064789858,0.119,0.134,1,0.431306743068511,-0.585017021255366,0.092,0.11,1,0.431306743068511,0.518821105474517
"ITSN1",0.330040460661377,-0.625420354305785,0.438,0.328,1,0.308574909241278,-0.816255774684903,0.48,0.362,1,0.330040460661377,0.521931343869293
"PDE8A",0.530724695482664,-0.410752841099009,0.61,0.474,1,0.3098115494708,-0.848973433791556,0.592,0.515,1,0.530724695482664,0.523639902756102
"GPBP1",0.309904131834582,-0.397827713205762,0.486,0.442,1,0.872243941278748,-0.40507687082657,0.5,0.424,1,0.872243941278748,0.523767692741018
"KPNB1",0.311101067600043,-0.348522358000423,0.267,0.263,1,0.619079344814428,-0.504218117439242,0.306,0.287,1,0.619079344814428,0.525418260938199
"TPR",0.376926308746089,-0.353240249834029,0.329,0.312,1,0.311451449284603,-0.393619629702323,0.459,0.35,1,0.376926308746089,0.525900893307727
"SLC30A7",0.311593118669864,-0.391837693990064,0.305,0.3,1,0.766248940603195,-0.485659171829335,0.337,0.283,1,0.766248940603195,0.526095965737316
"AKAP10",0.644615152528465,-0.352769990940586,0.405,0.36,1,0.311839023165606,-0.253956766809408,0.408,0.326,1,0.644615152528465,0.526434469962333
"NR4A1",0.363504426990143,-0.319376957300381,0.105,0.117,1,0.313218045779836,-0.621910156420118,0.153,0.18,1,0.363504426990143,0.528330547357533
"FAM126A",0.577775644759197,-0.339641001266912,0.371,0.331,1,0.313342626601754,-0.691621755173828,0.316,0.316,1,0.577775644759197,0.528501651557822
"MEGF9",0.314464260434736,-0.345947136456207,0.119,0.134,1,0.41485118339367,-0.256510206547978,0.194,0.153,1,0.41485118339367,0.530040749778707
"MCU",0.314966986201667,-0.444341762504038,0.343,0.263,1,0.406663671821851,-0.709811589516019,0.296,0.291,1,0.406663671821851,0.530729770006373
"TUT7",0.315969118668285,-0.502584922843116,0.333,0.314,1,0.821747272260391,-0.401744238684404,0.296,0.277,1,0.821747272260391,0.532101753384558
"HIVEP2",0.709709211807533,-0.52203189706854,0.5,0.391,1,0.316019838559426,-0.667443798766875,0.541,0.488,1,0.709709211807533,0.532171138755726
"RCOR1",0.316336441955614,-0.281092332434824,0.3,0.236,1,0.690921500009427,-0.515025585202841,0.306,0.285,1,0.690921500009427,0.53260413940209
"FLOT1",0.900171673177795,-0.365768518088409,0.186,0.169,1,0.316830680810244,-0.363241870927212,0.296,0.222,1,0.900171673177795,0.533279681317805
"NLK",0.317294015667599,-0.496037910197193,0.552,0.41,1,0.916576771739037,-0.595797776623841,0.52,0.429,1,0.916576771739037,0.533912538956727
"TAF2",0.318607769417407,-0.256723429015775,0.39,0.306,1,0.317388401415835,-0.40393876809983,0.357,0.27,1,0.318607769417407,0.534041405478371
"TMEM123",0.321661109691062,-0.46267705815228,0.257,0.253,1,0.817517210283592,-0.338852033995181,0.173,0.173,1,0.817517210283592,0.539856349894439
"ARID1A",0.325441273599256,-0.438966486651542,0.414,0.375,1,0.402666827253197,-0.50396784481948,0.378,0.359,1,0.402666827253197,0.544970524636607
"ALDH1A2",0.326010728562185,-0.36739013376481,0.11,0.124,1,0.768565200673168,-0.373120208378702,0.112,0.115,1,0.768565200673168,0.545738461986723
"MOB3A",0.326667121437918,-0.293529186008991,0.143,0.153,1,0.929266171281842,-0.277378166898566,0.102,0.099,1,0.929266171281842,0.5466228346473
"SMAD5",0.32677112099504,-0.485859698681846,0.357,0.33,1,0.716582139195148,-0.432213745532447,0.367,0.302,1,0.716582139195148,0.546762876473725
"TAF15",0.596324942086038,-0.279209464851512,0.529,0.424,1,0.328714625104524,-0.332164884173304,0.541,0.419,1,0.596324942086038,0.549375945451441
"PRPF40A",0.373434503182686,-0.33480910226349,0.314,0.304,1,0.329090838593492,-0.424819158243039,0.306,0.318,1,0.373434503182686,0.549880897140816
"RSF1",0.330220433092417,-0.407390183937538,0.51,0.449,1,0.804211051758621,-0.379929332263518,0.5,0.432,1,0.804211051758621,0.55139533175309
"GALNT11",0.330901203682332,-0.467442863196312,0.29,0.276,1,0.486079189728839,-0.354507807087872,0.306,0.244,1,0.486079189728839,0.552306800766247
"FBXO28",0.509264579221465,-0.254373775950581,0.276,0.232,1,0.33366182790786,-0.28480583668252,0.286,0.22,1,0.509264579221465,0.555993440412906
"EIF4G2",0.334720169810057,-0.277070888475829,0.49,0.385,1,0.920872991098326,-0.501889057402978,0.429,0.371,1,0.920872991098326,0.55740274754244
"PSIP1",0.33554456154151,-0.389029602473649,0.219,0.22,1,0.862907906789986,-0.363537635826731,0.194,0.185,1,0.862907906789986,0.558498970302935
"TPST2",0.859013934027754,-0.31577136759108,0.219,0.203,1,0.335631903468593,-0.368492202931935,0.204,0.153,1,0.859013934027754,0.558615032311235
"TNKS",0.950727818332781,-0.305154218700545,0.624,0.512,1,0.336772418735107,-0.333615272776557,0.622,0.464,1,0.950727818332781,0.56012917544952
"EIF2AK2",0.337927267224115,-0.394430272749187,0.233,0.234,1,0.988740370170671,-0.353277367958501,0.276,0.245,1,0.988740370170671,0.561659696514672
"SLC2A13",0.33822322106547,-0.572175561981136,0.467,0.354,1,0.874445680163431,-0.47038281112584,0.347,0.312,1,0.874445680163431,0.562051494863039
"AGO2",0.33903996790287,-0.327434542084095,0.376,0.349,1,0.402975350136883,-0.643843957422852,0.408,0.37,1,0.402975350136883,0.56313183597016
"YEATS2",0.339233215437663,-0.367708250539792,0.219,0.222,1,0.922734393416337,-0.382912152849771,0.204,0.19,1,0.922734393416337,0.56338725641915
"PPP4R3A",0.906849733647318,-0.294181961796801,0.41,0.348,1,0.343704993627373,-0.381578476224305,0.469,0.355,1,0.906849733647318,0.569276864610353
"BIRC6",0.343969002964228,-0.269816977922406,0.724,0.606,1,0.395503071770181,-0.42337834118319,0.704,0.62,1,0.395503071770181,0.569623330928251
"FBXL7",0.91286227834557,-0.535626244848484,0.776,0.61,1,0.345691036788726,-0.461279047667898,0.847,0.617,1,0.91286227834557,0.571879780661388
"BRD1",0.938193252694709,-0.269485936418124,0.267,0.242,1,0.347365019910548,-0.253985892397205,0.306,0.245,1,0.938193252694709,0.574067582763641
"MIDN",0.649230915055526,-0.261028029245724,0.157,0.157,1,0.349152368918603,-0.588518342836086,0.214,0.23,1,0.649230915055526,0.576397361115733
"PPP6C",0.350335840812895,-0.375162871966187,0.214,0.215,1,0.531891480086799,-0.398873843106565,0.184,0.194,1,0.531891480086799,0.577936480267712
"HES4",0.369860787211744,-0.363825033271935,0.11,0.121,1,0.350842734244278,-0.485532377025739,0.173,0.128,1,0.369860787211744,0.578594844316554
"RNH1",0.3509435214482,-0.336748200892061,0.224,0.224,1,0.510199421574604,-0.297625811582702,0.224,0.181,1,0.510199421574604,0.578725687649937
"DNAJA1",0.35243275600808,-0.318012899999501,0.124,0.136,1,0.834290712969232,-0.309887208043704,0.245,0.213,1,0.834290712969232,0.580656664508709
"TRIOBP",0.352513605479512,-0.370825902328105,0.233,0.236,1,0.467353479098998,-0.317919328716744,0.306,0.246,1,0.467353479098998,0.580761368910859
"SENP5",0.970330637238964,-0.316011207783128,0.381,0.327,1,0.354021227614533,-0.446993500966771,0.449,0.344,1,0.970330637238964,0.582711425627365
"SENP6",0.354508655797303,-0.376858660840691,0.638,0.547,1,0.982306549333736,-0.277722984757327,0.653,0.543,1,0.982306549333736,0.583340924559396
"ATG7",0.354996947695815,-0.567354199936615,0.495,0.42,1,0.855442624033778,-0.824644546157762,0.5,0.411,1,0.855442624033778,0.583971062518285
"SERINC5",0.920550674126553,-0.380653732744878,0.371,0.311,1,0.356606052143057,-0.591701960444102,0.265,0.278,1,0.920550674126553,0.586044227861057
"TAOK1",0.357608398187532,-0.304260433792597,0.5,0.452,1,0.840929700398281,-0.432890722541864,0.541,0.435,1,0.840929700398281,0.587333029920811
"RIMKLB",0.358394149144333,-0.496008790894743,0.219,0.218,1,0.500593819006216,-0.587033007116426,0.224,0.229,1,0.500593819006216,0.588341932147776
"UHRF2",0.359572550301363,-0.38862983432984,0.352,0.324,1,0.389953581919579,-0.29986147597674,0.316,0.253,1,0.389953581919579,0.589852681672499
"TTC14",0.551158072881827,-0.270926108398494,0.371,0.3,1,0.359623530193857,-0.350138380800928,0.408,0.311,1,0.551158072881827,0.589917976918622
"USP16",0.677974464660352,-0.325980962043426,0.233,0.221,1,0.360077560012533,-0.339556524636106,0.276,0.214,1,0.677974464660352,0.590499270800487
"ICE1",0.360143155182147,-0.287251981099256,0.348,0.275,1,0.877167013565127,-0.336003342111535,0.327,0.307,1,0.877167013565127,0.590583218139742
"NHS",0.362511950870027,-0.437242062437312,0.162,0.129,1,0.898181078063224,-0.341509101587752,0.133,0.132,1,0.898181078063224,0.593608987216462
"PRDX1",0.740647741423041,-0.484869333555738,0.386,0.331,1,0.364303471417502,-0.419548345221557,0.255,0.194,1,0.740647741423041,0.595889923548161
"ENO1",0.618019895182148,-0.342134274475433,0.267,0.247,1,0.364304974322279,-0.266668904240917,0.245,0.19,1,0.618019895182148,0.595891834328602
"UBL3",0.365532748009261,-0.405626178385545,0.367,0.283,1,0.659275044630501,-0.394436475096892,0.327,0.276,1,0.659275044630501,0.597451306151321
"UPF2",0.928053819591253,-0.30557337272213,0.343,0.302,1,0.365713562326434,-0.350973672587412,0.347,0.27,1,0.928053819591253,0.597680714983377
"ZCCHC7",0.445508927600532,-0.42760262662235,0.633,0.531,1,0.367531261276417,-0.619927771688073,0.582,0.506,1,0.445508927600532,0.5999832945374
"GTF2A1",0.41802155249719,-0.325695490858644,0.195,0.199,1,0.368252879068249,-0.319950420541601,0.112,0.139,1,0.41802155249719,0.600895575194444
"GOSR2",0.37109097696399,-0.357863225665789,0.21,0.212,1,0.660578175164167,-0.364462370018533,0.224,0.186,1,0.660578175164167,0.604473440743891
"STXBP3",0.373532402673016,-0.373245210590654,0.3,0.288,1,0.81719748018557,-0.386888779546477,0.255,0.22,1,0.81719748018557,0.607538349499356
"AHR",0.373920363166715,-0.420645013855573,0.386,0.303,1,0.550226360655202,-0.712173709458002,0.296,0.281,1,0.550226360655202,0.608024288342702
"KDM4C",0.374503354190672,-0.287591868807748,0.6,0.462,1,0.573756909326679,-0.442199830081722,0.551,0.417,1,0.573756909326679,0.60875394608128
"ANKS1A",0.784733742622573,-0.364433831691069,0.667,0.516,1,0.375105952248382,-0.806425821790164,0.663,0.54,1,0.784733742622573,0.609507429084599
"CELF1",0.376083230928505,-0.47232343082917,0.529,0.442,1,0.400286166611157,-0.582501143078437,0.469,0.426,1,0.400286166611157,0.610727865271387
"TMEM59",0.436023027192667,-0.417807883017475,0.552,0.473,1,0.376650860238719,-0.519066123814574,0.439,0.33,1,0.436023027192667,0.61143584995887
"PDXDC1",0.380486710531981,-0.259246211730326,0.367,0.292,1,0.979396964411775,-0.344929434383317,0.378,0.336,1,0.979396964411775,0.616203284172514
"PRMT2",0.380686002195146,-0.318089136191096,0.319,0.306,1,0.70203781270217,-0.497286816426637,0.357,0.331,1,0.70203781270217,0.61645017212297
"RPGR",0.380938699275358,-0.512133178338818,0.162,0.171,1,0.85047732692687,-0.265793552499235,0.122,0.113,1,0.85047732692687,0.616763105945115
"GJC1",0.386492932306631,-0.581333811811066,0.157,0.164,1,0.490331009387038,-0.332184413533986,0.163,0.131,1,0.490331009387038,0.623609077890285
"ZNF207",0.38740108809443,-0.297778021806541,0.581,0.493,1,0.987391756165504,-0.411280216656649,0.602,0.481,1,0.987391756165504,0.624722573132111
"SLC4A7",0.389726761644982,-0.443267238486039,0.376,0.294,1,0.927654796688343,-0.572386290743795,0.418,0.367,1,0.927654796688343,0.62756657454768
"STAU1",0.632948095109255,-0.288829293434265,0.338,0.281,1,0.389846292658491,-0.371471544003873,0.439,0.334,1,0.632948095109255,0.627712453417412
"CHD2",0.391635779130881,-0.378376399309684,0.633,0.524,1,0.918356483098541,-0.443113083122504,0.633,0.525,1,0.918356483098541,0.629892974766309
"SNRK",0.513575338727281,-0.548504967205618,0.467,0.396,1,0.391885473751432,-0.954822440009942,0.48,0.421,1,0.513575338727281,0.63019672296548
"RAB5A",0.732260358581833,-0.328445288003869,0.31,0.261,1,0.395496449334809,-0.422511520172555,0.316,0.245,1,0.732260358581833,0.634575457233177
"SMG6",0.723061769017801,-0.272261537230473,0.467,0.388,1,0.395764907474779,-0.324367171009971,0.49,0.379,1,0.723061769017801,0.634899952961038
"STX3",0.396223829299909,-0.358410288465896,0.148,0.156,1,0.584329800997295,-0.321312886591928,0.153,0.126,1,0.584329800997295,0.635454335694734
"NDEL1",0.893037249692586,-0.37166814781515,0.286,0.251,1,0.396372920340178,-0.336461800455281,0.347,0.275,1,0.893037249692586,0.635634348701355
"PRKAA1",0.397486146964439,-0.429551128216697,0.333,0.306,1,0.842908322639936,-0.434858767483887,0.296,0.256,1,0.842908322639936,0.636977056900242
"MIR4435-2HG",0.397843038552746,-0.466116277008578,0.252,0.246,1,0.854777208276609,-0.610473474087735,0.337,0.285,1,0.854777208276609,0.637406993780611
"PAG1",0.420125031587611,-0.417848926853047,0.414,0.331,1,0.399782770874708,-0.590283784066541,0.439,0.34,1,0.420125031587611,0.639739277861157
"NUP214",0.400973013179859,-0.275218247942056,0.381,0.305,1,0.672291690450603,-0.472144555681205,0.347,0.282,1,0.672291690450603,0.641166669061183
"ZFR",0.519419591511101,-0.305568808273832,0.581,0.459,1,0.402195900258925,-0.374900879503775,0.592,0.444,1,0.519419591511101,0.642630258332763
"GALNT18",0.402897901362794,-0.97688749595318,0.424,0.318,1,0.759214976781761,-1.36771178651942,0.429,0.336,1,0.759214976781761,0.643469083803044
"HIPK2",0.40395387081815,-0.464902725647763,0.71,0.532,1,0.737157701134228,-0.875253408510847,0.765,0.568,1,0.737157701134228,0.644729011887333
"RAI2",0.566274741841312,-0.430171873756218,0.143,0.143,1,0.40396704560014,-0.269670302902621,0.112,0.084,1,0.566274741841312,0.644744717269374
"AAGAB",0.754673728116557,-0.297791714558616,0.167,0.145,1,0.406897728604711,-0.311520867058089,0.184,0.141,1,0.754673728116557,0.648229695665749
"REL",0.408460199659952,-0.339473543743125,0.181,0.185,1,0.638252334992958,-0.474569566619525,0.194,0.196,1,0.638252334992958,0.650080664613657
"ALOX12-AS1",0.851637854797647,-0.338402236253027,0.181,0.172,1,0.409051105100578,-0.286707431320842,0.173,0.135,1,0.851637854797647,0.650779403617151
"COPA",0.454572652824313,-0.407817794596745,0.371,0.33,1,0.411040510767004,-0.636349484163486,0.378,0.355,1,0.454572652824313,0.653126720042409
"LCORL",0.411650194732412,-0.499004741193394,0.414,0.314,1,0.946850450189419,-0.561164485225496,0.388,0.339,1,0.946850450189419,0.653844506641592
"ARID2",0.413153379172826,-0.395977511119705,0.59,0.498,1,0.937649567355857,-0.418790694779088,0.673,0.514,1,0.937649567355857,0.655611043623727
"TRAPPC10",0.413457327821108,-0.311259731664281,0.276,0.267,1,0.645003808573144,-0.448373288521274,0.367,0.303,1,0.645003808573144,0.655967693713244
"NFAT5",0.413465153259225,-0.411136117449405,0.662,0.547,1,0.561949872432679,-0.335241934170774,0.663,0.565,1,0.561949872432679,0.655976873558776
"PTPN1",0.552052198225087,-0.301963973961768,0.333,0.273,1,0.413655937975539,-0.373019514543124,0.439,0.336,1,0.552052198225087,0.656200640928655
"HACE1",0.414110596221428,-0.33222502484379,0.243,0.198,1,0.562684307023401,-0.361615386680865,0.224,0.188,1,0.562684307023401,0.656733606539989
"TBK1",0.415815104501936,-0.298362375000078,0.248,0.244,1,0.544433042923923,-0.407058192204659,0.224,0.226,1,0.544433042923923,0.658728007871916
"SLC25A29",0.966141324244126,-0.307995664627961,0.129,0.118,1,0.416058719157105,-0.260855149585451,0.133,0.101,1,0.966141324244126,0.65901258052756
"APPBP2",0.41655104687046,-0.25518307777291,0.433,0.333,1,0.490032708926689,-0.36950612397409,0.408,0.328,1,0.490032708926689,0.659587319092044
"CALM1",0.726842094932465,-0.505124246526821,0.648,0.521,1,0.417612759179648,-0.498771944791949,0.694,0.527,1,0.726842094932465,0.660825101729657
"BBX",0.635867226322335,-0.420124168094244,0.61,0.474,1,0.417784757261273,-0.361775000112677,0.612,0.46,1,0.635867226322335,0.661025411122686
"EEPD1",0.472367605608903,-0.776165846409845,0.295,0.271,1,0.41954520486026,-0.704351820930402,0.184,0.199,1,0.472367605608903,0.663072230799282
"ASCC3",0.92122640791765,-0.414519267243128,0.5,0.417,1,0.420433225190775,-0.641603358193281,0.469,0.433,1,0.92122640791765,0.664102353537233
"AATF",0.966614584578719,-0.304410096380579,0.205,0.183,1,0.420441825180671,-0.333188707622136,0.204,0.159,1,0.966614584578719,0.664112322000088
"ABLIM3",0.423078488854792,-0.791393311265935,0.371,0.336,1,0.473597754945473,-1.58506368513171,0.49,0.42,1,0.473597754945473,0.66716156997793
"RPS6KA3",0.425461966471533,-0.42258064422433,0.424,0.375,1,0.915229457594608,-0.479986068380386,0.459,0.392,1,0.915229457594608,0.669906048029242
"UBTD2",0.604166050214425,-0.316665103856909,0.2,0.167,1,0.427599506995455,-0.362567881033144,0.163,0.185,1,0.604166050214425,0.672357675608154
"FAM219A",0.745968211900638,-0.301336967653809,0.233,0.202,1,0.428031060964825,-0.436419647999313,0.255,0.197,1,0.745968211900638,0.672851532778977
"PCBP2",0.43663801268553,-0.391888926288121,0.49,0.419,1,0.430892419784241,-0.387859761466904,0.51,0.382,1,0.43663801268553,0.676116562140963
"TBC1D14",0.432168536797054,-0.352515254204741,0.252,0.204,1,0.719422419093423,-0.710998585580555,0.286,0.244,1,0.719422419093423,0.677567429396801
"LINC00894",0.567060946091505,-0.254712855880765,0.295,0.245,1,0.435679789075656,-0.287181143455893,0.255,0.206,1,0.567060946091505,0.681542699542304
"FAM193A",0.43732806927579,-0.311994850661165,0.41,0.321,1,0.73580648046127,-0.429724308094555,0.408,0.337,1,0.73580648046127,0.68340029837509
"SMARCA2",0.43828654123662,-0.448691445300158,0.519,0.464,1,0.711037847368736,-0.458996064763686,0.551,0.448,1,0.711037847368736,0.684477990244081
"KRTCAP2",0.575085946394126,-0.382451614288967,0.343,0.309,1,0.438961631032944,-0.439259557438193,0.235,0.18,1,0.575085946394126,0.685235948546785
"ASXL1",0.4394511240685,-0.39958612693249,0.467,0.403,1,0.972701274249482,-0.487527242793638,0.459,0.387,1,0.972701274249482,0.685784957691932
"PUM1",0.95326574080444,-0.25553189088048,0.595,0.476,1,0.440375638822736,-0.557177767627332,0.561,0.476,1,0.95326574080444,0.686820574376939
"AL139317.5",0.440913792604405,-0.265583494199362,0.248,0.204,1,0.848405380156888,-0.433041394255878,0.235,0.208,1,0.848405380156888,0.68742261270001
"S100PBP",0.446247255127588,-0.300452705979838,0.29,0.231,1,0.49808258905105,-0.310330381844344,0.235,0.19,1,0.49808258905105,0.69335789754627
"PXN",0.609434145355825,-0.483094543947203,0.248,0.229,1,0.446806346976248,-0.71160197235813,0.235,0.238,1,0.609434145355825,0.693976782254236
"PDZD8",0.448280466131366,-0.304056920151954,0.248,0.252,1,0.833906389607192,-0.380433830166505,0.245,0.234,1,0.833906389607192,0.695605555947777
"TES",0.44950970799567,-0.277982599575628,0.162,0.132,1,0.979452528701378,-0.365246485438798,0.133,0.126,1,0.979452528701378,0.696960438408987
"IP6K1",0.45033419700102,-0.289298034980282,0.386,0.305,1,0.45917275274799,-0.29732466038251,0.286,0.231,1,0.45917275274799,0.697867505013486
"DDX18",0.45035175325259,-0.35044049677124,0.257,0.206,1,0.508984205422156,-0.341531172485132,0.245,0.198,1,0.508984205422156,0.697886804847498
"MAP4K4",0.450822467123327,-0.487048703097198,0.624,0.532,1,0.941461599993504,-0.467154217615461,0.592,0.483,1,0.941461599993504,0.698404037383491
"FOSL2",0.745410360925441,-0.373852022692275,0.252,0.232,1,0.450837705804446,-0.829787050890358,0.306,0.288,1,0.745410360925441,0.698420774633876
"FZD6",0.659002325178622,-0.291438926626966,0.157,0.136,1,0.452242786245421,-0.27823491581635,0.153,0.122,1,0.659002325178622,0.699962034779821
"HEXA",0.452319888607573,-0.389698788138088,0.257,0.245,1,0.908443820509636,-0.301393088961378,0.194,0.183,1,0.908443820509636,0.700046495585179
"TASOR2",0.45327311096699,-0.333348241607879,0.514,0.404,1,0.984164985209983,-0.405806189772838,0.561,0.468,1,0.984164985209983,0.701089708808286
"RAB11A",0.45735299694532,-0.492816909195685,0.471,0.409,1,0.7401587032097,-0.601401995785843,0.367,0.325,1,0.7401587032097,0.705534230075774
"CYSTM1",0.858976072183083,-0.385815511645937,0.381,0.322,1,0.459141132274393,-0.378394752362416,0.378,0.296,1,0.858976072183083,0.707471685202574
"KIAA0355",0.711681596639266,-0.596343090844669,0.486,0.403,1,0.459178216489347,-0.972462313131482,0.398,0.364,1,0.711681596639266,0.707511798480357
"MED13",0.465103150256563,-0.254000994334261,0.614,0.484,1,0.550739250685459,-0.269782838421398,0.582,0.465,1,0.550739250685459,0.713885360134547
"PIKFYVE",0.465602521543003,-0.323443146478803,0.486,0.377,1,0.705439241889072,-0.311373672946095,0.429,0.356,1,0.705439241889072,0.714419335018804
"MTDH",0.466698493541666,-0.380418127579215,0.543,0.463,1,0.697625832669941,-0.300610274940189,0.531,0.426,1,0.697625832669941,0.715589503209272
"SCAMP1",0.46831078334465,-0.409775576411084,0.367,0.287,1,0.735840883678416,-0.431810598802348,0.224,0.216,1,0.735840883678416,0.71730657689242
"RND3",0.851536793861899,-0.264259260413953,0.162,0.145,1,0.468882578880618,-0.395653481153437,0.133,0.151,1,0.851536793861899,0.717914284983497
"TBC1D9",0.47016668223903,-0.405017685736081,0.305,0.288,1,0.513229364059134,-0.540779261154231,0.265,0.257,1,0.513229364059134,0.719276655390403
"NRP1",0.557357541786183,-0.763697346534177,0.705,0.551,1,0.470238817480594,-0.767679129953881,0.786,0.626,1,0.557357541786183,0.71935308949564
"DDX6",0.878707846075695,-0.280466745909594,0.49,0.395,1,0.471060770898721,-0.304081352722071,0.429,0.333,1,0.878707846075695,0.720223291917745
"ENTPD4",0.471933428371073,-0.296654373564406,0.176,0.179,1,0.69958897898982,-0.339865498574377,0.214,0.183,1,0.69958897898982,0.721145695928071
"PHF20",0.87222528528087,-0.291340022353282,0.376,0.33,1,0.472484229280914,-0.599343694401471,0.367,0.35,1,0.87222528528087,0.721727111642648
"MAD1L1",0.767437169839694,-0.266957510496609,0.19,0.182,1,0.477774759020624,-0.368337526956691,0.286,0.229,1,0.767437169839694,0.727280797684033
"ZFC3H1",0.89403967368666,-0.405368438732227,0.419,0.353,1,0.478530059374422,-0.698149158475517,0.469,0.404,1,0.89403967368666,0.728069101023956
"FBXL3",0.62078934031735,-0.340618371046766,0.333,0.3,1,0.480849032839712,-0.371929533474908,0.255,0.203,1,0.62078934031735,0.730482273296538
"ADAM10",0.960400674478151,-0.395203294229232,0.633,0.521,1,0.481122044276365,-0.437924658005067,0.612,0.462,1,0.960400674478151,0.730765667064062
"CREBBP",0.747460044630853,-0.341201300403594,0.624,0.505,1,0.481745615722543,-0.551300493607839,0.571,0.48,1,0.747460044630853,0.731412393177194
"PCSK5",0.481838487604745,-0.652177276268787,0.271,0.258,1,0.637859938171715,-0.631926260883748,0.204,0.21,1,0.637859938171715,0.731508647072262
"TLK2",0.990384190405165,-0.329254316996828,0.481,0.401,1,0.484069941481963,-0.318862417090981,0.429,0.344,1,0.990384190405165,0.733816174717575
"RBM3",0.702203492836403,-0.36062428481285,0.319,0.288,1,0.484236550345203,-0.546748330624802,0.194,0.2,1,0.702203492836403,0.733988064000184
"KDM7A",0.489313539469883,-0.541730061744576,0.438,0.379,1,0.553561708728863,-0.403755617256915,0.398,0.331,1,0.553561708728863,0.739199339031221
"ATM",0.492489689211994,-0.413331478435031,0.529,0.398,1,0.860439993318518,-0.47220998015332,0.439,0.361,1,0.860439993318518,0.742433284443862
"CSNK1G3",0.493163426711216,-0.287300372951272,0.367,0.294,1,0.531989542628267,-0.428831148932452,0.357,0.287,1,0.531989542628267,0.743116687976883
"ZDHHC20",0.49363003152858,-0.428893982742045,0.348,0.278,1,0.81584233103482,-0.466412261993988,0.306,0.265,1,0.81584233103482,0.743589455030253
"CAPZA1",0.710920348331685,-0.292688172064424,0.452,0.371,1,0.493662432983334,-0.499493738493576,0.398,0.369,1,0.710920348331685,0.743622268227643
"CLSTN1",0.493937620484234,-0.32960761705304,0.205,0.206,1,0.790646718797717,-0.283472392740228,0.194,0.171,1,0.790646718797717,0.743900868038841
