"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SGMS1",7.5714860899842e-31,0.675608712105382,0.806,0.591,2.21359967326778e-26
"KDM5D",9.26263367095665e-31,0.292749676152449,0.308,0.088,2.70802358004088e-26
"RPS6KA5",9.34453543411621e-31,0.414421580559884,0.396,0.143,2.73196837951822e-26
"AC078845.1",9.70446620396041e-31,0.557298801607229,0.306,0.093,2.83719773938987e-26
"SNX27",9.72017824849267e-31,0.424049342306513,0.479,0.206,2.84179131272932e-26
"LINC01504",1.09028979986538e-30,0.422693937174949,0.396,0.147,3.18757125888644e-26
"FCHSD2",1.36297389448868e-30,-1.04565015347164,0.826,0.861,3.98479047792711e-26
"ANPEP",1.4008490763509e-30,0.271223499345162,0.243,0.055,4.09552235961949e-26
"PIK3R5",1.54437303253756e-30,0.566093539371168,0.815,0.516,4.5151289979268e-26
"BICRAL",2.22821178980364e-30,0.453850415212639,0.523,0.245,6.51439998866991e-26
"NEAT1",2.6287837029995e-30,-0.813634144204861,0.981,0.993,7.68551203408933e-26
"LINC01684",2.64946017859947e-30,0.501051646147624,0.368,0.13,7.7459617781534e-26
"PIK3CD",2.73629617565608e-30,0.383937275147893,0.394,0.141,7.9998354991481e-26
"NOTCH2NLC",3.10489869329008e-30,0.363232714294193,0.384,0.141,9.07748181970287e-26
"MS4A6A",3.90879900002396e-30,0.529919451839362,0.924,0.732,1.14277647564701e-25
"FGD4",3.96533075712652e-30,0.596349037447765,0.836,0.553,1.15930410015351e-25
"MRC1",4.74597575362612e-30,0.748842417925542,0.938,0.792,1.38753347133013e-25
"AC084064.1",4.86448958848308e-30,0.29268970254803,0.248,0.059,1.42218217608891e-25
"DLEU7",6.30846590287521e-30,0.270377503035093,0.181,0.029,1.8443430913646e-25
"CLECL1",7.52609775763678e-30,0.26327261478738,0.206,0.039,2.20032994042269e-25
"KLF7",7.95182160209897e-30,0.572699471562162,0.697,0.415,2.32479456358966e-25
"PMS1",9.46981969900678e-30,0.504262850507893,0.477,0.216,2.76859648720162e-25
"ARRB1",9.67119624467239e-30,0.462674677594762,0.569,0.283,2.82747093409242e-25
"SLA",1.84045596592414e-29,0.489039599545845,0.736,0.424,5.38075706197581e-25
"CSGALNACT2",1.87060175354526e-29,0.521159442888869,0.606,0.322,5.46889128666491e-25
"ITGB2",2.23678858685699e-29,0.434283822999514,0.516,0.243,6.5394751125351e-25
"BLVRB",2.69889723019621e-29,0.429430871428678,0.602,0.31,7.89049594220164e-25
"PRKACB",2.73633335265567e-29,0.515876819529047,0.484,0.223,7.99994418982413e-25
"ATG4C",5.49880541686661e-29,0.427154128758269,0.488,0.221,1.60763075167512e-24
"SH2D4A",8.02458434276431e-29,0.279700486406391,0.204,0.041,2.34606747845057e-24
"PPP3CA",8.42980254831017e-29,0.606719153619776,0.817,0.575,2.46453707302396e-24
"GALM",1.21865315703903e-28,0.430290862116239,0.347,0.121,3.5628543699193e-24
"TBC1D12",1.53202975659827e-28,0.529723743420182,0.606,0.336,4.4790421963907e-24
"EPS8",1.68848196694259e-28,0.675263862422185,0.708,0.436,4.93644587855335e-24
"FBXL4",2.1673072470339e-28,0.417978887950495,0.433,0.182,6.33633946742831e-24
"FBXL20",2.34494187876201e-28,0.444552158453341,0.463,0.205,6.85567207674861e-24
"SHMT1",2.49956220835339e-28,0.369911105130763,0.444,0.184,7.30772007234197e-24
"PGM5",4.14772907913559e-28,0.318185296917666,0.245,0.061,1.21263007357608e-23
"HIVEP2",4.62343957799305e-28,-0.920906267338318,0.125,0.396,1.35170879502205e-23
"FLI1",4.67715597834604e-28,0.541615640119847,0.833,0.62,1.36741332182925e-23
"CLIP4",8.05283660444766e-28,0.508545455261138,0.391,0.157,2.35432730967632e-23
"C12orf40",8.60209668188971e-28,0.279922346692711,0.192,0.037,2.51490898591727e-23
"TBC1D16",9.22425187540108e-28,0.424086179917514,0.442,0.183,2.69680227829226e-23
"CD84",9.73465238037272e-28,0.405576674977958,0.59,0.305,2.84602296992577e-23
"CREBL2",1.09094864649145e-27,0.354378332927257,0.396,0.154,3.1894974628824e-23
"ZCCHC2",1.24261029318573e-27,0.532286229073501,0.692,0.424,3.6328954531578e-23
"STAT3",1.30558035749677e-27,-0.707129658497029,0.343,0.577,3.81699473317756e-23
"SKP2",1.74744325037006e-27,0.271302455809773,0.229,0.055,5.10882508678191e-23
"SLC38A6",1.81740544993177e-27,0.515348442215681,0.579,0.312,5.31336657342051e-23
"VSIR",1.88169461277775e-27,0.413897575599737,0.451,0.197,5.50132236991703e-23
"TBXAS1",1.95592511565432e-27,0.544637951242253,0.887,0.691,5.71834266812697e-23
"FLT3",1.96072094012654e-27,0.431470637108022,0.222,0.052,5.73236374055396e-23
"PIK3IP1",2.6810072560468e-27,0.324692981912374,0.336,0.118,7.83819281377842e-23
"SRGAP2",2.78703135279668e-27,0.581331006882309,0.856,0.664,8.14816486303638e-23
"PAX8-AS1",3.05556515482109e-27,0.413232273643304,0.468,0.205,8.93325028663493e-23
"TCN2",4.29865794318036e-27,0.277053567890915,0.273,0.079,1.25675563626821e-22
"TANC2",6.83054064823351e-27,0.595766134731794,0.669,0.415,1.99697686391755e-22
"NPC2",7.1097042100348e-27,0.404086947305142,0.662,0.378,2.07859312284577e-22
"SIRT5",7.25024324933161e-27,0.285744479587977,0.234,0.059,2.11968111637459e-22
"WIPF1",7.70039976485146e-27,0.506599438849659,0.796,0.554,2.25128887525197e-22
"ANTXR2",1.16127472375454e-26,0.467649262730915,0.574,0.303,3.39510278236877e-22
"CCDC18-AS1",1.16903681764596e-26,0.458358678380904,0.519,0.256,3.41779604006974e-22
"COX10-AS1",1.37289214117097e-26,0.535022560359832,0.407,0.172,4.01378746392745e-22
"ENOX2",1.73294878042723e-26,0.56785432102974,0.479,0.234,5.06644905445705e-22
"AC024084.1",2.13019227048706e-26,0.308424868728778,0.234,0.06,6.22783012199598e-22
"S100A4",2.18868652836966e-26,0.345895784622001,0.463,0.196,6.39884393434153e-22
"RPS29",2.61526520554986e-26,0.471156741002152,0.539,0.267,7.64598935494557e-22
"DGLUCY",3.50765723437836e-26,0.353528413240518,0.424,0.178,1.02549866904286e-21
"ZNF846",4.04020012950834e-26,0.480191347166952,0.507,0.262,1.18119290986306e-21
"DHRS3",4.84845774400951e-26,0.2889729464828,0.238,0.063,1.41749510603862e-21
"CHKA",5.46523056054439e-26,0.446818786009573,0.613,0.336,1.59781480668076e-21
"CTBS",6.632101946381e-26,0.386063353193667,0.438,0.197,1.93896132504395e-21
"AUH",7.21625562841291e-26,0.434042879160471,0.447,0.199,2.1097444955228e-21
"CD164",7.53930651234563e-26,0.411850006096353,0.6,0.328,2.20419165194937e-21
"ADA2",1.12351149091065e-25,0.336265814714347,0.37,0.143,3.28469819482636e-21
"ZNF706",1.32227314065246e-25,0.406955020562275,0.537,0.278,3.86579775401154e-21
"SLC2A13",1.51819929548196e-25,0.562975420236514,0.644,0.393,4.43860746027106e-21
"PIAS2",1.63396590509896e-25,0.529355956708598,0.662,0.421,4.77706272014732e-21
"ALOX5AP",1.70638721831029e-25,0.372629788081804,0.417,0.176,4.98879367145197e-21
"SNX29",1.73645338030324e-25,0.603008020646824,0.826,0.654,5.07669510265454e-21
"CLEC12A",1.90088859851046e-25,0.446589746978432,0.282,0.09,5.55743790660519e-21
"DOCK5",2.01504460077982e-25,0.504348036514125,0.634,0.368,5.89118439483989e-21
"CPPED1",2.48853371420944e-25,0.373173058942968,0.407,0.169,7.27547716686272e-21
"BCAT1",2.49536472957003e-25,0.507597490777377,0.704,0.436,7.29544832337093e-21
"SLC7A7",2.56207160324324e-25,0.320669647343162,0.359,0.137,7.49047253924192e-21
"FIG4",2.59361339096551e-25,0.364951055830182,0.468,0.212,7.58268810982676e-21
"ENTPD1",3.53614603700146e-25,0.393210061932672,0.438,0.192,1.03382765537775e-20
"THRB",4.25636418594928e-25,0.62507837050507,0.731,0.491,1.24439063340413e-20
"CD4",4.50989821617705e-25,0.383524124901835,0.493,0.241,1.31851384248152e-20
"ZFY",4.6182080732945e-25,0.267044290624332,0.259,0.076,1.35017931230838e-20
"CLEC4E",5.19811483987854e-25,0.279087288019679,0.356,0.13,1.51972085458689e-20
"FTCDNL1",6.30910707491077e-25,0.36531503783976,0.271,0.085,1.84453054442091e-20
"WDR36",6.37182733493818e-25,0.476347882566058,0.521,0.273,1.86286743964252e-20
"C22orf34",7.61281031759438e-25,0.538091758487812,0.676,0.421,2.22568122445189e-20
"RREB1",1.25689526421731e-24,0.537516471501791,0.743,0.509,3.67465899446572e-20
"NOTCH2",1.37199549406636e-24,0.414568577197602,0.657,0.394,4.01116602645242e-20
