"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LINC00470.1",1.98198422904129e-13,-35.9610119969171,0.208,0.017,5.94595268712387e-10,"Chemo-Cardiomyocyte","LINC00470"
"NR5A2.1",2.03621027433282e-13,-38.1244672026481,0.102,0.005,6.10863082299845e-10,"Chemo-Cardiomyocyte","NR5A2"
"MANBA.1",2.22112692563205e-13,-9.02402614348289,0.376,0.347,6.66338077689615e-10,"Chemo-Cardiomyocyte","MANBA"
"TLE4.1",2.58014559013785e-13,-20.5528181903495,0.358,0.181,7.74043677041354e-10,"Chemo-Cardiomyocyte","TLE4"
"ANK2",2.68662559816739e-13,-12.7020240740826,0.457,0.41,8.05987679450216e-10,"Chemo-Cardiomyocyte","ANK2"
"SPATS2L",2.8516444064721e-13,-16.0701801678747,0.389,0.287,8.55493321941631e-10,"Chemo-Cardiomyocyte","SPATS2L"
"EPB41L2",2.89497576339393e-13,-12.2402169978331,0.223,0.036,8.68492729018177e-10,"Chemo-Cardiomyocyte","EPB41L2"
"PPP2R2B.1",2.90038658838334e-13,-34.6700477660895,0.161,0.015,8.70115976515001e-10,"Chemo-Cardiomyocyte","PPP2R2B"
"AC098828.2.1",3.09941080642695e-13,-38.4293943666073,0.112,0.061,9.29823241928086e-10,"Chemo-Cardiomyocyte","AC098828.2"
"PYHIN1.1",3.11456368954777e-13,-7.26891004365411,0.2,0.014,9.3436910686433e-10,"Chemo-Cardiomyocyte","PYHIN1"
"ZNF704",3.42233956955829e-13,-3.70419623615838,0.413,0.37,1.02670187086749e-09,"Chemo-Cardiomyocyte","ZNF704"
"ST7",4.36248464372227e-13,-5.41164387301833,0.404,0.404,1.30874539311668e-09,"Chemo-Cardiomyocyte","ST7"
"CAV1.1",4.57059051032423e-13,-14.0731630258161,0.376,0.345,1.37117715309727e-09,"Chemo-Cardiomyocyte","CAV1"
"ICAM1.1",4.6014920519636e-13,-32.1785158195833,0.253,0.007,1.38044761558908e-09,"Chemo-Cardiomyocyte","ICAM1"
"MAP4.1",4.60221436419139e-13,-2.69199648572723,0.425,0.408,1.38066430925742e-09,"Chemo-Cardiomyocyte","MAP4"
"ERG",4.65990300336166e-13,-32.4359782991945,0.23,0.011,1.3979709010085e-09,"Chemo-Cardiomyocyte","ERG"
"CTNND2.1",4.84080184667193e-13,-11.2779649738672,0.4,0.364,1.45224055400158e-09,"Chemo-Cardiomyocyte","CTNND2"
"HDAC8.1",4.98460522410764e-13,-3.47010228923373,0.406,0.363,1.49538156723229e-09,"Chemo-Cardiomyocyte","HDAC8"
"DLEU1.1",5.07251244086289e-13,-30.6569931666358,0.318,0.149,1.52175373225887e-09,"Chemo-Cardiomyocyte","DLEU1"
"C1QTNF1-AS1.1",5.23908652042858e-13,-34.5585283571514,0.218,0.039,1.57172595612857e-09,"Chemo-Cardiomyocyte","C1QTNF1-AS1"
"TLN2",5.26263433676607e-13,-7.05706519302165,0.418,0.396,1.57879030102982e-09,"Chemo-Cardiomyocyte","TLN2"
"SAMD9.1",5.29872044245149e-13,-34.9850022410425,0.258,0.007,1.58961613273545e-09,"Chemo-Cardiomyocyte","SAMD9"
"FNDC3A",5.46931387698313e-13,-18.9846924939883,0.389,0.38,1.64079416309494e-09,"Chemo-Cardiomyocyte","FNDC3A"
"ITGBL1.1",5.68370813456391e-13,-33.9348172046035,0.291,0.01,1.70511244036917e-09,"Chemo-Cardiomyocyte","ITGBL1"
"PCDH9.1",6.16393531986916e-13,-31.4734396709879,0.426,0.38,1.84918059596075e-09,"Chemo-Cardiomyocyte","PCDH9"
"CLIC6",7.62029184412059e-13,-12.2821674948461,0.288,0.07,2.28608755323618e-09,"Chemo-Cardiomyocyte","CLIC6"
"OSMR",8.03600549661437e-13,-33.4613286029486,0.237,0.026,2.41080164898431e-09,"Chemo-Cardiomyocyte","OSMR"
"SPATA18.1",8.18021272363253e-13,-36.3854630269229,0.163,0.007,2.45406381708976e-09,"Chemo-Cardiomyocyte","SPATA18"
"PTPRG.1",8.19049784488077e-13,-11.4037846323303,0.455,0.414,2.45714935346423e-09,"Chemo-Cardiomyocyte","PTPRG"
"TASP1.1",8.60388336055658e-13,-37.3866948504526,0.348,0.23,2.58116500816697e-09,"Chemo-Cardiomyocyte","TASP1"
"LINC01572.1",9.11198989317069e-13,-22.0725420904351,0.217,0.028,2.73359696795121e-09,"Chemo-Cardiomyocyte","LINC01572"
"TOP1MT",9.18511514028772e-13,-17.5846867892861,0.171,0.018,2.75553454208632e-09,"Chemo-Cardiomyocyte","TOP1MT"
"SPINK5.1",1.02299539711604e-12,-36.5820184096203,0.311,0.008,3.06898619134811e-09,"Chemo-Cardiomyocyte","SPINK5"
"KLF12",1.02478536151472e-12,-12.1829965935757,0.445,0.401,3.07435608454417e-09,"Chemo-Cardiomyocyte","KLF12"
"PPP1R36.1",1.02551392281239e-12,-35.0118223908788,0.239,0.008,3.07654176843717e-09,"Chemo-Cardiomyocyte","PPP1R36"
"RPS6KA2.1",1.1027001623362e-12,-4.3045934019222,0.37,0.297,3.30810048700861e-09,"Chemo-Cardiomyocyte","RPS6KA2"
"ZNF106",1.15564805431608e-12,-35.7911043843354,0.447,0.41,3.46694416294825e-09,"Chemo-Cardiomyocyte","ZNF106"
"TBC1D30.1",1.19834863297471e-12,-35.7892414356839,0.23,0.004,3.59504589892414e-09,"Chemo-Cardiomyocyte","TBC1D30"
"RGS5.1",1.27913762452309e-12,-19.8543979074436,0.252,0.074,3.83741287356926e-09,"Chemo-Cardiomyocyte","RGS5"
"ARHGAP26.1",1.28808506404383e-12,-8.24015274099578,0.437,0.408,3.86425519213150e-09,"Chemo-Cardiomyocyte","ARHGAP26"
"MSRB3.1",1.33429518715363e-12,-1.451651781961,0.439,0.413,4.00288556146088e-09,"Chemo-Cardiomyocyte","MSRB3"
"CSGALNACT1.1",1.38378026960832e-12,-7.14396495550685,0.421,0.39,4.15134080882496e-09,"Chemo-Cardiomyocyte","CSGALNACT1"
"SLC22A3",1.40095389221101e-12,-35.4671017818513,0.204,0.01,4.20286167663303e-09,"Chemo-Cardiomyocyte","SLC22A3"
"GRAP2.1",1.41579097804683e-12,-33.6192964612374,0.168,0.01,4.24737293414049e-09,"Chemo-Cardiomyocyte","GRAP2"
"ACTA1.1",1.46646623844416e-12,-23.0930848978425,0.246,0.268,4.39939871533248e-09,"Chemo-Cardiomyocyte","ACTA1"
"COL12A1.1",1.50100323631672e-12,-26.372362438559,0.131,0.015,4.50300970895017e-09,"Chemo-Cardiomyocyte","COL12A1"
"RNF115",1.58520971310093e-12,-14.4916604208441,0.409,0.397,4.7556291393028e-09,"Chemo-Cardiomyocyte","RNF115"
"KLHL4",1.78201111502034e-12,-33.9366952078943,0.238,0.007,5.34603334506102e-09,"Chemo-Cardiomyocyte","KLHL4"
"SSBP2.1",1.80611840568457e-12,-3.67027194806547,0.404,0.386,5.41835521705372e-09,"Chemo-Cardiomyocyte","SSBP2"
"ST8SIA6.1",1.90202779347063e-12,-36.7884157078877,0.171,0.009,5.70608338041189e-09,"Chemo-Cardiomyocyte","ST8SIA6"
"GTDC1",2.1346810158751e-12,-10.7490633245553,0.395,0.344,6.40404304762529e-09,"Chemo-Cardiomyocyte","GTDC1"
"PSME4",2.15588733250099e-12,-10.4329173616011,0.401,0.389,6.46766199750297e-09,"Chemo-Cardiomyocyte","PSME4"
"ASTN2",2.16568891719504e-12,-38.4387445315699,0.298,0.145,6.49706675158512e-09,"Chemo-Cardiomyocyte","ASTN2"
"ITGA9.1",2.21904751633851e-12,-20.0142152586904,0.407,0.385,6.65714254901554e-09,"Chemo-Cardiomyocyte","ITGA9"
"B2M.1",2.65530644688784e-12,-35.6927755824897,0.33,0.321,7.96591934066351e-09,"Chemo-Cardiomyocyte","B2M"
"NTN4.1",3.11794281011515e-12,-11.8047172949419,0.393,0.343,9.35382843034546e-09,"Chemo-Cardiomyocyte","NTN4"
"MCTP1.1",3.4629132036048e-12,-27.2220681185164,0.241,0.019,1.03887396108144e-08,"Chemo-Cardiomyocyte","MCTP1"
"RPL30",3.54335928734813e-12,-13.3795553575386,0.38,0.194,1.06300778620444e-08,"Chemo-Cardiomyocyte","RPL30"
"SCN9A",4.08431568555758e-12,-34.7303544292126,0.226,0.008,1.22529470566727e-08,"Chemo-Cardiomyocyte","SCN9A"
"C15orf41",4.08581724656066e-12,-34.2517798290493,0.384,0.372,1.2257451739682e-08,"Chemo-Cardiomyocyte","C15orf41"
"RFX3-AS1.1",4.12796104207038e-12,-2.70880446068269,0.368,0.277,1.23838831262111e-08,"Chemo-Cardiomyocyte","RFX3-AS1"
"IMMP2L.1",4.22345346767662e-12,-13.4492440335576,0.416,0.381,1.26703604030299e-08,"Chemo-Cardiomyocyte","IMMP2L"
"DUSP27.1",4.345342172495e-12,-10.0176724029126,0.372,0.338,1.3036026517485e-08,"Chemo-Cardiomyocyte","DUSP27"
"JAK2.1",4.43861825409424e-12,-33.6981028905715,0.383,0.34,1.33158547622827e-08,"Chemo-Cardiomyocyte","JAK2"
"CD226.1",4.44179801596238e-12,-33.1807373269353,0.259,0.04,1.33253940478871e-08,"Chemo-Cardiomyocyte","CD226"
"BRINP1.1",4.5219779527171e-12,-37.3733080459007,0.154,0.011,1.35659338581513e-08,"Chemo-Cardiomyocyte","BRINP1"
"KIT",4.56696893908924e-12,-35.5848706005616,0.119,0.005,1.37009068172677e-08,"Chemo-Cardiomyocyte","KIT"
"NFIC.1",4.65447481947736e-12,-39.2941398310697,0.409,0.347,1.39634244584321e-08,"Chemo-Cardiomyocyte","NFIC"
"SRPX2.1",5.01047177331433e-12,-33.8455477888028,0.198,0.008,1.5031415319943e-08,"Chemo-Cardiomyocyte","SRPX2"
"LIMCH1",5.08868218706723e-12,-6.43895643741872,0.451,0.407,1.52660465612017e-08,"Chemo-Cardiomyocyte","LIMCH1"
"RBM46",5.7109875173197e-12,-35.2329874316919,0.104,0.032,1.71329625519591e-08,"Chemo-Cardiomyocyte","RBM46"
"PPP1R12B",5.71980160785107e-12,-21.1321348927802,0.474,0.427,1.71594048235532e-08,"Chemo-Cardiomyocyte","PPP1R12B"
"CABLES1.1",5.84476273949904e-12,-35.4580496817933,0.123,0.006,1.75342882184971e-08,"Chemo-Cardiomyocyte","CABLES1"
"KIAA1217",5.85785398361633e-12,-11.1684215175852,0.425,0.393,1.7573561950849e-08,"Chemo-Cardiomyocyte","KIAA1217"
"QKI.1",5.96419862239024e-12,1.39408348673615,0.476,0.431,1.78925958671707e-08,"Chemo-Cardiomyocyte","QKI"
"GPHN.1",6.23082322280123e-12,-25.1412334420859,0.456,0.411,1.86924696684037e-08,"Chemo-Cardiomyocyte","GPHN"
"LINC01122.1",6.24579000508395e-12,-36.1062111653612,0.178,0.016,1.87373700152518e-08,"Chemo-Cardiomyocyte","LINC01122"
"BRINP2.1",6.41025119606086e-12,-35.3655994661482,0.164,0.016,1.92307535881826e-08,"Chemo-Cardiomyocyte","BRINP2"
"TRPC4.1",6.99296781739089e-12,-33.6744801365213,0.23,0.064,2.09789034521727e-08,"Chemo-Cardiomyocyte","TRPC4"
"LIPE-AS1.1",7.39701939631135e-12,-24.8279707380646,0.3,0.079,2.21910581889341e-08,"Chemo-Cardiomyocyte","LIPE-AS1"
"RPL7A",7.81883261073646e-12,-1.40085565323084,0.349,0.134,2.34564978322094e-08,"Chemo-Cardiomyocyte","RPL7A"
"NFIB.1",7.9205926413901e-12,-10.9213003681547,0.446,0.406,2.37617779241703e-08,"Chemo-Cardiomyocyte","NFIB"
"CDK6",8.17141259341194e-12,-12.0189051567078,0.409,0.369,2.45142377802358e-08,"Chemo-Cardiomyocyte","CDK6"
"MBNL1.1",8.81622331771234e-12,-5.34398210381654,0.467,0.423,2.6448669953137e-08,"Chemo-Cardiomyocyte","MBNL1"
"B4GALNT3.1",9.05477252343153e-12,-8.57683942211256,0.4,0.375,2.71643175702946e-08,"Chemo-Cardiomyocyte","B4GALNT3"
"RPL26",9.20454987318432e-12,-6.85271798906042,0.407,0.025,2.7613649619553e-08,"Chemo-Cardiomyocyte","RPL26"
"ANLN.1",9.2305057217481e-12,-36.8145309603593,0.201,0.006,2.76915171652443e-08,"Chemo-Cardiomyocyte","ANLN"
"MEOX1.1",9.6245328642483e-12,-35.6546591728892,0.21,0.009,2.88735985927449e-08,"Chemo-Cardiomyocyte","MEOX1"
"MT-ND4.1",1.00155541981711e-11,-27.7892267806452,0.332,0.31,3.00466625945133e-08,"Chemo-Cardiomyocyte","MT-ND4"
"CPEB4",1.04105235027979e-11,-8.97548687042053,0.427,0.401,3.12315705083936e-08,"Chemo-Cardiomyocyte","CPEB4"
"MIR1-1HG",1.05017103291257e-11,-16.7774329067335,0.376,0.356,3.15051309873771e-08,"Chemo-Cardiomyocyte","MIR1-1HG"
"LINC01170.1",1.05208140671561e-11,-28.3655239369448,0.311,0.11,3.15624422014682e-08,"Chemo-Cardiomyocyte","LINC01170"
"IFI6.1",1.11263859890217e-11,-27.7478564087041,0.27,0.014,3.33791579670652e-08,"Chemo-Cardiomyocyte","IFI6"
"NPB.1",1.1734195307249e-11,-36.7788938094322,0.2,0.188,3.52025859217469e-08,"Chemo-Cardiomyocyte","NPB"
"RPL23.1",1.25242235249563e-11,-11.1235190145175,0.392,0.049,3.75726705748688e-08,"Chemo-Cardiomyocyte","RPL23"
"VSIG4.1",1.32958909057754e-11,-33.0896082129394,0.195,0.014,3.98876727173261e-08,"Chemo-Cardiomyocyte","VSIG4"
"VCL",1.34340819256504e-11,-4.60176927460299,0.444,0.412,4.03022457769513e-08,"Chemo-Cardiomyocyte","VCL"
"KLHL32.1",1.37716449545471e-11,-11.5626784712278,0.213,0.074,4.13149348636414e-08,"Chemo-Cardiomyocyte","KLHL32"
"KCNH7.1",1.74616652607229e-11,-36.0156045657553,0.146,0.006,5.23849957821687e-08,"Chemo-Cardiomyocyte","KCNH7"
"FLNB.1",1.74904143358287e-11,-33.5022117953163,0.335,0.259,5.24712430074862e-08,"Chemo-Cardiomyocyte","FLNB"
"CCDC171",1.93869268197396e-11,-9.32001653461043,0.316,0.122,5.81607804592188e-08,"Chemo-Cardiomyocyte","CCDC171"
"IL1RAP.1",2.11743802257483e-11,-3.0884521779788,0.37,0.168,6.35231406772448e-08,"Chemo-Cardiomyocyte","IL1RAP"
"LRRC49.1",2.18135205616479e-11,-6.36657278627557,0.378,0.345,6.54405616849436e-08,"Chemo-Cardiomyocyte","LRRC49"
"SLC26A7.1",2.23539178735192e-11,-35.8547797422966,0.179,0.029,6.70617536205575e-08,"Chemo-Cardiomyocyte","SLC26A7"
"PACS2.1",2.23869208523453e-11,-38.7600308755156,0.358,0.178,6.71607625570359e-08,"Chemo-Cardiomyocyte","PACS2"
"TXNIP.1",2.24075079343586e-11,-12.4450714606991,0.419,0.417,6.72225238030758e-08,"Chemo-Cardiomyocyte","TXNIP"
"ZNF423.1",2.24328002313474e-11,-34.7873603634196,0.253,0.02,6.72984006940423e-08,"Chemo-Cardiomyocyte","ZNF423"
"TSPEAR.1",2.29656319531704e-11,-34.5973518050217,0.26,0.089,6.88968958595112e-08,"Chemo-Cardiomyocyte","TSPEAR"
"NR2F2.1",2.37737281211222e-11,-20.3962685123526,0.175,0.022,7.13211843633666e-08,"Chemo-Cardiomyocyte","NR2F2"
"CRIM1.1",2.4205876512837e-11,-32.0323577226977,0.397,0.318,7.26176295385111e-08,"Chemo-Cardiomyocyte","CRIM1"
"SCFD2.1",2.68808181358882e-11,-1.39901025128535,0.381,0.333,8.06424544076647e-08,"Chemo-Cardiomyocyte","SCFD2"
"GABRG3",2.79817657075265e-11,-37.5486118603295,0.145,0.003,8.39452971225795e-08,"Chemo-Cardiomyocyte","GABRG3"
"SPHKAP",2.8438196565763e-11,-15.605166311401,0.441,0.401,8.5314589697289e-08,"Chemo-Cardiomyocyte","SPHKAP"
"VPS13A.1",2.89197480887647e-11,-4.22825179182227,0.445,0.408,8.6759244266294e-08,"Chemo-Cardiomyocyte","VPS13A"
"SEMA3C.1",2.94356884528933e-11,-1.33824065282203,0.387,0.379,8.83070653586799e-08,"Chemo-Cardiomyocyte","SEMA3C"
"WDR17",3.10694769345485e-11,-30.6240378693213,0.138,0.005,9.32084308036457e-08,"Chemo-Cardiomyocyte","WDR17"
"LINC00461.1",3.12698275884335e-11,-37.2105771669634,0.121,0.007,9.38094827653005e-08,"Chemo-Cardiomyocyte","LINC00461"
"COX7B.1",3.20303609139357e-11,-0.435289874845155,0.385,0.368,9.60910827418071e-08,"Chemo-Cardiomyocyte","COX7B"
"TBC1D4.1",3.23181038145138e-11,-9.18759525083792,0.459,0.419,9.69543114435415e-08,"Chemo-Cardiomyocyte","TBC1D4"
"SLC28A1.1",3.42789451594016e-11,-33.9360302106719,0.27,0.02,1.02836835478205e-07,"Chemo-Cardiomyocyte","SLC28A1"
"KCNT2.1",3.45268185754674e-11,-33.9935522019545,0.215,0.02,1.03580455726402e-07,"Chemo-Cardiomyocyte","KCNT2"
"WIPF1",3.47056980761795e-11,-9.98174088564597,0.29,0.068,1.04117094228538e-07,"Chemo-Cardiomyocyte","WIPF1"
"SLC4A4.1",3.49549248730993e-11,-4.35815536875446,0.4,0.38,1.04864774619298e-07,"Chemo-Cardiomyocyte","SLC4A4"
"RIT2.1",3.50558186528132e-11,-35.0376052600228,0.126,0.003,1.0516745595844e-07,"Chemo-Cardiomyocyte","RIT2"
"LYST.1",3.7114701579756e-11,0.952568082786707,0.396,0.238,1.11344104739268e-07,"Chemo-Cardiomyocyte","LYST"
"DLG1",3.93920369770911e-11,-16.7181278072197,0.384,0.375,1.18176110931273e-07,"Chemo-Cardiomyocyte","DLG1"
"PALMD.1",3.95057753031894e-11,-6.77889644667959,0.427,0.404,1.18517325909568e-07,"Chemo-Cardiomyocyte","PALMD"
"CHL1",3.95514097624415e-11,-33.3940905057014,0.179,0.042,1.18654229287324e-07,"Chemo-Cardiomyocyte","CHL1"
"MYL2.1",3.95630800304672e-11,-18.6965873236321,0.38,0.375,1.18689240091402e-07,"Chemo-Cardiomyocyte","MYL2"
"GPR149",3.96772841510512e-11,-35.7304983404096,0.246,0.008,1.19031852453154e-07,"Chemo-Cardiomyocyte","GPR149"
"SLC39A12.1",3.98343081150441e-11,-36.3477001597643,0.155,0.008,1.19502924345132e-07,"Chemo-Cardiomyocyte","SLC39A12"
"GRASP.1",4.1904787068978e-11,-35.3859859373849,0.15,0.006,1.25714361206934e-07,"Chemo-Cardiomyocyte","GRASP"
"PCDH15.1",4.39922760630892e-11,-33.8958650805773,0.182,0.068,1.31976828189268e-07,"Chemo-Cardiomyocyte","PCDH15"
"DHRSX.1",4.47558280861156e-11,-3.39815615693886,0.399,0.369,1.34267484258347e-07,"Chemo-Cardiomyocyte","DHRSX"
"ATRNL1",4.88256817444194e-11,-34.105993858049,0.261,0.136,1.46477045233258e-07,"Chemo-Cardiomyocyte","ATRNL1"
"MAOB",5.13557567924179e-11,-10.2500026043015,0.38,0.36,1.54067270377254e-07,"Chemo-Cardiomyocyte","MAOB"
"ABCB5.1",5.39541321548637e-11,-35.6349057364513,0.136,0.005,1.61862396464591e-07,"Chemo-Cardiomyocyte","ABCB5"
"CHSY3.1",5.68096767440918e-11,-34.6554272427373,0.222,0.015,1.70429030232275e-07,"Chemo-Cardiomyocyte","CHSY3"
"GABARAPL2.1",5.86314628124787e-11,-2.27005236906215,0.287,0.14,1.75894388437436e-07,"Chemo-Cardiomyocyte","GABARAPL2"
"IGFBP7.1",6.23123283715585e-11,-4.59217939798854,0.419,0.394,1.86936985114676e-07,"Chemo-Cardiomyocyte","IGFBP7"
"GABRB1",6.24416907306187e-11,-13.5627872437099,0.391,0.349,1.87325072191856e-07,"Chemo-Cardiomyocyte","GABRB1"
"COX6B1.1",6.54282546608052e-11,0.699898376879341,0.389,0.246,1.96284763982416e-07,"Chemo-Cardiomyocyte","COX6B1"
"PLEKHH2.1",6.96329068576733e-11,-34.7399011395506,0.153,0.012,2.0889872057302e-07,"Chemo-Cardiomyocyte","PLEKHH2"
"DOCK9",7.25521813519455e-11,-14.2584120786493,0.319,0.117,2.17656544055836e-07,"Chemo-Cardiomyocyte","DOCK9"
"TSPAN5.1",7.79666364356251e-11,-36.9314096839273,0.236,0.087,2.33899909306875e-07,"Chemo-Cardiomyocyte","TSPAN5"
"DNAH3.1",9.11589180589269e-11,-35.045486302373,0.236,0.057,2.73476754176781e-07,"Chemo-Cardiomyocyte","DNAH3"
"SERPINB9.1",9.61885059789312e-11,-39.7630454108144,0.242,0.054,2.88565517936794e-07,"Chemo-Cardiomyocyte","SERPINB9"
"DLC1.1",9.8153705131606e-11,-2.80631257466537,0.426,0.402,2.94461115394818e-07,"Chemo-Cardiomyocyte","DLC1"
"TANC1",1.01900817604519e-10,-22.1704521517766,0.416,0.399,3.05702452813557e-07,"Chemo-Cardiomyocyte","TANC1"
"SVIL.1",1.04710499463879e-10,-2.00049575257974,0.423,0.413,3.14131498391637e-07,"Chemo-Cardiomyocyte","SVIL"
"RPS24",1.04757017853601e-10,-37.6942910016675,0.397,0.259,3.14271053560802e-07,"Chemo-Cardiomyocyte","RPS24"
"TPSB2",1.05189870817797e-10,-33.0561999797861,0.157,0.004,3.1556961245339e-07,"Chemo-Cardiomyocyte","TPSB2"
"TUBB8",1.05707672472834e-10,-35.6618435315767,0.157,0.002,3.17123017418502e-07,"Chemo-Cardiomyocyte","TUBB8"
"DGKH.1",1.1068980385187e-10,-26.0035203043917,0.362,0.186,3.32069411555611e-07,"Chemo-Cardiomyocyte","DGKH"
"RASGEF1B.1",1.11241836252211e-10,-28.1931726360545,0.196,0.04,3.33725508756634e-07,"Chemo-Cardiomyocyte","RASGEF1B"
"TWIST2.1",1.13031976593308e-10,-35.15918333731,0.18,0.005,3.39095929779925e-07,"Chemo-Cardiomyocyte","TWIST2"
"OLFML3.1",1.17472855335729e-10,-33.6456138216763,0.225,0.01,3.52418566007188e-07,"Chemo-Cardiomyocyte","OLFML3"
"RILP.1",1.23043833549279e-10,-40.1059824635006,0.209,0.086,3.69131500647837e-07,"Chemo-Cardiomyocyte","RILP"
"ZFPM2",1.30366124788591e-10,-9.02882164320527,0.457,0.416,3.91098374365772e-07,"Chemo-Cardiomyocyte","ZFPM2"
"MYOZ2.1",1.3516395292655e-10,-5.63360507997001,0.443,0.422,4.05491858779651e-07,"Chemo-Cardiomyocyte","MYOZ2"
"TESK2.1",1.41223548818845e-10,-7.35098084806619,0.25,0.044,4.23670646456536e-07,"Chemo-Cardiomyocyte","TESK2"
"LTBP1",1.48884013301637e-10,-35.0604753481321,0.386,0.352,4.46652039904912e-07,"Chemo-Cardiomyocyte","LTBP1"
"MT-ND6.1",1.60030669148266e-10,-11.7788734745154,0.218,0.116,4.80092007444799e-07,"Chemo-Cardiomyocyte","MT-ND6"
"LRRC7",1.69835774627627e-10,-30.2004140609246,0.234,0.112,5.0950732388288e-07,"Chemo-Cardiomyocyte","LRRC7"
"USH2A.1",1.73270163493439e-10,-35.9402570736307,0.344,0.254,5.19810490480317e-07,"Chemo-Cardiomyocyte","USH2A"
"EGF.1",1.79154683519794e-10,-6.3425319967524,0.381,0.247,5.37464050559381e-07,"Chemo-Cardiomyocyte","EGF"
"MCTP2.1",1.86441180696335e-10,-35.7011826447669,0.19,0.065,5.59323542089004e-07,"Chemo-Cardiomyocyte","MCTP2"
"MYPN.1",1.8651871166581e-10,-22.835428968385,0.34,0.35,5.59556134997431e-07,"Chemo-Cardiomyocyte","MYPN"
"MAPRE2.1",1.88476093456437e-10,-14.1024075818527,0.403,0.383,5.65428280369311e-07,"Chemo-Cardiomyocyte","MAPRE2"
"LINC01182",1.94605462645418e-10,-35.9954597925698,0.312,0.08,5.83816387936253e-07,"Chemo-Cardiomyocyte","LINC01182"
"PLCL2.1",1.97552994239894e-10,-38.9498407135003,0.452,0.411,5.92658982719682e-07,"Chemo-Cardiomyocyte","PLCL2"
"GALNT18.1",2.00230022102867e-10,-8.21548309391805,0.375,0.238,6.00690066308601e-07,"Chemo-Cardiomyocyte","GALNT18"
"KCNN2",2.12021357984399e-10,-7.72441978120911,0.388,0.112,6.36064073953196e-07,"Chemo-Cardiomyocyte","KCNN2"
"FBXO32.1",2.14310485313035e-10,-9.1578266651369,0.384,0.366,6.42931455939104e-07,"Chemo-Cardiomyocyte","FBXO32"
"LINC00871.1",2.16449304260698e-10,-36.2408891939666,0.169,0.019,6.49347912782095e-07,"Chemo-Cardiomyocyte","LINC00871"
"C14orf39.1",2.18741462458825e-10,-33.3896864682379,0.105,0.006,6.56224387376474e-07,"Chemo-Cardiomyocyte","C14orf39"
"LY96.1",2.26950541799587e-10,-34.5670869582639,0.18,0.012,6.8085162539876e-07,"Chemo-Cardiomyocyte","LY96"
"ERICH3.1",2.31625995585328e-10,-32.8435940023189,0.145,0.006,6.94877986755984e-07,"Chemo-Cardiomyocyte","ERICH3"
"RHOH",2.44589804709886e-10,-35.5523184790618,0.152,0.005,7.33769414129659e-07,"Chemo-Cardiomyocyte","RHOH"
"FCHSD2.1",2.52707843284057e-10,-2.58708564740339,0.434,0.396,7.58123529852171e-07,"Chemo-Cardiomyocyte","FCHSD2"
"HIVEP3.1",2.60533211545079e-10,-8.22438836241404,0.406,0.381,7.81599634635236e-07,"Chemo-Cardiomyocyte","HIVEP3"
"ENTPD1-AS1",2.61471708397164e-10,-5.07584201357308,0.394,0.331,7.84415125191492e-07,"Chemo-Cardiomyocyte","ENTPD1-AS1"
"CNTN1.1",2.84054750975682e-10,-38.0814537445879,0.189,0.006,8.52164252927047e-07,"Chemo-Cardiomyocyte","CNTN1"
"IL2RA",3.02280698730427e-10,-34.020385700488,0.19,0.003,9.0684209619128e-07,"Chemo-Cardiomyocyte","IL2RA"
"IFI44L.1",3.09895499285468e-10,-34.0096109333556,0.189,0.007,9.29686497856403e-07,"Chemo-Cardiomyocyte","IFI44L"
"CASC20",3.13047363435201e-10,-37.207167243872,0.136,0.052,9.39142090305603e-07,"Chemo-Cardiomyocyte","CASC20"
"RPS26",3.17738574704514e-10,-4.78207651144952,0.329,0.126,9.53215724113543e-07,"Chemo-Cardiomyocyte","RPS26"
"LINC01049.1",3.42025470058764e-10,-38.9312170364125,0.146,0.004,1.02607641017629e-06,"Chemo-Cardiomyocyte","LINC01049"
"SLC27A6.1",3.48202691712196e-10,-33.6386556656746,0.37,0.334,1.04460807513659e-06,"Chemo-Cardiomyocyte","SLC27A6"
"MGLL",3.52655436590903e-10,-34.6744792430372,0.379,0.049,1.05796630977271e-06,"Chemo-Cardiomyocyte","MGLL"
"INHBA",3.61249202326054e-10,-35.4376993197922,0.177,0.014,1.08374760697816e-06,"Chemo-Cardiomyocyte","INHBA"
"AP003025.2",3.61418926829977e-10,-33.7836423671368,0.267,0.004,1.08425678048993e-06,"Chemo-Cardiomyocyte","AP003025.2"
"MEIS2.1",3.63839254104356e-10,-5.02061741478925,0.445,0.411,1.09151776231307e-06,"Chemo-Cardiomyocyte","MEIS2"
"C6",3.69350339039801e-10,-5.62866531270279,0.416,0.314,1.1080510171194e-06,"Chemo-Cardiomyocyte","C6"
"TPRG1.1",3.95093501682829e-10,-34.5278319885128,0.277,0.066,1.18528050504849e-06,"Chemo-Cardiomyocyte","TPRG1"
"GAS2L3.1",4.01867208708172e-10,-34.6106381590291,0.135,0.005,1.20560162612452e-06,"Chemo-Cardiomyocyte","GAS2L3"
"GLDC.1",4.05950754808881e-10,-36.41442720283,0.148,0.024,1.21785226442664e-06,"Chemo-Cardiomyocyte","GLDC"
"PDE7B.1",4.16457213591696e-10,-8.61255767545577,0.364,0.304,1.24937164077509e-06,"Chemo-Cardiomyocyte","PDE7B"
