"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"RPL38",2.07798966474782e-11,-1.18461318875618,0.657,0.575,7.60564997194351e-07,3.12770446866274e-05,-0.719563075852483,0.431,0.29,1,3.12770446866274e-05,4.15597932945247e-11
"GDI2",0.912325235439182,-0.518005695067936,0.361,0.283,1,2.12576255975294e-11,-0.531032466898458,0.406,0.255,7.78050354495174e-07,0.912325235439182,4.25152511946068e-11
"OST4",0.272658503257915,-0.558450650095968,0.428,0.303,1,2.13484472309409e-11,-0.354682941335001,0.226,0.142,7.81374517099669e-07,0.272658503257915,4.26968944614261e-11
"GABBR1",0.112476602043066,-0.362766393517556,0.122,0.14,1,2.14169358833508e-11,-0.524449944998891,0.076,0.126,7.83881270266523e-07,0.112476602043066,4.2833871766243e-11
"ADD1",2.19814940330734e-11,-1.27562112633761,0.563,0.527,8.0454466310452e-07,8.01227135698248e-07,-0.757545648269039,0.592,0.373,0.0293257143936916,8.01227135698248e-07,4.39629880656635e-11
"MT-ND4L",0.0114139270385987,-0.688514623847815,0.422,0.384,1,2.19957193324045e-11,-0.392788273593983,0.287,0.182,8.05065323285336e-07,0.0114139270385987,4.3991438664325e-11
"POMP",0.8699840082465,-0.687607814549465,0.446,0.337,1,2.29655428094809e-11,-0.567560591197629,0.366,0.233,8.40561832369811e-07,0.8699840082465,4.59310856184343e-11
"NUPR1",0.00184459137695667,-0.702665916361354,0.165,0.208,1,2.31596942077723e-11,-0.443921089245026,0.053,0.101,8.47667967698676e-07,0.00184459137695667,4.63193884150082e-11
"TULP3",0.59300345889772,-0.36176539797736,0.141,0.135,1,2.41607620915545e-11,-0.279250862908787,0.177,0.108,8.84308053312987e-07,0.59300345889772,4.83215241825252e-11
"COL4A2",0.0798528082510267,-1.23074125062004,0.713,0.504,1,2.76275542969991e-11,-1.60946053328699,0.74,0.531,1.01119611482446e-06,0.0798528082510267,5.52551085932348e-11
"TCF7L1",2.83085438325216e-11,-1.15035359886449,0.144,0.282,1.03612101281412e-06,2.16348111201441e-05,-0.935485237674334,0.21,0.219,0.791855721808394,2.16348111201441e-05,5.66170876642417e-11
"EDF1",0.626911683946174,-0.595737666600834,0.352,0.289,1,2.93146041488352e-11,-0.481961548508003,0.318,0.202,1.07294382645152e-06,0.626911683946174,5.86292082968109e-11
"PAG1",2.95462741644058e-11,-0.314204507707292,0.609,0.31,1.08142318069141e-06,0.349654810367684,-1.00891910946355,0.444,0.325,1,0.349654810367684,5.90925483279385e-11
"ANKRD12",0.0521276221576842,-0.516389122147114,0.81,0.604,1,3.02817411519403e-11,-0.808582275443223,0.867,0.612,1.10834200790217e-06,0.0521276221576842,6.05634823029635e-11
"SPART",0.788206987651877,-0.510409745692118,0.324,0.268,1,3.07739339181898e-11,-0.501051049439113,0.363,0.23,1.12635675533966e-06,0.788206987651877,6.15478678354323e-11
"EEPD1",2.97483270716442e-05,-0.671641840330189,0.446,0.256,1,3.25148174675219e-11,-0.753482080842419,0.294,0.185,1.19007483412877e-06,2.97483270716442e-05,6.50296349339864e-11
"DDX18",0.596327697014153,-0.434223775065158,0.254,0.204,1,3.85890898300405e-11,-0.456703061667497,0.291,0.185,1.41239927686931e-06,0.596327697014153,7.71781796585917e-11
"HES1",3.86262377868133e-11,-0.894508481216079,0.034,0.168,1.41375892923515e-06,5.06944153568069e-08,-0.807019464007532,0.091,0.128,0.00185546629647449,5.06944153568069e-08,7.72524755721346e-11
"TMF1",0.000353995261209268,-0.304418931399451,0.349,0.209,1,4.26204226758039e-11,-0.482860466284077,0.311,0.197,1.5599500903571e-06,0.000353995261209268,8.52408453497912e-11
"BRI3",0.967624923932809,-0.555591242137485,0.557,0.4,1,4.78513481032811e-11,-0.602708244488153,0.414,0.259,1.75140719192819e-06,0.967624923932809,9.57026962042723e-11
"OSTM1",0.210486515894525,-0.319536777994467,0.211,0.159,1,5.09262356761333e-11,-0.273732753884773,0.202,0.127,1.86395115198215e-06,0.210486515894525,1.01852471349673e-10
"PA2G4",0.122185355425041,-0.294008015741114,0.177,0.128,1,5.10667884865249e-11,-0.289658842640953,0.192,0.119,1.8690955253953e-06,0.122185355425041,1.02133576970442e-10
"CCDC102B",0.208709907528727,-0.617831700941462,0.19,0.142,1,6.13276607885565e-11,-0.614894966597046,0.217,0.135,2.24465371252196e-06,0.208709907528727,1.22655321573352e-10
"CSNK1E",0.00088217890745914,-0.333130191106186,0.361,0.22,1,6.90210638256685e-11,-0.511564554000797,0.336,0.215,2.52623995708329e-06,0.00088217890745914,1.38042127646573e-10
"TRPC4AP",4.22305845022619e-06,-0.316741926173103,0.587,0.331,0.154568162336729,6.97080032933296e-11,-0.583445778965787,0.563,0.345,2.55138262853916e-06,4.22305845022619e-06,1.394160065818e-10
"SEL1L",0.0015894397308289,-0.357570743465278,0.443,0.274,1,7.38926389272813e-11,-0.514498537313113,0.353,0.225,2.70454447737742e-06,0.0015894397308289,1.47785277849102e-10
"CCNH",0.184755596658811,-0.71829885261703,0.78,0.562,1,7.40762611198067e-11,-1.16719068824496,0.787,0.573,2.71126523324605e-06,0.184755596658811,1.48152522234126e-10
"SAP18",0.136617764833202,-0.566227003101874,0.266,0.253,1,8.44008464201633e-11,-0.393684695842089,0.246,0.156,3.0891553798244e-06,0.136617764833202,1.68801692833203e-10
"GLCE",0.192213015423006,-0.514833327613631,0.3,0.218,1,8.90168377848373e-11,-0.454150089989994,0.24,0.151,3.25810527976283e-06,0.192213015423006,1.7803367556175e-10
"TIMP2",2.26108338768526e-10,-0.889268493732391,0.208,0.324,8.27579130726684e-06,8.93386586058332e-11,-0.903985309737391,0.215,0.247,3.2698842436321e-06,2.26108338768526e-10,1.78677317203685e-10
"USP9X",0.0101112605065128,-0.433346276964535,0.633,0.394,1,9.86189592677595e-11,-0.630243641433451,0.661,0.394,3.60955252815927e-06,0.0101112605065128,1.97237918525793e-10
"CLTA",0.585350307487108,-0.544945891222117,0.468,0.336,1,1.05306933712954e-10,-0.554035805955677,0.389,0.247,3.85433908082783e-06,0.585350307487108,2.10613867414818e-10
"SFT2D1",0.0392211395633517,-0.273886804071399,0.263,0.18,1,1.17912506096285e-10,-0.312517523429019,0.223,0.142,4.31571563563012e-06,0.0392211395633517,2.35825012178666e-10
"RUFY3",2.68344157418473e-05,-0.92910430504153,0.477,0.443,0.982166450567351,1.4935243624943e-10,-1.09701886941445,0.479,0.414,5.4664485191654e-06,2.68344157418473e-05,2.98704872476555e-10
"ATP6V1B2",0.383831416256042,-0.349429004724093,0.229,0.178,1,1.77020809275879e-10,-0.27690920721726,0.2,0.127,6.47913864030646e-06,0.383831416256042,3.54041618520422e-10
"ARHGAP22",0.666446486836211,-0.350744497301561,0.144,0.138,1,1.77883112934328e-10,-0.562385280378199,0.072,0.119,6.51069981650934e-06,0.666446486836211,3.55766225837013e-10
"HLA-F",2.72381269445894e-09,-0.759954060368506,0.076,0.199,9.96942684298915e-05,2.02152971093159e-10,-0.67269880384428,0.09,0.136,7.39900089498072e-06,2.72381269445894e-09,4.04305942145452e-10
"RPL12",2.03628101291491e-10,-1.17968666640908,0.45,0.474,7.45299213536985e-06,0.508830707492578,-0.858807194535743,0.373,0.299,1,0.508830707492578,4.07256202541516e-10
"TRAPPC5",0.300799591436413,-0.375560871139278,0.217,0.167,1,2.17670737845964e-10,-0.293916978181759,0.174,0.107,7.96696667590012e-06,0.300799591436413,4.35341475644547e-10
"SPCS3",0.00826444106553677,-0.465108172784853,0.489,0.311,1,2.1950002596067e-10,-0.509802102222493,0.358,0.23,8.03392045018648e-06,0.00826444106553677,4.39000051873159e-10
"CRYBG3",0.449820269452544,-0.758311697824247,0.486,0.372,1,2.34576334300757e-10,-0.726346220912045,0.53,0.326,8.58572841174199e-06,0.449820269452544,4.69152668546487e-10
"NOTCH2",0.000429476157481493,-0.413563404041141,0.462,0.274,1,2.37980794657647e-10,-0.505544810480321,0.328,0.209,8.71033506526456e-06,0.000429476157481493,4.75961589258659e-10
"RDH10",0.000866639026049641,-0.489352522516455,0.073,0.129,1,2.45152753614909e-10,-0.791854530441291,0.072,0.118,8.97283593505927e-06,0.000866639026049641,4.90305507169716e-10
"ZNF385D",0.698805177108853,-0.947940494655142,0.398,0.33,1,2.49048979200836e-10,-1.21820569040078,0.242,0.276,9.1154416877298e-06,0.698805177108853,4.98097958339645e-10
"EIF4G2",0.000139006529788315,-0.324707466679613,0.624,0.369,1,2.54026668024632e-10,-0.652128893056235,0.56,0.343,9.29763007636955e-06,0.000139006529788315,5.08053335984734e-10
"ANKLE2",0.000767480803575634,-0.298767354347641,0.315,0.191,1,2.60761336532587e-10,-0.438506089234455,0.297,0.191,9.54412567842922e-06,0.000767480803575634,5.21522672997176e-10
"EFCAB13",2.62422354870981e-10,-0.773886191155795,0.086,0.219,9.60492061063278e-06,0.0901865681176421,-0.406918043065579,0.105,0.111,1,0.0901865681176421,5.24844709673096e-10
"SERINC1",0.862500061771929,-0.599393404599832,0.468,0.351,1,2.94950018174638e-10,-0.537539338497326,0.392,0.252,1.07954656152099e-05,0.862500061771929,5.8990003626228e-10
"RPL8",2.97771003266313e-10,-1.09768119445886,0.682,0.587,1.08987164905503e-05,2.35580909680441e-06,-1.11498994668243,0.542,0.431,0.0862249687521383,2.35580909680441e-06,5.95542006443957e-10
"APLP2",0.74276833815983,-0.627325525700345,0.517,0.369,1,2.99348774306435e-10,-0.612891790106124,0.491,0.309,1.09564644883898e-05,0.74276833815983,5.9869754852326e-10
"JAM2",0.0012468990230387,-0.671103027029723,0.11,0.165,1,3.02393767134906e-10,-0.521292615932145,0.225,0.142,1.10679142709047e-05,0.0012468990230387,6.04787534178369e-10
"KHDRBS1",0.106392396552154,-0.433108667251458,0.45,0.307,1,3.04925326983036e-10,-0.603888472992828,0.506,0.316,1.11605718929061e-05,0.106392396552154,6.09850653873091e-10
"YWHAZ",0.439160317984599,-0.514951122390657,0.673,0.455,1,3.04982396221789e-10,-0.587842715035334,0.651,0.398,1.11626606841137e-05,0.439160317984599,6.09964792350563e-10
"H2AFJ",4.73706538318024e-10,-0.807073586650959,0.141,0.268,1.7338133008978e-05,3.17563197761064e-10,-0.567624083103287,0.087,0.133,1.16231306012527e-05,4.73706538318024e-10,6.3512639542128e-10
"SLC40A1",0.0381982046813529,-0.460822465470198,0.321,0.216,1,3.37850049343991e-10,-0.28739805232402,0.168,0.105,1.23656496560394e-05,0.0381982046813529,6.75700098573839e-10
"MOB1A",0.183709010417777,-0.418305747714504,0.254,0.242,1,4.04815973756511e-10,-0.384459849189569,0.261,0.168,1.48166694554621e-05,0.183709010417777,8.09631947349144e-10
"ZBTB7A",0.362055001074691,-0.448302882623117,0.287,0.217,1,4.57496477324762e-10,-0.498462823081125,0.297,0.191,1.67448285665636e-05,0.362055001074691,9.1499295444022e-10
"SELENOK",0.00306203215205467,-0.378430749603929,0.33,0.209,1,4.8392405634613e-10,-0.361607200621426,0.208,0.132,1.77121043863247e-05,0.00306203215205467,9.67848112458074e-10
"CARD8",0.0132336141457481,-0.821939667204466,0.306,0.296,1,4.87952681166933e-10,-1.04028472522395,0.241,0.264,1.78595560833909e-05,0.0132336141457481,9.75905362095768e-10
"TPR",0.00063985844193577,-0.411930870227681,0.495,0.296,1,4.90048562320928e-10,-0.605460962087902,0.521,0.325,1.79362674295083e-05,0.00063985844193577,9.80097124401706e-10
"NCALD",0.58707370057269,-0.960203989673333,0.633,0.441,1,4.90777849546412e-10,-0.82937070973122,0.446,0.282,1.79629600712482e-05,0.58707370057269,9.81555698851959e-10
"NHS",0.000564391733312929,-0.428235740686352,0.208,0.123,1,5.20815351288961e-10,-0.496834297586838,0.194,0.122,1.90623626725272e-05,0.000564391733312929,1.04163070230667e-09
"NDEL1",5.13716368117153e-05,-0.284963987535215,0.407,0.238,1,5.48273237657661e-10,-0.599502635167909,0.402,0.257,2.00673487715081e-05,5.13716368117153e-05,1.09654647501472e-09
"PIK3CA",0.280684122216316,-0.552279387043597,0.654,0.432,1,5.54279334886766e-10,-0.629090708415969,0.531,0.331,2.02871779361905e-05,0.280684122216316,1.10855866946631e-09
"FCHO2",0.412216957833297,-0.918984407607145,0.682,0.47,1,5.56340002076353e-10,-0.758552162232276,0.557,0.34,2.03626004159966e-05,0.412216957833297,1.11268000384319e-09
"TUBB6",0.0778075378246127,-0.445212460953178,0.303,0.211,1,6.60288861880179e-10,-0.603180265241192,0.378,0.241,2.41672326336764e-05,0.0778075378246127,1.32057772332437e-09
"VPS28",0.231952488501738,-0.375271660957665,0.141,0.15,1,7.09716845780891e-10,-0.269842875605897,0.153,0.094,2.59763462724264e-05,0.231952488501738,1.41943369105808e-09
"ALPK1",7.52741536725325e-10,-0.697677022907817,0.061,0.189,2.75510929856836e-05,0.00191151448564608,-0.649651527331085,0.149,0.16,1,0.00191151448564608,1.50548307288403e-09
"NDUFAF3",0.0212805537424768,-0.34630233001631,0.248,0.167,1,7.94249014939877e-10,-0.254803130324772,0.161,0.1,2.90703081958144e-05,0.0212805537424768,1.58849802924892e-09
"ROCK1",8.99593268579368e-10,-1.18435388078338,0.67,0.573,3.29260132232734e-05,0.495982749906673,-0.878809921990804,0.696,0.468,1,0.495982749906673,1.79918653634947e-09
"AL590807.1",8.6428793384644e-06,-0.859515809992689,0.058,0.138,0.316338026667136,9.71000969277714e-10,-0.987520208748224,0.078,0.122,3.55396064765336e-05,8.6428793384644e-06,1.94200193761258e-09
"PUM2",0.189512897273922,-0.348331221638343,0.823,0.538,1,1.004302246914e-09,-0.430813660599697,0.821,0.491,3.67584665392994e-05,0.189512897273922,2.00860449281938e-09
"PRSS23",1.04181006190127e-09,-1.01763391695681,0.116,0.241,3.81312900756484e-05,0.119805065378607,-0.524819717619405,0.161,0.131,1,0.119805065378607,2.08362012271717e-09
"LRP1",1.18228948947117e-09,-0.939975566004379,0.202,0.314,4.32729776041341e-05,7.96456569687686e-08,-0.954113455698298,0.244,0.257,0.0029151106907139,7.96456569687686e-08,2.36457897754452e-09
"ATXN3",0.884274741497505,-0.594852459751466,0.422,0.319,1,1.20051614024272e-09,-0.585126411684108,0.382,0.246,4.39400912490238e-05,0.884274741497505,2.40103227904419e-09
"CAPN2",1.21128558857292e-09,-0.943800887452322,0.187,0.301,4.43342638273576e-05,2.07655802882027e-07,-0.866390722298424,0.209,0.229,0.00760041004128506,2.07655802882027e-07,2.42257117567863e-09
"FAM76B",0.00409750743791239,-0.254868418848013,0.214,0.134,1,1.28199667298278e-09,-0.266076480383145,0.154,0.096,4.69223602278427e-05,0.00409750743791239,2.56399334432204e-09
"OGFRL1",1.30760914442631e-09,-0.82860045095703,0.119,0.244,4.78598022951472e-05,4.99943818344036e-08,-0.811179478873158,0.124,0.16,0.00182984436952101,4.99943818344036e-08,2.61521828714277e-09
"SRP14",1.39798290130521e-09,-1.17851522804743,0.532,0.508,5.11675721706718e-05,0.00634064083954504,-0.795027990563085,0.419,0.297,1,0.00634064083954504,2.79596580065605e-09
"KLF3",1.43273677602182e-09,-1.1330781578147,0.281,0.365,5.24395987391747e-05,1.92527351924237e-08,-1.07932654206291,0.23,0.249,0.000704669360777898,1.92527351924237e-08,2.86547354999091e-09
"FRMD3",1.43399838432291e-09,-2.20549501025583,0.446,0.458,5.24857748646028e-05,0.00830818755892463,-1.74571893433323,0.389,0.324,1,0.00830818755892463,2.86799676658946e-09
"RASA1",0.136350150596927,-0.624675769979088,0.749,0.548,1,1.57153255884781e-09,-0.578471651956983,0.763,0.454,5.75196631863885e-05,0.136350150596927,3.14306511522589e-09
"MEF2C-AS1",8.14819493564771e-05,-1.01206098831654,0.156,0.223,1,1.61032946747569e-09,-0.571508660843538,0.259,0.169,5.89396688390776e-05,8.14819493564771e-05,3.22065893235821e-09
"XRN1",0.848588647760133,-0.569608369563108,0.676,0.461,1,1.64945132722022e-09,-0.587623485416697,0.677,0.409,6.03715680275871e-05,0.848588647760133,3.29890265171973e-09
"SENP6",0.0165522818620143,-0.301831349081021,0.832,0.526,1,1.7618636650481e-09,-0.401343824375659,0.837,0.499,6.44859720044256e-05,0.0165522818620143,3.52372732699203e-09
"TMEM258",0.267006539611857,-0.572332108172565,0.287,0.262,1,1.78614924137539e-09,-0.317046509537886,0.19,0.121,6.53748483835806e-05,0.267006539611857,3.57229847956044e-09
"FAM126A",2.667207162521e-05,-0.423361773465106,0.544,0.313,0.976224493554311,1.80524036469959e-09,-0.612566310058288,0.46,0.295,6.60736025883697e-05,2.667207162521e-05,3.61048072614028e-09
"SLC39A11",0.0767782374967838,-0.901614179462292,0.373,0.33,1,1.87501092091336e-09,-0.60699134862423,0.365,0.236,6.86272747163498e-05,0.0767782374967838,3.75002183831104e-09
"TBK1",0.000832317684854456,-0.348673854151658,0.379,0.231,1,2.00116407591375e-09,-0.508732833306074,0.325,0.211,7.3244606342519e-05,0.000832317684854456,4.00232814782283e-09
"HIPK2",2.16974342847773e-09,-0.262681428880822,0.884,0.51,7.94147792257135e-05,1.37822545731146e-05,-0.972096172059897,0.882,0.523,0.504444299630566,1.37822545731146e-05,4.33948685224767e-09
"WASHC4",0.010466157616565,-0.809378600670553,0.557,0.441,1,2.3510127581085e-09,-0.695594617460316,0.568,0.349,8.60494179595293e-05,0.010466157616565,4.70202551068973e-09
"LRRC8C",2.37821074380115e-09,-1.0657089264174,0.165,0.283,8.7044891433866e-05,0.000316504853980328,-0.929346302584242,0.234,0.234,1,0.000316504853980328,4.75642148194642e-09
"UBB",2.4943858476619e-09,-0.980858331034009,0.309,0.388,9.12970164102733e-05,0.132689393192963,-0.761194441142099,0.361,0.273,1,0.132689393192963,4.98877168910183e-09
"C12orf57",2.71671687869486e-09,-0.741410772989289,0.107,0.23,9.94345544771105e-05,0.167852822056094,-0.522241546815232,0.133,0.133,1,0.167852822056094,5.43343375000917e-09
"FOXN3",0.000233627602896335,-1.03613316980071,0.884,0.702,1,3.06005284114117e-09,-0.98241682302377,0.884,0.629,0.000112000994038608,0.000233627602896335,6.1201056729184e-09
"GRB2",0.59628495939054,-0.68183398206528,0.349,0.285,1,3.40312545000374e-09,-0.689922478096982,0.425,0.271,0.000124557794595587,0.59628495939054,6.80625088842619e-09
"SEC61G",0.556647500126313,-0.507494301992745,0.297,0.231,1,3.40657869281838e-09,-0.298788183028921,0.181,0.116,0.000124684186735846,0.556647500126313,6.81315737403199e-09
"SEPTIN6",0.000431929691672999,-0.391276479732694,0.067,0.127,1,4.17204426315299e-09,-0.62404217061419,0.087,0.129,0.000152700992075663,0.000431929691672999,8.34408850890003e-09
"UBC",4.29712613885808e-09,-1.15520924418899,0.575,0.527,0.000157279113808345,0.131378738598412,-1.00693678526761,0.532,0.397,1,0.131378738598412,8.59425225925087e-09
"MAP3K1",4.57726849742851e-09,-1.01499218492187,0.223,0.326,0.000167532604274381,0.30872583534543,-0.921320690686801,0.296,0.251,1,0.30872583534543,9.15453697390563e-09
"BANF1",0.203983607135037,-0.260949906482101,0.18,0.137,1,4.64926277842797e-09,-0.274905963950633,0.162,0.103,0.000170167666953242,0.203983607135037,9.2985255352403e-09
"EIF2S2",0.542547001875833,-0.513484206086962,0.251,0.223,1,5.32734981530058e-09,-0.426739694544938,0.263,0.173,0.000194986330589816,0.542547001875833,1.06546996022205e-08
"ERICH1",5.42413697257178e-09,-0.857059834435502,0.196,0.3,0.0001985288373331,0.922606109860716,-0.672201671462657,0.258,0.216,1,0.922606109860716,1.08482739157223e-08
"PHACTR2",0.329853902517759,-0.717490261189464,0.642,0.427,1,5.44423886755838e-09,-0.763591792295342,0.739,0.442,0.000199264586791504,0.329853902517759,1.0888477705477e-08
"RPS26",5.52789457777989e-09,-1.15763063963515,0.465,0.47,0.000202326469441322,1.22263087531269e-08,-0.654729450131147,0.391,0.252,0.000447495126673199,1.22263087531269e-08,1.10557891250021e-08
"CUL3",0.353270797394589,-0.518247378537025,0.667,0.443,1,5.54284451462064e-09,-0.577664518226125,0.687,0.418,0.00020287365207963,0.353270797394589,1.10856889985181e-08
"CTDSP1",0.313698402392933,-0.323616736420557,0.22,0.17,1,6.42942260488238e-09,-0.310381884176354,0.182,0.117,0.0002353232967613,0.313698402392933,1.28588451684273e-08
"LEPR",1.93118113714133e-06,-0.652020795267691,0.061,0.15,0.0706831608005098,6.72070013153013e-09,-0.39190782874071,0.173,0.11,0.000245984345514134,1.93118113714133e-06,1.34414002178924e-08
"CHD9",6.79545146135098e-09,-0.822881809694256,0.89,0.697,0.000248720318936907,0.311055874404043,-0.619702900092217,0.909,0.611,1,0.311055874404043,1.35909028765238e-08
"DLC1",6.8287742306634e-09,-1.23206430788015,0.893,0.554,0.000249939965616511,6.51325522102034e-05,-1.55442721534297,0.92,0.559,1,6.51325522102034e-05,1.36575484146946e-08
"CALD1",0.00124285176244768,-0.435875022591336,0.89,0.569,1,7.50556203495303e-09,-0.796260059746943,0.888,0.532,0.000274711076041316,0.00124285176244768,1.50111240135726e-08
"RNF149",2.30524401092436e-05,-0.481676783296058,0.581,0.33,0.843742360438423,7.95872847207947e-09,-1.1109091151544,0.568,0.35,0.000291297420806581,2.30524401092436e-05,1.59174568808176e-08
"EXT1",0.0834528721235171,-1.318500345787,0.657,0.481,1,8.07844300826179e-09,-1.35826915916263,0.724,0.522,0.00029567909254539,0.0834528721235171,1.61568859512623e-08
"PKN1",0.564529140872555,-0.34068196019063,0.199,0.164,1,8.43053756391184e-09,-0.36309210547518,0.196,0.127,0.000308566105376737,0.564529140872555,1.68610750567497e-08
"COLGALT2",0.212018539197013,-0.490613492139073,0.174,0.131,1,8.81304164567696e-09,-0.31122913060185,0.141,0.088,0.000322566137273422,0.212018539197013,1.76260832136842e-08
"RPS10",9.29747821954289e-09,-1.02601411190701,0.413,0.44,0.000340297000313489,0.0519580521895327,-0.417140254351909,0.163,0.131,1,0.0519580521895327,1.85949563526427e-08
"SELENOP",0.000222465455556272,-1.2540227919286,0.584,0.48,1,9.42345791312567e-09,-1.20190269988247,0.298,0.301,0.000344907983078313,0.000222465455556272,1.88469157374498e-08
"EEF1G",0.000782220879554179,-0.885736522552187,0.446,0.402,1,9.46439632903878e-09,-0.637288549973387,0.457,0.293,0.000346406370039148,0.000782220879554179,1.89287925685027e-08
"YBX3",0.16980501920568,-0.475288567378895,0.63,0.421,1,9.8573462102981e-09,-0.580508632160175,0.629,0.387,0.000360788728643121,0.16980501920568,1.97146923234289e-08
"LHFPL2",1.17568427502237e-07,-0.766848207934351,0.125,0.228,0.00430312201500939,1.00175063789201e-08,-0.764970121839118,0.133,0.171,0.000366650750974854,1.17568427502237e-07,2.00350126574896e-08
"SEC61B",0.31245779332518,-0.414861880755706,0.287,0.216,1,1.01593006537458e-08,-0.417219534034418,0.236,0.154,0.000371840563227751,0.31245779332518,2.03186012042802e-08
"DEPP1",1.08996059020842e-08,-1.02290814960189,0.11,0.225,0.000398936475622183,0.00222146954200028,-0.445834648713388,0.12,0.089,1,0.00222146954200028,2.17992116853669e-08
"ZBTB7C",5.82750103964008e-06,-0.521596417399414,0.19,0.096,0.213292365551866,1.12306364332521e-08,-0.253666536712271,0.103,0.061,0.000411052524093462,5.82750103964008e-06,2.24612727403771e-08
"PSMB3",0.73259585801475,-0.405426400382897,0.226,0.188,1,1.14484519669434e-08,-0.351470342471621,0.19,0.123,0.000419024790442096,0.73259585801475,2.28969038028198e-08
"CAVIN1",1.16379798048179e-08,-0.81819757716806,0.153,0.266,0.000425961698836139,0.563750380765126,-0.718343646672433,0.27,0.219,1,0.563750380765126,2.32759594741931e-08
"RBMS2",1.60793612281255e-07,-0.869191542054076,0.226,0.314,0.0058852070031062,1.16433994388802e-08,-0.93431718529419,0.221,0.244,0.000426160062862453,1.60793612281255e-07,2.32867987421915e-08
"ANKRD10",0.00413230104248838,-0.328265897395795,0.737,0.443,1,1.1652207906608e-08,-0.626808082060978,0.721,0.434,0.000426482461589758,0.00413230104248838,2.33044156774419e-08
"MIDN",0.614485293677288,-0.351952054957132,0.187,0.154,1,1.20716688646692e-08,-0.576572002309374,0.328,0.214,0.000441835152115759,0.614485293677288,2.41433375836133e-08
"GNAS",1.32205802081885e-08,-0.887492134247218,0.774,0.628,0.000483886456199908,0.946614264001795,-0.696983145776082,0.794,0.521,1,0.946614264001795,2.64411602415932e-08
"RTF2",0.0210580075659685,-0.299368539227025,0.281,0.19,1,1.35093534816826e-08,-0.351193217168666,0.214,0.141,0.000494455846783066,0.0210580075659685,2.70187067808625e-08
"NCOA3",0.0343798630625882,-0.981775102042994,0.801,0.573,1,1.35465329928997e-08,-0.716942621049917,0.741,0.445,0.00049581665407312,0.0343798630625882,2.70930658022907e-08
"MFSD6",0.00133457116758485,-0.766354968507488,0.199,0.241,1,1.36092802450169e-08,-0.840944660109811,0.133,0.17,0.000498113266247863,0.00133457116758485,2.72185603048212e-08
"SLC6A6",1.37577645144751e-08,-0.535609742982107,0.024,0.13,0.000503547938994302,0.633529623718205,-0.340959535796191,0.1,0.091,1,0.633529623718205,2.7515528839674e-08
"ARHGAP25",1.5740500530008e-08,-0.593565991271007,0.043,0.152,0.000576118059898824,4.35501546090309e-06,-0.565938645360348,0.08,0.11,0.159397920884514,4.35501546090309e-06,3.14810008122526e-08
"DENND3",1.57646903614249e-08,-1.09275531488816,0.217,0.315,0.000577003431918513,0.000149625662768387,-1.06338301372144,0.255,0.248,1,0.000149625662768387,3.15293804743243e-08
"STXBP3",0.610966342530217,-0.469164115656905,0.37,0.281,1,1.66130966675645e-08,-0.475481506152541,0.314,0.207,0.000608055951129528,0.610966342530217,3.32261930591339e-08
"WAC",0.848888408481111,-0.438348401537563,0.758,0.527,1,1.70047259408598e-08,-0.476373559858762,0.814,0.49,0.000622389974161408,0.848888408481111,3.40094515925587e-08
"ETNK1",0.282431307220102,-0.56951943726354,0.642,0.422,1,1.72810532352454e-08,-0.649949828456871,0.552,0.348,0.000632503829463216,0.282431307220102,3.45621061718559e-08
"PMEPA1",0.0434995246407551,-0.54110690651762,0.101,0.129,1,1.95008655601844e-08,-0.549745664812857,0.241,0.158,0.000713751180368311,0.0434995246407551,3.90017307400851e-08
"ITGA5",0.0453136791431721,-0.519869052002377,0.171,0.189,1,2.28533826561145e-08,-0.449595290001673,0.219,0.143,0.000836456658596445,0.0453136791431721,4.57067647899517e-08
"AGMO",2.30212884663542e-08,-1.00449059613586,0.058,0.169,0.000842602179157031,0.118218029286588,-0.560102151140795,0.115,0.119,1,0.118218029286588,4.60425764027286e-08
"CBL",0.367240738604162,-0.538656491357582,0.232,0.214,1,2.37573523524351e-08,-0.539812851205731,0.287,0.188,0.000869542853451478,0.367240738604162,4.75147041404583e-08
"SMURF1",0.680250041661529,-0.609081206016092,0.471,0.347,1,2.43776735249187e-08,-0.688619526130042,0.535,0.338,0.000892247228685549,0.680250041661529,4.87553464555664e-08
"RPLP0",2.57021799356335e-08,-1.11384953032905,0.431,0.445,0.000940725487824122,0.737861443778003,-0.810544243197607,0.364,0.283,1,0.737861443778003,5.14043592106648e-08
"RHOA",2.7017649475639e-08,-0.948911845421229,0.446,0.454,0.000988872988457864,1.40117940870415e-05,-0.987668504300271,0.436,0.368,0.512845675379805,1.40117940870415e-05,5.40352982213245e-08
"IMMP2L",0.249746982317341,-0.548742633379675,0.908,0.631,1,2.70630475725465e-08,-0.502046941322963,0.897,0.57,0.000990534604202775,0.249746982317341,5.41260944126845e-08
"TUT7",0.000151536143750083,-0.521857659248224,0.508,0.297,1,2.7303039960642e-08,-0.586543676372457,0.395,0.26,0.000999318565599456,0.000151536143750083,5.46060791758278e-08
