"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DAAM1",2.12571048580918e-25,-0.601316014355387,0.085,0.632,6.21472717631173e-21
"SKP1",2.37135790905743e-25,0.945490464542388,0.525,0.205,6.93290198292031e-21
"SCAF11",2.45643743832108e-25,-0.670757847020467,0.076,0.604,7.18164049467552e-21
"HIVEP3",3.01472812768684e-25,-0.830762764257723,0.017,0.535,8.81385915410524e-21
"SHROOM3",3.13533832426774e-25,-0.78673336194104,0.008,0.523,9.16647512482917e-21
"DOCK5",3.4221962068484e-25,-0.746946990975226,0.059,0.6,1.0005132830342e-20
"RUNX1T1",3.53561749212016e-25,-0.751265676801379,0.059,0.585,1.03367312999625e-20
"PPARGC1B",3.71833414691441e-25,-0.773234362488539,0.008,0.523,1.0870921711919e-20
"ENO3",3.85957606202167e-25,1.24462913114181,0.5,0.19,1.12838565749265e-20
"PRH1",4.19186600537134e-25,-0.759042124575243,0,0.507,1.22553394533037e-20
"BCAS3",5.08337117168579e-25,-0.723634787833007,0.008,0.521,1.48617439575406e-20
"FAM189A2",5.36448560824979e-25,-0.803835932192249,0.008,0.514,1.56836101242791e-20
"STK39",5.38352758265782e-25,-0.788767260258821,0,0.506,1.57392812406584e-20
"MIR29B2CHG",5.56514141760596e-25,-0.706626464245617,0.008,0.517,1.62702474485128e-20
"EIF1B-AS1",6.2320704525737e-25,-0.795941194444858,0.008,0.521,1.82200811751445e-20
"DPH6",6.50588061383874e-25,-0.831772136047927,0.017,0.53,1.90205925626189e-20
"RIN2",6.57132046752111e-25,-0.747085028103102,0.136,0.647,1.92119125188447e-20
"OSBPL9",6.73713586435218e-25,-0.66914313350947,0.076,0.619,1.969669041302e-20
"TBL1XR1",7.0231643529616e-25,-0.680582738535894,0.059,0.6,2.05329233023185e-20
"AC108058.1",7.36399680330119e-25,-0.830788435003215,0,0.509,2.15293810541314e-20
"EPS15",8.23366472542499e-25,-0.703504544530976,0.034,0.539,2.40719421912525e-20
"AC002460.2",9.53312318120833e-25,-0.970968799918277,0.008,0.52,2.78710389325807e-20
"COX10",1.01796223225307e-24,-0.734262882835489,0.025,0.532,2.97611438221508e-20
"PDE3B",1.04444063210806e-24,-0.802233404607809,0.017,0.532,3.05352663203112e-20
"TIAM2",1.08899630151409e-24,-0.722335805752651,0.008,0.513,3.18378958710659e-20
"PCNX4",1.41345832673151e-24,-0.688890149933086,0.034,0.551,4.13238676403224e-20
"ATP5F1B",1.45344497335066e-24,1.21872261039733,0.636,0.368,4.24929172408799e-20
"TRPC1",1.52215070478667e-24,-0.719770081474948,0.025,0.535,4.45015980051431e-20
"PRKCE",1.66352476779602e-24,-0.797744721046992,0.034,0.558,4.86348101112844e-20
"DPH6-DT",1.6827131662311e-24,-0.89105382677556,0.017,0.534,4.91958021279323e-20
"AC002066.1",1.72340688119831e-24,-0.839621092646442,0.008,0.52,5.03855235787137e-20
"NAV2",1.80706551236921e-24,-0.782985979609209,0.051,0.564,5.28313673196263e-20
"B4GALNT3",1.82150949976477e-24,-0.782317910580883,0.008,0.514,5.32536517351228e-20
"ADPRHL1",1.87595411345877e-24,-0.719330359963623,0.195,0.763,5.48453944610807e-20
"TBC1D1",2.06348351854993e-24,-0.749343892054679,0.042,0.552,6.03280041483256e-20
"SLCO5A1",2.26390663613213e-24,-0.949972316841508,0,0.505,6.61875744139589e-20
"IQCJ-SCHIP1",2.43314765524054e-24,-0.951459949237474,0.008,0.513,7.11355048486125e-20
"BRWD1",2.48085791374173e-24,-0.702880060903767,0.017,0.516,7.25303619661533e-20
"MBD5",2.82142649492615e-24,-0.771286971828592,0.356,0.775,8.24872250056608e-20
"SRPK2",3.30052717063952e-24,-0.724275145195015,0.008,0.502,9.64942123608171e-20
"FBXL7",3.62888670174542e-24,-0.901066037420035,0.602,0.825,1.06094131612229e-19
"PPP1R1C",3.63578579387401e-24,-0.818133099379365,0.059,0.581,1.06295833469701e-19
"ENAH",3.95345943403171e-24,-0.760683974800924,0.042,0.542,1.15583340013351e-19
"USP34",4.34233409214836e-24,-0.692942916306613,0.254,0.703,1.26952479518049e-19
"FNDC3A",4.5038461687574e-24,-0.654777818093121,0.059,0.578,1.31674446589791e-19
"RALGAPA1",5.3096529759428e-24,-0.663881092829318,0.034,0.529,1.55233014404664e-19
"JPX",5.46418290456733e-24,-0.68063614661053,0.034,0.54,1.5975085139793e-19
"KIF1B",7.1127763243366e-24,-0.634336256666851,0.068,0.585,2.07949128618305e-19
"GNAS",7.13839777528509e-24,1.29124184128965,0.61,0.344,2.08698197358235e-19
"MARCH3",8.19248618405236e-24,-0.794721156282602,0.051,0.565,2.39515526076955e-19
"CDC42BPA",9.24277138028851e-24,-0.765463557417956,0.305,0.724,2.70221664074115e-19
"GBF1",1.32540621555845e-23,-0.685577255742533,0.034,0.533,3.87495761180668e-19
"USP47",1.47808205264745e-23,-0.610005367070414,0.059,0.577,4.32132068912008e-19
"LDLRAD4",1.54173801425921e-23,-0.83549476316754,0.475,0.795,4.50742525848823e-19
"CAPS2",1.7299439883591e-23,-0.706118197646289,0.017,0.514,5.05766424436668e-19
"RCOR3",1.88626636673672e-23,-0.630598164646646,0.068,0.587,5.51468834979147e-19
"WWP1",1.99512367742294e-23,-0.671438404899376,0.051,0.558,5.83294358331372e-19
"AC117464.1",2.14371290946666e-23,-0.980710255066761,0.025,0.529,6.26735906211673e-19
"ATP5PD",2.15506912770311e-23,1.02343170354567,0.534,0.235,6.30056010175281e-19
"LINC01151",2.31326132817359e-23,-1.0815791000714,0.008,0.502,6.76305081904831e-19
"DTWD2",2.43576273544852e-23,-0.703747982285676,0.017,0.509,7.1211959333573e-19
"PCM1",2.9358192957471e-23,-0.613866228295898,0.034,0.535,8.58316129304622e-19
"AQP7",3.25569978056661e-23,-0.658721697232419,0.102,0.628,9.51836387846453e-19
"FGD4",3.49530914392709e-23,-0.731719121921489,0.042,0.548,1.02188858131852e-18
"ANKS1A",3.60195282364547e-23,-0.667485990210917,0.017,0.502,1.05306692752099e-18
"KBTBD12",3.71826806297421e-23,-0.728042769494773,0.025,0.517,1.08707285089114e-18
"ASB18",3.74073031123782e-23,-0.780621904215368,0.017,0.511,1.09363991379349e-18
"NFAT5",3.87303626928199e-23,-0.691359707592307,0.025,0.504,1.13232088368728e-18
"FAM110B",4.19344710709083e-23,-0.714755822854769,0.025,0.516,1.22599619622908e-18
"RHOBTB3",4.70465705708794e-23,-0.646903997779677,0.042,0.543,1.37545353721023e-18
"KDM6A",5.09263946914625e-23,-0.677661946445845,0.025,0.515,1.4888840751996e-18
"ALPK3",5.83870309273314e-23,-0.676101372705325,0.042,0.54,1.70700323619146e-18
"ASH1L",6.30398035419522e-23,-0.653482310305928,0.025,0.513,1.84303169635252e-18
"CCDC91",7.11472367642533e-23,-0.710297942468148,0.085,0.603,2.08006061403971e-18
"PCCA",7.28667745820634e-23,-0.683329844334479,0.025,0.5,2.13033302168121e-18
"EPS15L1",7.91467994136143e-23,-0.665403879954874,0.025,0.505,2.31393582765643e-18
"BRAF",8.34136919212279e-23,-0.680463977024922,0.042,0.527,2.43868269700902e-18
"KLF12",8.71232417376077e-23,-0.722719917170633,0.034,0.53,2.5471350954407e-18
"ZNF292",8.99501438951238e-23,-0.658112010493286,0.017,0.501,2.62978240691784e-18
"ARMH3",9.52051135732048e-23,-0.624802986284079,0.051,0.547,2.78341670042622e-18
"RBM26",1.01380623448072e-22,-0.632053018229019,0.034,0.517,2.96396390712783e-18
"FSD2",1.04371394180615e-22,-0.68629305582712,0.059,0.559,3.05140208026447e-18
"CELF2",1.0633385333902e-22,-0.711159464815673,0.644,0.866,3.10877653621958e-18
"TBX5",1.14128320141959e-22,-0.675030090974294,0.051,0.54,3.33665556767031e-18
"SHPRH",1.31566976768285e-22,-0.654075870040458,0.025,0.507,3.84649213279758e-18
"RILPL1",1.42307886902149e-22,-0.668944974515469,0.076,0.562,4.16051338147123e-18
"DDX17",1.4398290750677e-22,-0.565935588998535,0.525,0.872,4.20948428386794e-18
"ATP5ME",2.03956942066549e-22,1.15491783259578,0.585,0.296,5.96288515825763e-18
"SYNDIG1",2.36181612385433e-22,-0.781631658714678,0.042,0.521,6.90500561970053e-18
"ZNF280D",2.92109734164608e-22,-0.641082759050956,0.051,0.539,8.54012018803648e-18
"FXYD1",3.08403121152638e-22,0.988492449144313,0.517,0.22,9.01647365001853e-18
"ZNF827",3.47495346658049e-22,-0.682725622848496,0.042,0.531,1.01593739548947e-17
"LINC02269",3.87441883952825e-22,-1.54641775249603,0.034,0.51,1.13272509192448e-17
"KALRN",4.49814871573591e-22,-0.62212241586052,0.068,0.579,1.31507875853255e-17
"TCAP",4.84558055620219e-22,1.51812229344027,0.763,0.665,1.41665393141127e-17
"HHATL",5.52938388786618e-22,1.38451185468011,0.686,0.492,1.61657067345656e-17
"EIF3K",5.66525134355315e-22,1.00551238579163,0.593,0.316,1.6562928828012e-17
"KANSL1",5.85326807525327e-22,-0.617845145052188,0.051,0.54,1.71126145448105e-17
"NF1",5.89057307150887e-22,-0.634388106476948,0.153,0.629,1.72216794318633e-17
"PPP1R3A",6.55422080251671e-22,-0.641391557407031,0.127,0.64,1.91619199382379e-17
"PDK4",6.77417125147489e-22,-1.33382918393292,0.398,0.768,1.9804967070812e-17
"SCAF8",6.909291604477e-22,-0.629764482650753,0.034,0.501,2.0200004934849e-17
"SMYD3",7.46072528623327e-22,-0.711624017047339,0.034,0.518,2.18121764468316e-17
"GHR",9.55152093452759e-22,-0.722792338150155,0.025,0.503,2.79248266041849e-17
"ARFGEF1",9.73165165793999e-22,-0.641638904573355,0.051,0.522,2.84514567871533e-17
"GBE1",1.01289775331022e-21,-0.53728984640327,0.169,0.685,2.96130787157776e-17
"REEP1",1.11264384058907e-21,-0.65691608891072,0.034,0.504,3.25292553234621e-17
"ATP5MC2",1.1373096097154e-21,0.911013779798497,0.508,0.221,3.32503837496395e-17
"RAPGEF2",1.14282639577797e-21,-0.681997488157437,0.246,0.683,3.34116725069648e-17
"LYPLAL1",1.25047917556326e-21,-0.625448062123734,0.11,0.635,3.65590091767675e-17
"USO1",1.78274309614637e-21,-0.57614238286921,0.068,0.552,5.21202771589353e-17
"FNDC3B",1.82284684991955e-21,-0.831032960589703,0.644,0.842,5.32927505042481e-17
"ZCCHC7",1.99343539184877e-21,-0.622820552658228,0.025,0.5,5.82800771160906e-17
"TFDP2",2.01094769046929e-21,-0.600276905739703,0.068,0.559,5.87920666785603e-17
"JPH2",2.04241501396641e-21,-0.706475445151857,0.076,0.576,5.97120453483218e-17
"NDUFAB1",2.04997659435248e-21,1.12689094503268,0.593,0.338,5.9933115712489e-17
"NRAP",2.13998589313867e-21,-0.566951141700747,0.186,0.73,6.25646275718021e-17
"ITGA9",2.26300331287406e-21,-0.700660691011749,0.076,0.581,6.61611648551861e-17
"PCNX1",3.08095410917933e-21,-0.560111643640402,0.059,0.541,9.00747743359669e-17
"FTO",3.23647063088253e-21,-0.621288215773981,0.051,0.522,9.46214553644816e-17
"CCSER2",3.6648397501351e-21,-0.481088208413446,0.085,0.581,1.0714525493495e-16
"ASPH",3.67712890736814e-21,-0.53462010431056,0.161,0.693,1.07504540735815e-16
"ARHGAP26",3.87060627819615e-21,-0.731744481968615,0.636,0.845,1.13161045149343e-16
"EFCAB2",3.9825522216823e-21,-0.678325797812179,0.051,0.535,1.16433896753104e-16
"COBL",4.24525613187666e-21,-0.653987094109598,0.059,0.532,1.24114308271546e-16
"FBXO32",4.38420028448987e-21,-0.779999650575836,0.144,0.635,1.28176479517346e-16
"PCMTD1",6.02684786502247e-21,-0.569789032926982,0.085,0.575,1.76200924181797e-16
"ARFGEF2",6.57375520194062e-21,-0.588503315626005,0.034,0.504,1.92190307083936e-16
"NNT-AS1",6.82855322525255e-21,-0.602798189273255,0.068,0.548,1.99639582093484e-16
"TUBE1",6.85236768863494e-21,-0.606538630106281,0.042,0.514,2.00335821744931e-16
"PPP3CC",8.65443757948417e-21,-0.602957244264373,0.042,0.505,2.53021137073799e-16
"TMEM182",1.15666686169185e-20,-0.672199194719608,0.161,0.665,3.38163123684228e-16
"MACF1",1.45589738024158e-20,-0.607613635536698,0.517,0.839,4.25646158087428e-16
"KLHL31",1.77160431102134e-20,-0.638751858931371,0.136,0.642,5.17946236370198e-16
"NCEH1",2.23411614056184e-20,-0.621471222185358,0.093,0.589,6.53166194854659e-16
"NFIB",2.3659736526024e-20,-0.695767475082382,0.534,0.831,6.91716057074838e-16
"CORIN",2.8890040334308e-20,-0.985739884575466,0.127,0.607,8.44629219213828e-16
"NDUFB10",2.90716314877119e-20,0.934302364712854,0.534,0.257,8.49938218174744e-16
"MLF1",3.52354829171491e-20,-0.680668629134052,0.161,0.667,1.03014457856577e-15
"ARL6IP5",3.63870148119685e-20,1.11596904621229,0.619,0.385,1.06381076504271e-15
"CHPT1",3.74816938270831e-20,-0.64937747945263,0.229,0.776,1.0958148007286e-15
"GPAT3",3.78780345740347e-20,-0.668923005344754,0.059,0.531,1.10740221880648e-15
"HIPK2",4.22975263303222e-20,-0.608995675901803,0.076,0.526,1.2366104797933e-15
"TNS1",4.53580480611978e-20,-0.562678867024322,0.059,0.532,1.32608789311718e-15
"ATP5IF1",6.21326737121889e-20,1.19478592931337,0.619,0.406,1.81651084864956e-15
"MGST3",7.34979196604738e-20,1.23068343119129,0.686,0.583,2.14878517919361e-15
"EXOC4",7.912139227394e-20,-0.648467742157768,0.271,0.673,2.31319302452091e-15
"SSH2",1.07288662242244e-19,-0.591402940275177,0.051,0.5,3.13669132931424e-15
"YAF2",1.13912830847969e-19,-0.588680615044934,0.076,0.551,3.33035552267121e-15
"ARHGAP5",1.18210166378816e-19,-0.507117458785695,0.076,0.556,3.45599242425106e-15
"NDUFS6",1.21909099050993e-19,1.00159536509695,0.551,0.295,3.56413441985484e-15
"RBPMS",1.35216023265647e-19,-0.617781550736205,0.5,0.854,3.95317565619447e-15
"VPS13B",1.44458504761015e-19,-0.609884808348871,0.254,0.664,4.22338884519304e-15
"RAF1",1.69333815910036e-19,-0.55356928324177,0.085,0.541,4.95064344194582e-15
"HSPB7",2.4001676090973e-19,0.973852795911842,0.771,0.701,7.01713002195686e-15
"MAPRE2",2.61802009501015e-19,-0.651825662334268,0.136,0.613,7.65404354977168e-15
"KIDINS220",2.67353337349015e-19,-0.528661746098942,0.127,0.619,7.81634217073579e-15
"VDAC2",3.28169382796881e-19,0.878258359469065,0.551,0.297,9.59436007544961e-15
"PLEKHA1",4.41393930480066e-19,-0.55984062547735,0.068,0.515,1.29045929515152e-14
"RBMX",4.94271034206623e-19,-0.553108682149946,0.093,0.555,1.44505079560648e-14
"ARID1B",5.68216178749414e-19,-0.603176910136694,0.593,0.829,1.66123682019179e-14
"PLIN5",6.20978443774776e-19,-0.528801460054965,0.085,0.539,1.81549257821994e-14
"NBAS",6.76596753878134e-19,-0.562468806937784,0.076,0.53,1.97809826963811e-14
"PLN",7.03691906493134e-19,1.07037779031775,0.822,0.877,2.05731365782333e-14
"MTRNR2L12",7.09942896054933e-19,0.918193850457575,0.508,0.233,2.0755890509062e-14
"PIAS1",1.09122905748869e-18,-0.500173785706881,0.068,0.522,3.19031727247395e-14
"WWOX",1.09887132782983e-18,-0.856749739424561,0.347,0.69,3.21266021404328e-14
"PDE4D",1.27223112361912e-18,-0.726219240239879,0.432,0.749,3.71949491301286e-14
"TMEM131",1.39774256853788e-18,-0.552119171701788,0.093,0.53,4.08644017337736e-14
"RBM24",1.40731138294438e-18,-0.561645252515598,0.195,0.687,4.11441555917619e-14
"TBC1D5",1.69568888608739e-18,-0.588985915022983,0.398,0.751,4.95751602736509e-14
"PARVA",1.81679669089006e-18,-0.605003659586102,0.076,0.524,5.31158680548619e-14
"CLIC5",1.83854813915872e-18,-0.530292569815347,0.153,0.643,5.37517933964444e-14
"NUDT4",1.87323334825165e-18,-0.639057042859131,0.153,0.627,5.47658501694853e-14
"HSDL2",2.16085969546666e-18,-0.501880107657284,0.161,0.659,6.31748940566633e-14
"ABCC9",2.31129463519497e-18,-0.609157945495708,0.119,0.58,6.75730099545601e-14
"AIG1",3.36733181863677e-18,-0.653778318590841,0.271,0.767,9.84473130496646e-14
"MSRB3",4.26608313673734e-18,-0.600368127318037,0.144,0.635,1.24723206585653e-13
"TMEM245",7.70910298990702e-18,-0.408974920133578,0.178,0.66,2.25383335012922e-13
"DHRSX",8.68252595986757e-18,-0.534016907196533,0.076,0.513,2.53842328962688e-13
"CLCN3",1.53730137567637e-17,-0.544127575724568,0.102,0.558,4.49445430192743e-13
"PRKAG2",2.2309780644489e-17,-0.570733757501356,0.068,0.503,6.5224874692228e-13
"FOXP1",2.88465124222033e-17,-0.527288941001329,0.61,0.819,8.43356637175536e-13
"MEF2A",2.96831785885924e-17,-0.512537138784818,0.653,0.859,8.67817409216087e-13
"NCAM1",3.03900611332525e-17,-0.583444238853277,0.398,0.881,8.88483827291769e-13
"CASQ2",3.07581090855599e-17,1.56261087445737,0.737,0.752,8.99244077225429e-13
"STARD13",4.14941949088273e-17,-0.669512483152724,0.458,0.734,1.21312428235448e-12
"ITGB1",4.85711776183282e-17,1.26582829070006,0.568,0.355,1.42002694884944e-12
"MTX2",6.31556337037641e-17,-0.522378740928407,0.11,0.543,1.84641810696325e-12
"PDE4DIP",7.56636593079028e-17,-0.515804044029366,0.492,0.93,2.21210274352584e-12
"MIA2",9.50875198902526e-17,-0.517188554864134,0.076,0.502,2.77997873151142e-12
"TRAK1",1.13445185459223e-16,-0.535552705867213,0.093,0.522,3.31668344208584e-12
"TXLNB",1.28036301761115e-16,-0.470286719839204,0.144,0.599,3.74326931828796e-12
"ICA1",1.33568402584916e-16,-0.523674962975074,0.093,0.531,3.90500581797259e-12
"BABAM2",1.43095653263982e-16,-0.456123283898952,0.136,0.588,4.18354451882578e-12
"CDH2",3.16355211132073e-16,-0.681587558606676,0.619,0.929,9.24896095265729e-12
"FOXO3",3.48597356714892e-16,-0.634453696940504,0.339,0.685,1.01915923209166e-11
"USP28",3.67889737875446e-16,-0.464899521924396,0.11,0.55,1.07556243765265e-11
"PPP2R5C",5.62743133274835e-16,-0.436809456160606,0.11,0.544,1.64523582444231e-11
"ABHD2",7.05254637012052e-16,-0.562225530357548,0.119,0.54,2.06188245676844e-11
"FHL2",8.24205371033157e-16,-0.901217130037952,0.949,0.964,2.40964682275254e-11
"INSR",8.58694751135221e-16,-0.42772658493902,0.161,0.631,2.51047997441893e-11
"SBF2",9.01074213177341e-16,-0.550275059966347,0.407,0.72,2.63438056964527e-11
"MKLN1",9.68485249586034e-16,-0.554782883258615,0.263,0.627,2.83146347568973e-11
"BIRC6",1.48740670701798e-15,-0.428597568867101,0.127,0.532,4.34858224863778e-11
"SLC38A1",1.74831419016888e-15,-0.504486305460352,0.102,0.514,5.11137136637774e-11
"TRIO",3.34192746073412e-15,-0.512571417864123,0.441,0.741,9.77045912420227e-11
"RBM39",4.8633655953224e-15,-0.397496115445385,0.186,0.609,1.42185356544846e-10
"ATP5F1A",9.56694333905887e-15,1.00305625487966,0.61,0.488,2.79699155460725e-10
"XIRP2",1.27285941325663e-14,-0.477534853122818,0.11,0.516,3.72133178059708e-10
"BAZ2B",1.34803572150981e-14,-0.551225730209547,0.331,0.657,3.94111723540609e-10
"OGDH",2.76966085061698e-14,-0.419178080726318,0.144,0.563,8.09738046286381e-10
"SLC5A1",2.93238005759617e-14,-0.529535051869382,0.186,0.614,8.57310633638817e-10
"SMYD1",3.27268268525353e-14,-0.543758922752379,0.153,0.544,9.56801509860722e-10
"ATP11A",3.3666089645666e-14,-0.435515945875907,0.11,0.521,9.84261796880691e-10
"NCOA1",4.16946330666613e-14,-0.523487612148126,0.246,0.592,1.21898429233691e-09
"FSTL1",4.50292255362573e-14,-0.507478524028866,0.153,0.572,1.31647443777802e-09
"ATP5F1C",6.28108558275481e-14,0.884830514366156,0.61,0.479,1.8363381809742e-09
"KMT2C",7.68740844056117e-14,-0.479918257986723,0.178,0.533,2.24749073168246e-09
"PKIA",8.47883234129856e-14,-0.520037669789087,0.178,0.589,2.47887142330205e-09
"ELF1",1.16674916096271e-13,-0.466928111812741,0.144,0.529,3.41110784699059e-09
"CAP2",1.77041966882248e-13,-0.478544145962764,0.136,0.521,5.17599894376942e-09
"CSNK1A1",2.80453733182465e-13,-0.375650751830718,0.153,0.568,8.19934534332256e-09
"DSTN",3.59837456638743e-13,1.07065464306474,0.61,0.526,1.05202078822903e-08
"AC018464.1",3.85792010755077e-13,-0.559314673105992,0.28,0.731,1.12790152264354e-08
"TMEM38B",6.06823725775514e-13,-0.411367379240656,0.153,0.558,1.77410984467729e-08
"NIPBL",6.72995554411858e-13,-0.438124322116628,0.22,0.575,1.96756980287851e-08
"LHFPL6",9.3153762612087e-13,-0.652479667058878,0.576,0.736,2.72344340372698e-08
"RBMS1",1.39393748233706e-12,-0.44278570958103,0.542,0.771,4.07531562336064e-08
"SLMAP",1.64363234669171e-12,-0.343530056781837,0.288,0.754,4.80532352878787e-08
"SCN5A",1.68362993475341e-12,-0.436968933133309,0.203,0.615,4.92226047724507e-08
"PLPP1",2.53187039027166e-12,-0.377798870062374,0.119,0.504,7.40217627299824e-08
"DKK3",2.56477296101478e-12,1.08294262812655,0.568,0.415,7.4983702288228e-08
"TRIM54",5.06403536203397e-12,-0.343714417592953,0.212,0.609,1.48052137844425e-07
"SELENOW",1.54187340859469e-11,1.00150184419221,0.619,0.585,4.50782109736744e-07
"MYBPC3",1.69105117058816e-11,-0.426092082004285,0.746,0.962,4.94395720233155e-07
"NDUFV2",1.77964594715863e-11,0.853218018752541,0.5,0.337,5.20297289111296e-07
"IMMP2L",2.21719734326447e-11,-0.522888814966916,0.475,0.71,6.482198152768e-07
"WNK1",2.40281210563932e-11,-0.405489957879603,0.212,0.548,7.02486147204711e-07
"TTC28",2.48926952019946e-11,-0.533060487544879,0.271,0.562,7.27762836925515e-07
"LNPEP",2.93957550285573e-11,-0.314060339031428,0.136,0.501,8.59414294014902e-07
"CALD1",3.89883723336761e-11,-0.446584746046644,0.297,0.602,1.13986405354735e-06
"DLC1",1.98411544425775e-10,-0.572500030626357,0.568,0.724,5.80075991283195e-06
"PTK2",2.89178881312149e-10,-0.405871946272347,0.195,0.501,8.45443377404199e-06
"LDB3",5.75669666385124e-10,-0.486117829463877,0.805,0.96,1.68302783664355e-05
"SMPX",1.2074004560896e-09,0.832354029331144,0.602,0.569,3.52995597342354e-05
"CHD9",1.89039569134709e-09,-0.400456492587415,0.331,0.596,5.52676084322236e-05
"NDRG4",2.56950717937581e-09,-0.316906302592526,0.297,0.657,7.51221118962312e-05
"HACD1",8.70901676017682e-09,-0.267502132387232,0.263,0.632,0.00025461681400053
"JMJD1C",1.13421586865508e-08,-0.425947352632835,0.619,0.738,0.00033159935136
"ADCY5",1.26633951860464e-08,-0.345075909475087,0.246,0.587,0.000370227021659254
"JAK1",1.37141726194867e-08,-0.345266031357303,0.373,0.646,0.000400947550703313
"EIF1B",1.68953829885774e-08,0.645559903609176,0.568,0.491,0.000493953417054049
"RNF115",1.82707708043495e-08,-0.262828766727989,0.178,0.5,0.000534164255235962
"FHL1",3.2301973496388e-08,0.8579867344855,0.551,0.469,0.0009443804971404
"CD36",4.74425879108171e-08,-0.277927496334809,0.958,0.971,0.00138703150016065
"FCHSD2",5.01094873917081e-08,-0.399719989192378,0.322,0.549,0.00146500097338398
"GPI",8.44569233413958e-08,-0.27013692757326,0.203,0.519,0.00246918261080905
"RBMS3",9.61524551619612e-08,-0.49194297826761,0.72,0.737,0.0028111131791151
"PLPP3",9.85088774151201e-08,-0.283664707293863,0.22,0.538,0.00288000554010845
"ZFAND3",1.36159225256264e-07,-0.342363096918307,0.492,0.687,0.00398075110959214
"ARL15",2.02210325373508e-07,-0.424979075231061,0.508,0.655,0.00591182107261989
"AUTS2",4.13961991453753e-07,-0.46085845361635,0.568,0.659,0.0121025927821419
"PEAK1",5.0002430022472e-07,-0.336684893654655,0.322,0.541,0.0146187104413699
"RORA",5.52775750570761e-06,-0.405625083657414,0.424,0.562,0.161609518436868
"MED13L",1.44755475043987e-05,-0.300280309882017,0.492,0.646,0.423207106838601
"LPL",0.000566383545867543,0.726472084433017,0.551,0.604,1
"NRP1",0.000660003246127222,-0.30401287427698,0.576,0.678,1
"SH3RF2",0.00119542183196932,0.428740375993117,0.542,0.563,1
"ATP2A2",0.0015905791433832,0.642458349334256,0.678,0.87,1
"FKBP5",0.00367489499497801,-0.376970505698872,0.534,0.594,1
"RAMP1",0.00422420442885737,0.609645395575066,0.525,0.599,1
"RETREG1",0.0808784471026658,0.25092198807836,0.458,0.752,1
"CKMT2",0.0903473073929966,0.278319815726885,0.686,0.862,1
"VCL",0.117600811346083,0.567833885551974,0.593,0.814,1
"ATP1B1",0.141263810845346,0.458522356633296,0.517,0.7,1
"DDX5",0.153657303018322,0.295768895291715,0.5,0.504,1
"UQCRC2",0.258294895679065,0.282296683189373,0.356,0.571,1
"ANKRD1",0.635914327432447,0.593938891074085,0.593,0.786,1
"PAM",0.876103061456977,0.447383655163107,0.78,0.92,1
