"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PLLP",5.30517654325358e-15,-28.9127676825171,0.178,0.008,1.59155296297607e-11,"Normal-Macrophage","PLLP"
"PRDM1",7.48672200392403e-15,-14.4505078308509,0.252,0.076,2.24601660117721e-11,"Normal-Macrophage","PRDM1"
"SLC22A16",8.13907167558387e-15,-14.2172512966277,0.435,0.043,2.44172150267516e-11,"Normal-Macrophage","SLC22A16"
"FAM110B",8.32636781223697e-15,-13.8392481411787,0.28,0.11,2.49791034367109e-11,"Normal-Macrophage","FAM110B"
"CDCP1",9.06099422407183e-15,-9.07224564227234,0.132,0.114,2.71829826722155e-11,"Normal-Macrophage","CDCP1"
"PDE4B",9.0825867934978e-15,-14.5247587517674,0.227,0.346,2.72477603804934e-11,"Normal-Macrophage","PDE4B"
"DYSF",9.41783299862857e-15,-16.1851738918812,0.282,0.064,2.82534989958857e-11,"Normal-Macrophage","DYSF"
"AGBL4",9.43422957544859e-15,-26.3500262949671,0.178,0.037,2.83026887263458e-11,"Normal-Macrophage","AGBL4"
"BLM",9.89575181907684e-15,-12.2904181658373,0.241,0.056,2.96872554572305e-11,"Normal-Macrophage","BLM"
"ID2-AS1",1.17340216632509e-14,-25.0875093928541,0.262,0.015,3.52020649897526e-11,"Normal-Macrophage","ID2-AS1"
"ACE",1.25782685052414e-14,-29.3068014272694,0.137,0.009,3.77348055157241e-11,"Normal-Macrophage","ACE"
"DHRS9",1.55376670072428e-14,-24.7129873611138,0.113,0.062,4.66130010217285e-11,"Normal-Macrophage","DHRS9"
"PDGFRB",1.5774220436705e-14,-29.9785592549542,0.146,0.021,4.73226613101151e-11,"Normal-Macrophage","PDGFRB"
"CMTM8",1.74141066772174e-14,-27.4891964568871,0.264,0.022,5.22423200316522e-11,"Normal-Macrophage","CMTM8"
"HBEGF",1.89110809311273e-14,-27.7992891817103,0.118,0.105,5.6733242793382e-11,"Normal-Macrophage","HBEGF"
"PCAT1",1.89340902413227e-14,-28.9185554209843,0.479,0.016,5.68022707239681e-11,"Normal-Macrophage","PCAT1"
"HAL",2.09270286367576e-14,-25.7372097966401,0.125,0.015,6.27810859102729e-11,"Normal-Macrophage","HAL"
"ST8SIA1",2.16808650359e-14,-26.0959878083627,0.208,0.025,6.50425951076999e-11,"Normal-Macrophage","ST8SIA1"
"ZNF98",3.04370720483893e-14,-31.9388482038451,0.132,0.011,9.13112161451679e-11,"Normal-Macrophage","ZNF98"
"LRP3",3.54566992504253e-14,-13.3541979856398,0.19,0.033,1.06370097751276e-10,"Normal-Macrophage","LRP3"
"C9",3.7743954606485e-14,-29.8734701197849,0.255,0.128,1.13231863819455e-10,"Normal-Macrophage","C9"
"SLIT2",4.49319848612564e-14,-26.1441322440232,0.264,0.031,1.34795954583769e-10,"Normal-Macrophage","SLIT2"
"KCNN4",4.62632503010611e-14,-22.8257630503722,0.248,0.034,1.38789750903183e-10,"Normal-Macrophage","KCNN4"
"ICAM4",4.87825238862963e-14,-28.7436015290131,0.157,0.011,1.46347571658889e-10,"Normal-Macrophage","ICAM4"
"TMEM102",5.96087040395191e-14,-17.1335588991857,0.192,0.016,1.78826112118557e-10,"Normal-Macrophage","TMEM102"
"KCNK10",6.18301707036181e-14,-32.4374464023527,0.176,0.009,1.85490512110854e-10,"Normal-Macrophage","KCNK10"
"LINC00159",6.29777076428537e-14,-27.3909739330109,0.176,0.018,1.88933122928561e-10,"Normal-Macrophage","LINC00159"
"AC002480.2",6.49449623691847e-14,-29.153995516256,0.472,0.008,1.94834887107554e-10,"Normal-Macrophage","AC002480.2"
"STK39",7.17003430924263e-14,-13.181990246384,0.162,0.07,2.15101029277279e-10,"Normal-Macrophage","STK39"
"SPATA17",7.27316192626421e-14,-28.4582286286422,0.127,0.019,2.18194857787926e-10,"Normal-Macrophage","SPATA17"
"RAB30",7.47277712981809e-14,-22.6766555982723,0.208,0.045,2.24183313894543e-10,"Normal-Macrophage","RAB30"
"MIR3945HG",8.04001327775397e-14,-25.061211194292,0.123,0.022,2.41200398332619e-10,"Normal-Macrophage","MIR3945HG"
"P2RX1",8.39220632339023e-14,-24.7772895428455,0.157,0.04,2.51766189701707e-10,"Normal-Macrophage","P2RX1"
"FZD7",8.53561098330352e-14,-27.9125982768444,0.206,0.005,2.56068329499106e-10,"Normal-Macrophage","FZD7"
"ALPL",8.76635784998249e-14,-29.107226802705,0.178,0.012,2.62990735499475e-10,"Normal-Macrophage","ALPL"
"HGD",9.2120748492053e-14,-26.8934497955385,0.287,0.017,2.76362245476159e-10,"Normal-Macrophage","HGD"
"IFNGR1",9.62370690794308e-14,-4.82167465249553,0.498,0.319,2.88711207238292e-10,"Normal-Macrophage","IFNGR1"
"PHKA2-AS1",9.9598423085919e-14,-29.0913042116707,0.171,0.006,2.98795269257757e-10,"Normal-Macrophage","PHKA2-AS1"
"SLC9B2",1.02438217763759e-13,-30.4863708023925,0.34,0.019,3.07314653291278e-10,"Normal-Macrophage","SLC9B2"
"ARHGEF3",1.07957562992457e-13,-6.40237573637913,0.296,0.134,3.23872688977372e-10,"Normal-Macrophage","ARHGEF3"
"MRC1",1.08314866929302e-13,-25.8010791355708,0.532,0.391,3.24944600787907e-10,"Normal-Macrophage","MRC1"
"DES",1.16895888495075e-13,-25.3199615786436,0.238,0.37,3.50687665485225e-10,"Normal-Macrophage","DES"
"NCALD",1.28247748353792e-13,-29.495602340838,0.174,0.029,3.84743245061375e-10,"Normal-Macrophage","NCALD"
"KCTD17",1.28566023596469e-13,-14.5382185453548,0.139,0.026,3.85698070789406e-10,"Normal-Macrophage","KCTD17"
"ROR2",1.51848433283709e-13,-25.1985351816754,0.164,0.031,4.55545299851127e-10,"Normal-Macrophage","ROR2"
"FADS1",1.51971575520798e-13,-29.3908143802891,0.116,0.061,4.55914726562393e-10,"Normal-Macrophage","FADS1"
"BHLHE41",1.92066858038921e-13,-15.4174850740376,0.188,0.035,5.76200574116764e-10,"Normal-Macrophage","BHLHE41"
"ZEB1",1.92462599072052e-13,-24.1692130451602,0.164,0.085,5.77387797216157e-10,"Normal-Macrophage","ZEB1"
"SGK1",1.99409026597561e-13,-32.7629939418322,0.139,0.122,5.98227079792682e-10,"Normal-Macrophage","SGK1"
"NAV1",2.01445534741679e-13,-5.36646627146738,0.287,0.155,6.04336604225037e-10,"Normal-Macrophage","NAV1"
"MAST4",2.10670018440526e-13,-20.7878617076081,0.199,0.079,6.32010055321578e-10,"Normal-Macrophage","MAST4"
"CLSTN2",2.56875521297592e-13,-23.2059855614218,0.125,0.021,7.70626563892775e-10,"Normal-Macrophage","CLSTN2"
"LYRM4",2.60572687574243e-13,-3.38418030213069,0.326,0.105,7.81718062722729e-10,"Normal-Macrophage","LYRM4"
"JDP2",2.6094966629446e-13,-18.0947609552017,0.366,0.227,7.82848998883379e-10,"Normal-Macrophage","JDP2"
"CD274",2.78982259398818e-13,-32.2238875548548,0.206,0.025,8.36946778196454e-10,"Normal-Macrophage","CD274"
"BRCA1",3.00888304266445e-13,-9.47953924901258,0.157,0.061,9.02664912799334e-10,"Normal-Macrophage","BRCA1"
"ADAMTS9",3.10428898311976e-13,-24.5123208611946,0.13,0.03,9.31286694935929e-10,"Normal-Macrophage","ADAMTS9"
"KNTC1",3.13524269061102e-13,-15.3948967828006,0.204,0.086,9.40572807183307e-10,"Normal-Macrophage","KNTC1"
"NFXL1",3.43013497643269e-13,-29.0319249400917,0.218,0.095,1.02904049292981e-09,"Normal-Macrophage","NFXL1"
"SLC9A7",3.75596250776696e-13,-18.1319330618949,0.213,0.052,1.12678875233009e-09,"Normal-Macrophage","SLC9A7"
"EPHB2",4.09775430440867e-13,-8.87862299784736,0.169,0.071,1.2293262913226e-09,"Normal-Macrophage","EPHB2"
"MDM2",4.26208679902995e-13,-29.5112042432732,0.442,0.189,1.27862603970898e-09,"Normal-Macrophage","MDM2"
"C7orf61",4.31067480815081e-13,-29.6794388072909,0.391,0.012,1.29320244244524e-09,"Normal-Macrophage","C7orf61"
"AGBL1",4.32114609221048e-13,-29.0006581928415,0.449,0.019,1.29634382766314e-09,"Normal-Macrophage","AGBL1"
"PFN1",4.78043618037644e-13,-2.59733244623382,0.319,0.22,1.43413085411293e-09,"Normal-Macrophage","PFN1"
"RAG1",4.92115532576452e-13,-26.5224463316109,0.475,0.019,1.47634659772936e-09,"Normal-Macrophage","RAG1"
"LINC00519",5.11905703727958e-13,-29.8517294739468,0.169,0.009,1.53571711118387e-09,"Normal-Macrophage","LINC00519"
"DEPDC1",5.39975647188244e-13,-28.775397709316,0.4,0.009,1.61992694156473e-09,"Normal-Macrophage","DEPDC1"
"AP2A2",6.47197826429298e-13,-3.19076927620528,0.5,0.385,1.94159347928790e-09,"Normal-Macrophage","AP2A2"
"ADARB1",6.6690458473793e-13,-15.6067343592304,0.194,0.094,2.00071375421379e-09,"Normal-Macrophage","ADARB1"
"MAPK12",6.81183892345463e-13,-17.5015884569377,0.127,0.026,2.04355167703639e-09,"Normal-Macrophage","MAPK12"
"SCFD2",6.83526604284368e-13,-2.63223454231513,0.414,0.28,2.0505798128531e-09,"Normal-Macrophage","SCFD2"
"MND1",6.84334636179301e-13,-23.0732591863731,0.118,0.011,2.0530039085379e-09,"Normal-Macrophage","MND1"
"CDKN1C",7.26162366253299e-13,-20.8827291378082,0.204,0.025,2.1784870987599e-09,"Normal-Macrophage","CDKN1C"
"VCAM1",7.38072883336338e-13,-29.6662041504571,0.236,0.016,2.21421865000901e-09,"Normal-Macrophage","VCAM1"
"RNASE1",7.65541751167218e-13,-12.3944966770391,0.491,0.367,2.29662525350165e-09,"Normal-Macrophage","RNASE1"
"LINC00907",7.78145005353296e-13,-25.8080847230371,0.185,0.035,2.33443501605989e-09,"Normal-Macrophage","LINC00907"
"HMGCLL1",7.8460087508099e-13,-27.9565101719312,0.113,0.005,2.35380262524297e-09,"Normal-Macrophage","HMGCLL1"
"ANK2",8.26370642888668e-13,-5.19679134379396,0.146,0.134,2.479111928666e-09,"Normal-Macrophage","ANK2"
"SCMH1",8.76768160740648e-13,-4.10353164994399,0.222,0.13,2.63030448222195e-09,"Normal-Macrophage","SCMH1"
"HLA-DPB1",1.01178830690763e-12,-23.4491316021301,0.162,0.234,3.03536492072288e-09,"Normal-Macrophage","HLA-DPB1"
"AQP4-AS1",1.11670350336325e-12,-27.0791977429398,0.141,0.014,3.35011051008976e-09,"Normal-Macrophage","AQP4-AS1"
"ERG",1.22570703720252e-12,-26.2635960025255,0.262,0.026,3.67712111160757e-09,"Normal-Macrophage","ERG"
"PKIA",1.22618545915327e-12,-26.1064052649022,0.12,0.033,3.67855637745982e-09,"Normal-Macrophage","PKIA"
"ADCY9",1.22867651796437e-12,-20.0470210464092,0.236,0.115,3.68602955389311e-09,"Normal-Macrophage","ADCY9"
"RAMP3",1.27460655592179e-12,-26.7720802601438,0.123,0.019,3.82381966776536e-09,"Normal-Macrophage","RAMP3"
"CCDC146",1.31083413810701e-12,-7.73948464192287,0.354,0.13,3.93250241432103e-09,"Normal-Macrophage","CCDC146"
"CASC11",1.32309712035542e-12,-30.2922907761008,0.299,0.016,3.96929136106625e-09,"Normal-Macrophage","CASC11"
"OSGIN1",1.36369852797583e-12,-29.7792241043272,0.134,0.016,4.0910955839275e-09,"Normal-Macrophage","OSGIN1"
"GRIK4",1.44017520015857e-12,-28.6625452746243,0.141,0.013,4.32052560047572e-09,"Normal-Macrophage","GRIK4"
"ANXA3",1.445282031449e-12,-22.2970192636052,0.28,0.02,4.33584609434701e-09,"Normal-Macrophage","ANXA3"
"BTG1",1.52594757664701e-12,-7.8703432545927,0.387,0.128,4.57784272994104e-09,"Normal-Macrophage","BTG1"
"SAMSN1",1.54503928354947e-12,-28.9881007217812,0.361,0.307,4.63511785064841e-09,"Normal-Macrophage","SAMSN1"
"FFAR2",1.5503268649357e-12,-31.7631609350664,0.141,0.013,4.65098059480711e-09,"Normal-Macrophage","FFAR2"
"LMF1-AS1",1.62005255848168e-12,-28.8967801389187,0.245,0.007,4.86015767544505e-09,"Normal-Macrophage","LMF1-AS1"
"CYP7B1",1.67873025700903e-12,-29.9279988485898,0.22,0.02,5.0361907710271e-09,"Normal-Macrophage","CYP7B1"
"TMSB4X",1.6932495353715e-12,-19.821264811267,0.438,0.312,5.07974860611451e-09,"Normal-Macrophage","TMSB4X"
"RASGEF1B",1.80010835829757e-12,-29.0460629563974,0.234,0.219,5.4003250748927e-09,"Normal-Macrophage","RASGEF1B"
"APOE",2.07572975038083e-12,-28.6266171687981,0.139,0.034,6.22718925114248e-09,"Normal-Macrophage","APOE"
"CD200R1",2.20127505307667e-12,-2.46846418579479,0.271,0.184,6.60382515923002e-09,"Normal-Macrophage","CD200R1"
"C3",2.2469185093678e-12,-28.8909032272415,0.153,0.045,6.74075552810339e-09,"Normal-Macrophage","C3"
"COL6A1",2.73185232392219e-12,-27.8172762892016,0.178,0.042,8.19555697176656e-09,"Normal-Macrophage","COL6A1"
"DIO2",2.73489775322135e-12,-28.7650624129427,0.15,0.023,8.20469325966404e-09,"Normal-Macrophage","DIO2"
"THBS1",2.77011511796665e-12,-21.5446152704943,0.329,0.163,8.31034535389995e-09,"Normal-Macrophage","THBS1"
"GALM",2.87922594339121e-12,-1.1995025381257,0.414,0.189,8.63767783017363e-09,"Normal-Macrophage","GALM"
"RBL1",2.90821366162639e-12,-11.2752418018264,0.222,0.091,8.72464098487918e-09,"Normal-Macrophage","RBL1"
"F5",3.52259008312879e-12,-31.7380719361021,0.106,0.008,1.05677702493864e-08,"Normal-Macrophage","F5"
"ZFP2",3.57455023995282e-12,-27.7742250720233,0.345,0.024,1.07236507198584e-08,"Normal-Macrophage","ZFP2"
"CD9",3.61784916626465e-12,-14.1026155906481,0.157,0.078,1.08535474987939e-08,"Normal-Macrophage","CD9"
"GPR35",3.64880968521927e-12,-19.6619937093275,0.188,0.018,1.09464290556578e-08,"Normal-Macrophage","GPR35"
"TNC",3.68932231375053e-12,-29.0594232606849,0.398,0.015,1.10679669412516e-08,"Normal-Macrophage","TNC"
"ADIPOQ",3.75873442844434e-12,-29.3083037336785,0.16,0.013,1.1276203285333e-08,"Normal-Macrophage","ADIPOQ"
"CCDC141",3.78351165552627e-12,-13.8042461081912,0.412,0.313,1.13505349665788e-08,"Normal-Macrophage","CCDC141"
"CXCL1",3.90142190968772e-12,-31.8221346906619,0.123,0.02,1.17042657290631e-08,"Normal-Macrophage","CXCL1"
"KIAA1324L",4.01619653581406e-12,-16.2497376537063,0.363,0.03,1.20485896074422e-08,"Normal-Macrophage","KIAA1324L"
"CCNE2",4.39160008503138e-12,-27.7636799690158,0.241,0.027,1.31748002550941e-08,"Normal-Macrophage","CCNE2"
"GPC5",4.44508636093918e-12,-28.6897169386133,0.127,0.027,1.33352590828175e-08,"Normal-Macrophage","GPC5"
"PKN2-AS1",4.77567881051381e-12,-16.9153880585352,0.255,0.028,1.43270364315414e-08,"Normal-Macrophage","PKN2-AS1"
"ANKRD6",5.23337781272834e-12,-8.50831520381907,0.162,0.08,1.5700133438185e-08,"Normal-Macrophage","ANKRD6"
"LMO7",5.37235951756656e-12,-11.6109057059359,0.208,0.074,1.61170785526997e-08,"Normal-Macrophage","LMO7"
"RILPL2",5.43176130457136e-12,-13.242993797954,0.197,0.109,1.62952839137141e-08,"Normal-Macrophage","RILPL2"
"ARHGAP25",5.58457896000745e-12,-3.21357264150475,0.444,0.289,1.67537368800224e-08,"Normal-Macrophage","ARHGAP25"
"ZDHHC11",5.66662515081807e-12,-31.4894079385399,0.137,0.019,1.69998754524542e-08,"Normal-Macrophage","ZDHHC11"
"KCNH4",6.01660871987186e-12,-31.1298822994925,0.296,0.02,1.80498261596156e-08,"Normal-Macrophage","KCNH4"
"COL4A1",6.84817811519559e-12,-24.0135355797072,0.213,0.04,2.05445343455868e-08,"Normal-Macrophage","COL4A1"
"SOX6",6.96597464380018e-12,-12.4676983089058,0.275,0.054,2.08979239314006e-08,"Normal-Macrophage","SOX6"
"SMPD3",7.78620597835925e-12,-29.1839549956759,0.391,0.012,2.33586179350778e-08,"Normal-Macrophage","SMPD3"
"RAD54L",8.0432035384297e-12,-30.4085789900356,0.1,0.014,2.41296106152891e-08,"Normal-Macrophage","RAD54L"
"TMC4",8.14549614006531e-12,-14.9390133256645,0.132,0.034,2.44364884201959e-08,"Normal-Macrophage","TMC4"
"FCRL6",9.09835901790317e-12,-32.0697824524236,0.12,0.003,2.72950770537095e-08,"Normal-Macrophage","FCRL6"
"PIGX",9.17275084945555e-12,-10.3735545212903,0.403,0.21,2.75182525483666e-08,"Normal-Macrophage","PIGX"
"PLTP",9.46243646285215e-12,-12.5614552149192,0.479,0.327,2.83873093885564e-08,"Normal-Macrophage","PLTP"
"SV2C",9.84847618943531e-12,-28.6416392134764,0.287,0.013,2.95454285683059e-08,"Normal-Macrophage","SV2C"
"MT-CO2",9.86771016595051e-12,-15.2026266858036,0.444,0.374,2.96031304978515e-08,"Normal-Macrophage","MT-CO2"
"RNF24",1.0229646887068e-11,-8.87027396115139,0.19,0.105,3.06889406612041e-08,"Normal-Macrophage","RNF24"
"CCND3",1.04662752169628e-11,-7.05131080205775,0.525,0.318,3.13988256508885e-08,"Normal-Macrophage","CCND3"
"LPAR1",1.16392134171885e-11,-3.68727315168303,0.301,0.158,3.49176402515654e-08,"Normal-Macrophage","LPAR1"
"XACT",1.23427959726949e-11,-31.2882026708635,0.468,0.007,3.70283879180848e-08,"Normal-Macrophage","XACT"
"PIR",1.27046068943826e-11,-14.6583208044998,0.225,0.061,3.81138206831479e-08,"Normal-Macrophage","PIR"
"FAM111B",1.32878810882053e-11,-27.9605223950084,0.1,0.017,3.98636432646158e-08,"Normal-Macrophage","FAM111B"
"CHN1",1.35703241969889e-11,-20.9698924567352,0.312,0.029,4.07109725909667e-08,"Normal-Macrophage","CHN1"
"ZMAT4",1.38246548111467e-11,-29.5372284119875,0.22,0.014,4.147396443344e-08,"Normal-Macrophage","ZMAT4"
"CLEC4E",1.38627726208698e-11,-18.3601000487782,0.345,0.065,4.15883178626093e-08,"Normal-Macrophage","CLEC4E"
"MBP",1.39600889773556e-11,-2.29657005768646,0.273,0.384,4.18802669320667e-08,"Normal-Macrophage","MBP"
"OSBPL6",1.40433853919497e-11,-10.0982336586277,0.259,0.059,4.21301561758492e-08,"Normal-Macrophage","OSBPL6"
"CX3CR1",1.44319208871073e-11,-29.4490242617244,0.1,0.026,4.32957626613219e-08,"Normal-Macrophage","CX3CR1"
"MIR4435-2HG",1.44921338916713e-11,-23.2162959973551,0.162,0.111,4.34764016750138e-08,"Normal-Macrophage","MIR4435-2HG"
"MAGED1",1.53214153249542e-11,-2.21724247674976,0.301,0.112,4.59642459748625e-08,"Normal-Macrophage","MAGED1"
"PLEK2",1.59319723633457e-11,-28.8410988732968,0.319,0.023,4.77959170900371e-08,"Normal-Macrophage","PLEK2"
"DPH6",1.59633453057079e-11,-9.11208834079297,0.289,0.218,4.78900359171238e-08,"Normal-Macrophage","DPH6"
"FTCDNL1",1.60953215401162e-11,-1.84516030967731,0.312,0.112,4.82859646203486e-08,"Normal-Macrophage","FTCDNL1"
"RAP2C-AS1",1.62013184047506e-11,-6.17226123066607,0.275,0.099,4.86039552142518e-08,"Normal-Macrophage","RAP2C-AS1"
"MAN1A1",1.62724022391929e-11,-12.4375156748519,0.505,0.357,4.88172067175787e-08,"Normal-Macrophage","MAN1A1"
"PTPN1",1.72816915406001e-11,-13.7360869276387,0.241,0.253,5.18450746218003e-08,"Normal-Macrophage","PTPN1"
"KCND3",1.76541757985978e-11,-30.3505386811588,0.155,0.014,5.29625273957933e-08,"Normal-Macrophage","KCND3"
"PIK3R5",1.80927341389242e-11,-1.2847615116713,0.498,0.397,5.42782024167726e-08,"Normal-Macrophage","PIK3R5"
"TNNC1",1.87016456915288e-11,-3.43367486163241,0.278,0.369,5.61049370745864e-08,"Normal-Macrophage","TNNC1"
"PLAUR",2.03479378163563e-11,-35.7324996644336,0.132,0.152,6.1043813449069e-08,"Normal-Macrophage","PLAUR"
"STPG2",2.09358467871346e-11,-13.5171128031115,0.243,0.101,6.28075403614039e-08,"Normal-Macrophage","STPG2"
"HSPA12A",2.29265783079303e-11,-30.3159542277449,0.275,0.006,6.87797349237908e-08,"Normal-Macrophage","HSPA12A"
"TCAP",2.37764380448418e-11,-27.1249701595811,0.262,0.353,7.13293141345253e-08,"Normal-Macrophage","TCAP"
"CNTNAP3B",2.40941910614225e-11,-26.6474055185517,0.185,0.022,7.22825731842674e-08,"Normal-Macrophage","CNTNAP3B"
"CADM1",2.48270541904653e-11,-28.6691118355798,0.113,0.028,7.4481162571396e-08,"Normal-Macrophage","CADM1"
"FLVCR2",2.59421949757653e-11,-9.55895447083261,0.285,0.135,7.7826584927296e-08,"Normal-Macrophage","FLVCR2"
"PPARG",2.7340969970858e-11,-28.6266150592834,0.167,0.109,8.20229099125739e-08,"Normal-Macrophage","PPARG"
"SYTL2",2.77571848234835e-11,-17.8764314098378,0.368,0.024,8.32715544704505e-08,"Normal-Macrophage","SYTL2"
"DEPDC1B",2.81775496642941e-11,-22.2330231346733,0.208,0.02,8.45326489928823e-08,"Normal-Macrophage","DEPDC1B"
"MYBL1",2.84119209747972e-11,-29.7283395858658,0.16,0.019,8.52357629243915e-08,"Normal-Macrophage","MYBL1"
"RBFOX1",2.90934904108394e-11,-23.7252729085475,0.169,0.037,8.7280471232518e-08,"Normal-Macrophage","RBFOX1"
"RAPGEF4",2.95856024720322e-11,-26.8383106133656,0.16,0.017,8.87568074160967e-08,"Normal-Macrophage","RAPGEF4"
"SIRPD",3.06998046742221e-11,-28.6795986310265,0.243,0.012,9.20994140226663e-08,"Normal-Macrophage","SIRPD"
"C17orf107",3.19752192069577e-11,-31.1923774685375,0.155,0.012,9.59256576208732e-08,"Normal-Macrophage","C17orf107"
"GNGT1",3.56235518044517e-11,-29.0071791368864,0.468,0.013,1.06870655413355e-07,"Normal-Macrophage","GNGT1"
"ETS1",3.70285081019425e-11,-27.6927861363284,0.238,0.047,1.11085524305828e-07,"Normal-Macrophage","ETS1"
"PALMD",4.26184536689175e-11,-10.3898348310378,0.144,0.049,1.27855361006753e-07,"Normal-Macrophage","PALMD"
"EIF4G3",4.49160912653769e-11,-1.04209309937157,0.528,0.401,1.34748273796131e-07,"Normal-Macrophage","EIF4G3"
"CALCR",4.50989098939618e-11,-21.7651789767587,0.234,0.055,1.35296729681885e-07,"Normal-Macrophage","CALCR"
"IFI27",5.43926546512272e-11,-8.21401074573971,0.171,0.052,1.63177963953682e-07,"Normal-Macrophage","IFI27"
"FAM102B",5.54183569015032e-11,-9.18788835119756,0.22,0.241,1.6625507070451e-07,"Normal-Macrophage","FAM102B"
"ABL2",5.59170439149321e-11,-9.31457934837078,0.345,0.258,1.67751131744796e-07,"Normal-Macrophage","ABL2"
"LMNB1",5.59432379636414e-11,-12.4517205441931,0.127,0.042,1.67829713890924e-07,"Normal-Macrophage","LMNB1"
"MACROD2",6.01912448095637e-11,-26.7226177939689,0.16,0.06,1.80573734428691e-07,"Normal-Macrophage","MACROD2"
"LINC00607",6.34180443352733e-11,-27.8624543521595,0.127,0.034,1.9025413300582e-07,"Normal-Macrophage","LINC00607"
"HDAC9",6.47706987004883e-11,-6.36949068242412,0.484,0.348,1.94312096101465e-07,"Normal-Macrophage","HDAC9"
"SLC24A2",6.77699864445545e-11,-27.4405073285942,0.155,0.014,2.03309959333664e-07,"Normal-Macrophage","SLC24A2"
"EXPH5",7.38207450658406e-11,-27.452398310335,0.25,0.023,2.21462235197522e-07,"Normal-Macrophage","EXPH5"
"CDS1",7.6501425947084e-11,-20.8313339852706,0.188,0.019,2.29504277841252e-07,"Normal-Macrophage","CDS1"
"CCL4L2",7.81625627192356e-11,-35.2945300503564,0.13,0.012,2.34487688157707e-07,"Normal-Macrophage","CCL4L2"
"CD14",7.98247473166471e-11,-22.0046858670374,0.336,0.274,2.39474241949941e-07,"Normal-Macrophage","CD14"
"DAAM2",8.12152993384414e-11,-9.15203377243189,0.493,0.28,2.43645898015324e-07,"Normal-Macrophage","DAAM2"
"LINC01098",8.1793243076544e-11,-27.9057168098594,0.435,0.017,2.45379729229632e-07,"Normal-Macrophage","LINC01098"
"CTTNBP2",8.54816864561546e-11,-5.62510442479897,0.481,0.325,2.56445059368464e-07,"Normal-Macrophage","CTTNBP2"
"DPF3",8.71957569652304e-11,-12.5364016985304,0.215,0.057,2.61587270895691e-07,"Normal-Macrophage","DPF3"
"ESR2",8.87688007539719e-11,-27.5203614480575,0.299,0.011,2.66306402261916e-07,"Normal-Macrophage","ESR2"
"TC2N",8.97997210376861e-11,-29.2144719337795,0.294,0.013,2.69399163113058e-07,"Normal-Macrophage","TC2N"
"HIBADH",9.02793177972982e-11,-1.33962227516128,0.317,0.191,2.70837953391895e-07,"Normal-Macrophage","HIBADH"
"CITED2",9.36296220995613e-11,-17.883736154152,0.192,0.068,2.80888866298684e-07,"Normal-Macrophage","CITED2"
"MNDA",1.05154770887205e-10,-7.36483091731815,0.343,0.168,3.15464312661614e-07,"Normal-Macrophage","MNDA"
