"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"CD36",0.837562360430371,-0.366356013319418,0.685,0.612,1,0.00055333997996666,1.2411637200118,0.846,0.636,1,0.837562360430371,0.00110637377479989
"PCBD1",0.00294380380446981,1.15569086545545,0.163,0.086,1,0.000560094986496968,1.17637119839961,0.231,0.07,1,0.00294380380446981,0.00111987626660004
"PSMB1",0.000560613877710551,1.44368374295388,0.413,0.361,1,0.121759076236852,1.38108018902149,0.346,0.28,1,0.121759076236852,0.00112091346750122
"INTS6L",0.000560768131091715,-0.377526318090932,0,0.115,1,0.0687424234345657,-0.458595063095542,0,0.114,1,0.0687424234345657,0.00112122180128658
"ATG16L1",0.000560768138835344,-0.290224797735611,0,0.115,1,0.0878373372444834,-0.322356999803256,0,0.101,1,0.0878373372444834,0.00112122181676516
"MT1X",0.00056730134221508,1.45127062812139,0.359,0.274,1,0.467626518319011,0.548107682747542,0.154,0.119,1,0.467626518319011,0.00113428085361728
"ZNF394",0.000570172532714466,-0.323291015116711,0,0.115,1,0.0899259353871928,-0.342512430926205,0,0.1,1,0.0899259353871928,0.00114001996871187
"AL365356.1",0.00057017253402621,-0.376936451348464,0,0.115,1,0.259195582194986,-0.284457900483136,0.038,0.107,1,0.259195582194986,0.00114001997133386
"CFAP97",0.0005717292104035,-0.356103361039385,0.022,0.155,1,0.1818549502939,-0.298695085974913,0.038,0.127,1,0.1818549502939,0.00114313154651697
"BCOR",0.000573980508335117,-0.322063902242173,0.022,0.155,1,0.0384810189256527,-0.435647554931341,0,0.142,1,0.0384810189256527,0.00114763156304629
"EDF1",0.311370620560262,1.18225038454506,0.272,0.295,1,0.00057400933612864,1.88431805555735,0.423,0.217,1,0.311370620560262,0.00114768918553932
"AC068888.1",0.000577781285168217,-0.356327092271799,0.022,0.154,1,0.186285413987727,-0.315799056455129,0.038,0.125,1,0.186285413987727,0.00115522873912294
"HLA-DPB1",0.000578753984652404,-0.44716912841922,0.022,0.155,1,0.035146862452048,-1.09751539909865,0,0.147,1,0.035146862452048,0.00115717301313006
"IQCG",0.000579731137103598,-0.289897999304646,0,0.115,1,0.0748426676673865,-0.335183696150202,0,0.109,1,0.0748426676673865,0.00115912618601587
"RPS27A",0.000584157666548753,1.32798941932645,0.543,0.595,1,0.976311990087146,0.854515661162289,0.346,0.458,1,0.976311990087146,0.00116797409291812
"AL589935.1",0.000586944445826084,-0.43071060750733,0.011,0.134,1,0.0191538732817669,-0.537389189533469,0,0.176,1,0.0191538732817669,0.00117354438786968
"MYDGF",0.000588992735586329,-0.27832988854717,0.033,0.175,1,0.330515372098407,0.888810258235257,0.192,0.138,1,0.330515372098407,0.00117763855873008
"FBXO40",0.000589137571478637,-0.328500701785863,0.033,0.175,1,0.24733647775263,0.908291688020753,0.115,0.232,1,0.24733647775263,0.00117792805987915
"RALGDS",0.000589446414776626,-0.32211260653805,0,0.115,1,0.0558757630092202,-0.4344470307004,0,0.124,1,0.0558757630092202,0.00117854538247736
"BRCC3",0.000589446421551859,-0.323979104397919,0,0.115,1,0.0581368018259686,-0.373159511283325,0,0.122,1,0.0581368018259686,0.00117854539601984
"GABRB1",0.000598298446174363,-0.310923943981144,0.011,0.136,1,0.0192505857806898,-0.559943051239647,0,0.176,1,0.0192505857806898,0.00119623893131803
"GEN1",0.000599320901108969,-0.286229626451704,0,0.114,1,0.0457787767052104,-0.356066858965275,0,0.134,1,0.0457787767052104,0.00119828261667543
"ZNF551",0.000599320901108969,-0.285530154648808,0,0.114,1,0.0470413759441531,-0.326521042209947,0,0.133,1,0.0470413759441531,0.00119828261667543
"KIF3B",0.000609357133279753,-0.322589401916358,0,0.114,1,0.0862008323842107,-0.322398752856451,0,0.102,1,0.0862008323842107,0.00121834295044363
"AL136366.1",0.000609357134679501,-0.32686792188768,0,0.114,1,0.0589721226664993,-0.252024111727075,0,0.121,1,0.0589721226664993,0.00121834295324142
"USP36",0.000611388730340748,-0.273511608769238,0.022,0.155,1,0.0320254617573106,-0.733103031305367,0.038,0.213,1,0.0320254617573106,0.00122240366450191
"ETAA1",0.00061192007786156,-0.287668287892748,0.011,0.135,1,0.0777199461468956,-0.267944145376521,0,0.107,1,0.0777199461468956,0.00122346570954143
"KANK3",0.00061498247572356,-0.577187874408298,0.011,0.134,1,0.254305820418519,-0.629379550454921,0.038,0.104,1,0.254305820418519,0.00122958674800167
"FAM120C",0.000619557710334675,-0.31140954539724,0,0.114,1,0.0896446600817304,-0.286253127139176,0,0.1,1,0.0896446600817304,0.00123873156891292
"GATC",0.00061955771317995,-0.274476910155046,0,0.114,1,0.0791987447723558,-0.307545743319957,0,0.106,1,0.0791987447723558,0.00123873157459994
"PALMD",0.000620130096308018,-0.392682253306521,0.207,0.427,1,0.45056875367438,0.459621928511916,0.269,0.405,1,0.45056875367438,0.00123987563127969
"TTC39B",0.000629925266708569,-0.492455528355607,0,0.114,1,0.274096818964577,-0.492608308749726,0.038,0.1,1,0.274096818964577,0.0012594537275755
"DNMT1",0.000629925266708569,-0.33550375946987,0,0.114,1,0.0608699800975363,-0.504149329125134,0,0.12,1,0.0608699800975363,0.0012594537275755
"MOB2",0.000629925269600356,-0.3613609401632,0,0.114,1,0.0514402572350775,-0.440819154664816,0,0.128,1,0.0514402572350775,0.00125945373335543
"AC116362.1",0.000629925275383935,-0.426575203204008,0,0.114,1,0.055698578682772,-0.478878815871503,0,0.124,1,0.055698578682772,0.0012594537449153
"ASB18",0.000632272818061461,-0.288687399570437,0.011,0.134,1,0.047175237134559,-0.292493319635319,0.038,0.204,1,0.047175237134559,0.00126414586720646
"RAD51-AS1",0.000636899558336441,-0.328079129134795,0.022,0.152,1,0.0510320274627777,-0.364199087758274,0,0.128,1,0.0510320274627777,0.00127339347562547
"MACROD2",0.000639939606534824,-0.511546875182718,0.033,0.172,1,0.00440726604574399,-1.23165625445898,0,0.242,1,0.00440726604574399,0.00127946969036964
"FLG-AS1",0.000640462492973934,-0.34047651981147,0,0.113,1,0.0605815958186142,-0.393023162205675,0,0.12,1,0.0605815958186142,0.00128051479374296
"SNX18",0.000646307030948277,-0.360605086918299,0.011,0.132,1,0.0685260169296391,-0.345179321049771,0,0.114,1,0.0685260169296391,0.0012921963491183
"DPP4",0.000646565168704098,-0.350677335033683,0.011,0.133,1,0.0601038794932794,-0.325583023666112,0,0.12,1,0.0601038794932794,0.00129271229089081
"LINC01091",0.000651172092878257,-0.516368604589793,0,0.113,1,0.0292341432953211,-0.998401665420426,0,0.156,1,0.0292341432953211,0.00130192016066197
"GRB14",0.000651172094371789,-0.275928475227239,0,0.113,1,0.0313635163819763,-0.387449132118167,0,0.152,1,0.0313635163819763,0.00130192016364709
"TACC2",0.000660456702646258,-0.601883605025779,0.141,0.317,1,0.139956514720651,0.918695703210481,0.154,0.34,1,0.139956514720651,0.00132047720223645
"AC002057.2",0.00066205683624129,-0.276033533263442,0,0.113,1,0.023169303441668,-0.388170285841561,0,0.167,1,0.023169303441668,0.00132367535322817
"KCNIP1",0.000662056837759212,-0.430823578987289,0,0.113,1,0.0520170392837035,-0.431155162793599,0,0.128,1,0.0520170392837035,0.001323675356262
"HEATR1",0.000666728581136759,-0.276944550640331,0.011,0.134,1,0.0359537022271291,-0.529375929354086,0,0.146,1,0.0359537022271291,0.00133301263527261
"KCNT2",0.000668067632473115,-0.71667224911383,0.011,0.133,1,0.0638276243981222,-0.966237632918929,0,0.117,1,0.0638276243981222,0.00133568895058467
"ZFP14",0.000673119521451733,-0.309831851715046,0,0.112,1,0.0701653029799481,-0.316472849875286,0,0.113,1,0.0701653029799481,0.00134578595301331
"OGFR",0.000673119524537139,-0.331474257453889,0,0.112,1,0.0750784230440746,-0.402633914378451,0,0.109,1,0.0750784230440746,0.00134578595917997
"DBNDD2",0.0119142963241822,1.54362007216026,0.261,0.201,1,0.000677191198757143,1.88729390322902,0.346,0.15,1,0.0119142963241822,0.00135392380959461
"MZT2B",0.000678910286101662,1.71792035269552,0.348,0.274,1,0.273808590210275,1.51675132338945,0.269,0.237,1,0.273808590210275,0.00135735965302675
"KIAA0753",0.000684363009398617,-0.327789554149878,0,0.112,1,0.0621350161632267,-0.370705686557982,0,0.119,1,0.0621350161632267,0.0013682576660686
"CASP2",0.000684363014102259,-0.30447361081175,0,0.112,1,0.088113037932447,-0.318797549904375,0,0.101,1,0.088113037932447,0.00136825767546945
"ERO1A",0.000685903398640803,-0.268968253492056,0.022,0.152,1,0.109644141854394,-0.46766886034836,0.038,0.152,1,0.109644141854394,0.00137133633380934
"MRPS23",0.000693087777917359,1.62997289472618,0.25,0.156,1,0.507614956102595,0.881169911854065,0.154,0.126,1,0.507614956102595,0.00138569518516682
"UBASH3B",0.000695790185837372,-0.551320782474556,0,0.112,1,0.0769906814989361,-0.745816879081754,0,0.108,1,0.0769906814989361,0.00139109624769204
"AL357153.2",0.000695790192211218,-0.347001568750901,0,0.112,1,0.0517690920984421,-0.319623197788239,0,0.128,1,0.0517690920984421,0.00139109626043086
"FAM118A",0.000695790195398141,-0.255540702993679,0,0.112,1,0.0154799843635762,-0.575089138362428,0,0.186,1,0.0154799843635762,0.00139109626680027
"AC010168.1",0.000695790198585063,-0.273382484961517,0,0.112,1,0.0386678537654219,-0.284829914540319,0,0.142,1,0.0386678537654219,0.00139109627316968
"COPG2",0.000701295131527125,-0.370969962305546,0.011,0.132,1,0.185420080002158,-0.280409343389561,0.038,0.127,1,0.185420080002158,0.00140209844819275
"TBPL1",0.00070259576273597,-0.265575445718373,0.011,0.133,1,0.0389811622826401,-0.402278442661374,0,0.142,1,0.0389811622826401,0.00140469788466613
"MYOCD",0.000703158887389,-0.314067557211668,0.033,0.172,1,0.0141787686664192,-0.84071562153437,0.038,0.246,1,0.0141787686664192,0.00140582334235709
"TNPO2",0.000707404010630382,-0.260240432027268,0,0.112,1,0.189341635867902,-0.282061783545214,0.038,0.124,1,0.189341635867902,0.00141430760082651
"DDX31",0.000707404012249834,-0.284482330495077,0,0.112,1,0.0507076799015748,-0.39488577422695,0,0.129,1,0.0507076799015748,0.00141430760406312
"GPAT4",0.000712543745450871,-0.282399699345613,0.011,0.133,1,0.0682026445335337,-0.384265865685753,0,0.114,1,0.0682026445335337,0.00142457977231256
"POLR3A",0.000719207445098707,-0.261457495259393,0,0.111,1,0.181887676293813,-0.284038141453507,0.038,0.126,1,0.181887676293813,0.00143789763084833
"GUSB",0.000721763983869486,-0.303779381145041,0.022,0.151,1,0.0732124309689524,-0.425080329078758,0,0.11,1,0.0732124309689524,0.00144300702449056
"ARHGAP27",0.0007372646032592,-0.319834412422687,0.011,0.131,1,0.0697244791345738,-0.350743417591915,0,0.113,1,0.0697244791345738,0.00147398564742318
"GALNT17",0.00073740233703893,-0.782325697383477,0.054,0.196,1,0.0319390925615166,-1.04332142242449,0.077,0.246,1,0.0319390925615166,0.00147426091187119
"JAM3",0.000740098703618278,-0.300607961995436,0.033,0.171,1,0.0900798341997388,-0.511073629016333,0.038,0.166,1,0.0900798341997388,0.00147964966114546
"METTL6",0.000743395361748191,-0.288332288427127,0,0.111,1,0.0789503856823487,-0.269218402489403,0,0.107,1,0.0789503856823487,0.00148623808683251
"BCL2L14",0.00074339536344813,-0.343642357006737,0,0.111,1,0.070386727647331,-0.384460647322118,0,0.112,1,0.070386727647331,0.00148623809022986
"HLA-A",0.0768146389599857,0.572190939276369,0.283,0.48,1,0.000747546019696239,2.17547497756221,0.615,0.433,1,0.0768146389599857,0.00149453321434091
"ERCC3",0.000747970865599623,-0.320003247264413,0.011,0.131,1,0.0626282910068955,-0.387595183128788,0,0.118,1,0.0626282910068955,0.00149538227078346
"LEPROTL1",0.000750477268978877,-0.364634474378123,0.033,0.169,1,0.0947516142297855,-0.604112368367354,0.038,0.156,1,0.0947516142297855,0.0015003913218265
"SUMF2",0.000755210881347617,-0.268121159526329,0.033,0.17,1,0.0609664020404721,-0.37102218955036,0,0.12,1,0.0609664020404721,0.00150985141921993
"RAI14",0.00075578604718835,-0.540912060271482,0,0.111,1,0.0855278195792534,-0.605318649032123,0,0.102,1,0.0855278195792534,0.00151100088182758
"SEMA4D",0.000755786057554134,-0.31648333098973,0,0.111,1,0.25771050825971,0.378913262391434,0.038,0.113,1,0.25771050825971,0.00151100090254348
"RGMA",0.000757136454905332,-0.442193589390461,0.011,0.13,1,0.0839335363304999,-0.53454073121959,0,0.103,1,0.0839335363304999,0.00151369965419932
"NDN",0.000762471586621346,1.19786955553703,0.163,0.078,1,0.133101038109627,0.987769736112345,0.115,0.053,1,0.133101038109627,0.00152436181032229
"PCLO",0.000768378802995169,-0.331940779995963,0,0.11,1,0.0545599677740129,-0.305374520518135,0,0.125,1,0.0545599677740129,0.00153616720000545
"C2orf88",0.000769882838535127,-0.287208032458207,0.011,0.131,1,0.0671353780619535,-0.271911378139725,0,0.115,1,0.0671353780619535,0.00153917295748518
"RPL7",0.000774734262349345,1.36462829181707,0.522,0.564,1,0.10449731457467,1.59675876393021,0.423,0.411,1,0.10449731457467,0.00154886831152143
"AL365295.1",0.000781176815145403,-0.702731687506089,0,0.11,1,0.0597243221038064,-0.86507926134781,0,0.121,1,0.0597243221038064,0.00156174339307429
"MZF1",0.000781176815145403,-0.265778223512292,0,0.11,1,0.0748426676733293,-0.287182418716281,0,0.109,1,0.0748426676733293,0.00156174339307429
"MYZAP",0.0717217918904266,1.09616516084365,0.12,0.077,1,0.000792831403518157,1.80067016361523,0.231,0.074,1,0.0717217918904266,0.00158503422540191
"APOL6",0.0007941833755551,-0.428063270849775,0,0.11,1,0.275339659530711,-0.276624020956783,0.038,0.106,1,0.275339659530711,0.00158773602387619
"TTLL7",0.000794183382808638,-0.384293194607365,0,0.11,1,0.0604857606994426,-0.477258201633143,0,0.12,1,0.0604857606994426,0.00158773603837175
"CCDC122",0.000794183382808638,-0.351099588268741,0,0.11,1,0.0471920852701255,-0.31406450819182,0,0.132,1,0.0471920852701255,0.00158773603837175
"TNFRSF10B",0.000796773791379559,-0.453048447138969,0.011,0.129,1,0.0259713686686417,-0.694658259532869,0,0.162,1,0.0259713686686417,0.00159291273428449
"CFL2",0.000804867432584059,1.52781280524202,0.293,0.205,1,0.00945351328582773,1.8690564809308,0.346,0.196,1,0.00945351328582773,0.00160908705358408
"FNTB",0.000804919512294812,-0.263203663399143,0.022,0.15,1,0.0350898931332305,-0.339514339593376,0,0.147,1,0.0350898931332305,0.00160919112916835
"ARHGEF18",0.000812128196162311,-0.260235569392527,0.011,0.13,1,0.0737906534041173,-0.384862432004964,0,0.11,1,0.0737906534041173,0.00162359684011762
"KMT5A",0.000820835575211133,-0.297779719562731,0,0.109,1,0.204524713991179,-0.259888266990296,0.038,0.12,1,0.204524713991179,0.00164099737938073
"RPL10A",0.000824019312959294,1.37755986620606,0.489,0.474,1,0.601153368149087,0.580100885953944,0.231,0.329,1,0.601153368149087,0.00164735961809046
"MX2",0.000834488010284805,-0.414981908837831,0,0.109,1,0.061840852966489,-0.809278676030393,0,0.119,1,0.061840852966489,0.0016682796503303
"ABHD5",0.00083669855599158,-0.311766693641543,0.011,0.13,1,0.0444059296833776,-0.460928020176557,0,0.135,1,0.0444059296833776,0.00167269704750956
"FAM160A1",0.00084034236664086,-0.351340434023346,0.022,0.148,1,0.0133179541819621,-0.555715000205636,0,0.193,1,0.0133179541819621,0.00167997855798855
"MGME1",0.000843131231839967,-0.278195664060841,0.022,0.147,1,0.062727398545418,-0.265061235719315,0,0.118,1,0.062727398545418,0.00168555159340583
"GSTCD",0.000848362656900526,-0.38301908538466,0,0.109,1,0.0704976940993152,-0.327449873208708,0,0.112,1,0.0704976940993152,0.00169600559460343
"ST8SIA6",0.000854515575580104,-0.756706649958798,0.011,0.129,1,0.0882512067130662,-0.925586011317786,0,0.101,1,0.0882512067130662,0.0017083009542913
"RD3L",0.000855339654790403,1.2110123762075,0.12,0.048,1,0.0881707761336751,0.885394688612985,0.115,0.049,1,0.0881707761336751,0.00170994770365575
"RASSF8-AS1",0.000862463034256958,-0.274956730339894,0,0.108,1,0.0484144838983596,-0.325863235304467,0,0.131,1,0.0484144838983596,0.00172418222602846
"ZNF569",0.000862463034256958,-0.288473451786533,0,0.108,1,0.0779645278447462,-0.322552751459003,0,0.107,1,0.0779645278447462,0.00172418222602846
"SPICE1",0.000862463036222634,-0.285153372890554,0,0.108,1,0.0883895886299806,-0.293422736386931,0,0.101,1,0.0883895886299806,0.00172418222995642
"PLEKHF2",0.000869175886857583,-0.354953798164024,0.011,0.128,1,0.0883895886264864,-0.325841654088569,0,0.101,1,0.0883895886264864,0.00173759630699287
"NINJ2",0.000870375179171516,-0.412856805780614,0.011,0.128,1,0.0145834521442456,-0.626967413390015,0,0.189,1,0.0145834521442456,0.00173999280539051
"THBD",0.000891355505081345,-0.56921912012172,0,0.108,1,0.281621228243118,-0.298884524474142,0.038,0.106,1,0.281621228243118,0.00178191649552625
"GRAMD1A",0.000891355509141433,-0.321528908654145,0,0.108,1,0.04300328840937,-0.532210090610512,0,0.137,1,0.04300328840937,0.00178191650363919
"NCAPD3",0.000891355515231566,-0.28179752041425,0,0.108,1,0.0521829693065317,-0.34551628102568,0,0.127,1,0.0521829693065317,0.0017819165158086
"RDH10",0.000897981422028622,-0.484963797357784,0.011,0.127,1,0.0704976940123838,-0.778677995176967,0,0.112,1,0.0704976940123838,0.00179515647342293
"AC018521.5",0.244279228458919,0.934840745592455,0.12,0.093,1,0.000899675310273912,1.1536380178411,0.192,0.053,1,0.244279228458919,0.00179854120488391
"SPSB1",0.000912426391703225,-0.346524440519958,0.011,0.129,1,0.0424541421052132,-0.698970148274241,0,0.138,1,0.0424541421052132,0.00182402026148617
"SOCS5",0.000936479221071953,-0.302667033688183,0,0.107,1,0.0874253741737678,-0.287646643551681,0,0.101,1,0.0874253741737678,0.00187208144881241
"PKNOX2",0.000936479225332945,-0.429567867126503,0,0.107,1,0.0889452512181513,-0.583065243811996,0,0.101,1,0.0889452512181513,0.00187208145732641
"DPYSL3",0.000940750231831534,-0.487449415371159,0.011,0.128,1,0.0564105721319239,-0.875770021835493,0,0.123,1,0.0564105721319239,0.00188061545266438
"MORF4L1",0.00095615636941744,0.36477160503058,0.228,0.492,1,0.271062954581793,0.43829616135853,0.231,0.398,1,0.271062954581793,0.0019113985038321
"TENM3",0.00096779642742242,-0.360280557231819,0,0.107,1,0.0358954931445268,-0.522974683313323,0,0.146,1,0.0358954931445268,0.00193465622491991
"ZNF7",0.00097862375523284,-0.302910284392259,0.011,0.127,1,0.0759092744652945,-0.307753332348983,0,0.109,1,0.0759092744652945,0.00195628980601137
"NOL9",0.00099693755710141,-0.257253761114507,0.011,0.126,1,0.462931873627224,0.462306940504673,0.077,0.137,1,0.462931873627224,0.00199288122971006
"HMGCS1",0.00100013847659828,-0.264966559350591,0,0.106,1,0.0827569641426475,-0.293378462640731,0,0.104,1,0.0827569641426475,0.00199927667622419
"ADCY4",0.00100406740786515,-0.633196992603715,0.011,0.124,1,0.174663498101625,-0.738324117144984,0.038,0.123,1,0.174663498101625,0.00200712666437075
"VEGFC",0.00100471734294226,-1.05931149270979,0.011,0.123,1,0.224332696795229,-0.584791163431,0.038,0.118,1,0.224332696795229,0.00200842522894532
"TRMT44",0.00101670405355001,-0.256836165729631,0,0.106,1,0.0673475290776481,-0.310388758253759,0,0.115,1,0.0673475290776481,0.00203237441996752
"CDRT4",0.00101670405355001,-0.362057807202411,0,0.106,1,0.1450235447654,-0.369293329475297,0.038,0.137,1,0.1450235447654,0.00203237441996752
"UPRT",0.00101670405585887,-0.30976915121819,0,0.106,1,0.0788264913678447,-0.300269073934996,0,0.107,1,0.0788264913678447,0.00203237442458054
"MTFMT",0.00102504702351649,-0.264069126681319,0.011,0.126,1,0.0385432016903802,-0.385274078859539,0,0.142,1,0.0385432016903802,0.00204904332563256
"COX17",0.0010344685549693,1.56093260147923,0.38,0.317,1,0.554714568475164,1.12127567099826,0.231,0.223,1,0.554714568475164,0.00206786698474738
"LEPR",0.00103750760786919,-0.500117995747566,0.022,0.145,1,0.0620368120875034,-0.560024308790001,0,0.119,1,0.0620368120875034,0.00207393879370198
"ASS1",0.00104028067309507,-0.364496449399863,0.011,0.126,1,0.23585599794651,0.370327113776028,0.038,0.118,1,0.23585599794651,0.00207947916231133
"PSMB6",0.00104244951417012,1.59118571026784,0.272,0.181,1,0.00269154641015583,1.53983303471805,0.308,0.134,1,0.00269154641015583,0.00208381232735065
"SAE1",0.00104567638306448,-0.292698986089971,0.022,0.145,1,0.198116468084729,-0.30480538811141,0.038,0.122,1,0.198116468084729,0.00209025932703086
"ROMO1",0.00105778429938489,1.4985420198546,0.272,0.178,1,0.47700950656237,0.425374817116879,0.115,0.082,1,0.47700950656237,0.00211444969114576
"ADCY3",0.00106802972936933,-0.463033226550863,0,0.105,1,0.0799484076358787,-0.706491272415241,0,0.106,1,0.0799484076358787,0.00213491877123585
"ZSWIM5",0.00106802973421498,-0.40904620329623,0,0.105,1,0.072867614662252,-0.410758412742035,0,0.111,1,0.072867614662252,0.00213491878091679
"AC078881.1",0.0010680297366378,-0.398785162743442,0,0.105,1,0.0450512549744536,-0.412028830200327,0,0.135,1,0.0450512549744536,0.00213491878575727
"LRRC2",0.00107103670108295,-0.270518583063119,0.043,0.183,1,0.769945293432364,0.75478908102995,0.231,0.238,1,0.769945293432364,0.00214092628255083
"FAM102B",0.00108569574017679,-0.367127869454594,0,0.105,1,0.038792888829731,-0.664566975564213,0,0.142,1,0.038792888829731,0.00217021274511334
"SLC37A3",0.00108569574017679,-0.310691219745494,0,0.105,1,0.081596538092908,-0.360823395569227,0,0.105,1,0.081596538092908,0.00217021274511334
"TOM1L1",0.00109263188000358,-0.271193407194875,0.011,0.125,1,0.0396789568564495,-0.29512322273904,0,0.141,1,0.0396789568564495,0.00218406991558196
"PSMB4",0.080142690476681,1.14607897044712,0.228,0.193,1,0.00109885565254699,1.57776961179789,0.308,0.125,1,0.080142690476681,0.00219650382134885
"LSG1",0.00110364788545076,-0.289315458920418,0,0.104,1,0.691470402770633,0.423650128543051,0.077,0.106,1,0.691470402770633,0.00220607773224646
"CMYA5",0.00111766719025804,-1.13680765455657,0.12,0.265,1,0.0602710988852355,1.84879424112189,0.5,0.343,1,0.0602710988852355,0.0022340852005679
"HEATR3",0.00114042886680584,-0.25616639888438,0,0.104,1,0.0700548442179532,-0.399190544221896,0,0.113,1,0.0700548442179532,0.00227955715561144
"TMEM30A",0.00114510126234359,0.357603733902499,0.065,0.222,1,0.907415506357515,1.00346831772517,0.192,0.215,1,0.907415506357515,0.00228889126778616
"GOT2",0.00414716105024503,1.55015448702905,0.207,0.129,1,0.00115729096375515,1.76075461797148,0.346,0.157,1,0.00414716105024503,0.00231324260513552
"COL27A1",0.00115926699131907,-0.41468103327664,0,0.104,1,0.0805784174565928,-0.408816750959918,0,0.106,1,0.0805784174565928,0.00231719008268098
"CFAP69",0.00115926700181974,-0.252254526275504,0,0.104,1,0.0769906815569643,-0.314191694948244,0,0.108,1,0.0769906815569643,0.00231719010365798
"IFI27L2",0.0391326404461182,1.32458408700835,0.163,0.111,1,0.00115976899016618,1.42766223034058,0.192,0.054,1,0.0391326404461182,0.00231819291622182
"BFAR",0.0011639465602721,-0.268035400786482,0.022,0.143,1,0.167576742697503,-0.364265313547878,0.038,0.129,1,0.167576742697503,0.00232653834894903
"MPP7",0.00117440398175145,-0.26671709338003,0.022,0.144,1,0.20743336238993,0.349116374670492,0.077,0.188,1,0.20743336238993,0.00234742873879055
"VASP",0.0011784098938255,-0.312182212560077,0,0.103,1,0.0500648972968213,-0.489625069992775,0,0.129,1,0.0500648972968213,0.00235543113777312
"AC007262.2",0.00117840990182825,-0.392713237381722,0,0.103,1,0.0798229844814548,-0.31315612066948,0,0.106,1,0.0798229844814548,0.00235543115375977
"TTN",0.180888492929522,-0.722049227699542,0.565,0.523,1,0.00117844237238047,0.926860316186362,0.808,0.528,1,0.180888492929522,0.00235549601833592
"GRASP",0.00117997857835732,-0.637718363526437,0.011,0.122,1,0.273368471090413,-0.611521639695019,0.038,0.1,1,0.273368471090413,0.00235856480726926
"ECI1",0.109034566917005,1.06943741718239,0.196,0.161,1,0.00120396947678442,1.75686970439657,0.346,0.159,1,0.109034566917005,0.00240648941106781
"NABP1",0.00121762940865234,-0.379719493164017,0,0.103,1,0.212912668720437,-0.63142768949036,0.038,0.115,1,0.212912668720437,0.00243377619592786
"RASA3",0.0012176294361968,-0.289805922777656,0,0.103,1,0.0352610645831524,-0.689201482349061,0,0.147,1,0.0352610645831524,0.00243377625094972
"SYNE3",0.00121762943895125,-0.283865597273148,0,0.103,1,0.0903494768766757,-0.327226730438784,0,0.1,1,0.0903494768766757,0.0024337762564519
"PAWR",0.0012176294417057,-0.433258908631987,0,0.103,1,0.0373778947282925,-0.798162780664267,0,0.144,1,0.0373778947282925,0.00243377626195409
"ARRDC3-AS1",0.00121762944446014,-0.352717405915626,0,0.103,1,0.0835395373111145,-0.354242769592042,0,0.104,1,0.0835395373111145,0.00243377626745627
"UBE2V2",0.00122518034983091,0.279645233030832,0.054,0.202,1,0.0664789785025256,-0.451309580953337,0.038,0.176,1,0.0664789785025256,0.00244885963277221
"ATP8B4",0.00123233061381359,-0.796948745429762,0.011,0.122,1,0.0659800610350311,-1.01413462525877,0,0.116,1,0.0659800610350311,0.00246314258888544
"MMS22L",0.00123771599081233,-0.362212677552352,0,0.102,1,0.0777199461268612,-0.332541276808836,0,0.107,1,0.0777199461268612,0.00247390004075075
"ZNF529-AS1",0.00123771599081233,-0.272244608194783,0,0.102,1,0.0864714896755184,-0.260561912530208,0,0.102,1,0.0864714896755184,0.00247390004075075
"MRPL4",0.00124848577437019,1.14858357269246,0.163,0.081,1,0.0162165294431984,1.32269184807343,0.192,0.077,1,0.0162165294431984,0.00249541283201158
"PHTF1",0.00125491623971129,-0.2975237446905,0.011,0.122,1,0.141018595565297,-0.301208737096667,0.038,0.142,1,0.141018595565297,0.00250825766465389
"SDAD1",0.00125542317767974,-0.302710628969383,0.022,0.142,1,0.0289956070158668,-0.551978664680949,0,0.156,1,0.0289956070158668,0.00250927026800443
"CEP104",0.00128271100791747,-0.258125145383968,0.011,0.123,1,0.144514588898662,-0.331304840184357,0.038,0.137,1,0.144514588898662,0.0025637766683051
"SIRT2",0.00128575742032763,-0.268542360717516,0.011,0.123,1,0.104898428357041,-0.414447192086193,0.038,0.154,1,0.104898428357041,0.00256986166851132
"CYP7B1",0.00129994387847175,-0.452635993903323,0,0.102,1,0.0737906533762737,-0.527860380827352,0,0.11,1,0.0737906533762737,0.00259819790285633
"MRPL21",0.00130882800603531,1.16601982012024,0.196,0.108,1,0.0390806371947859,1.00705866501234,0.192,0.09,1,0.0390806371947859,0.00261594298132123
"SHB",0.0013127638508962,-0.356299484838018,0.011,0.122,1,0.0370712464812356,-0.574714849506285,0.038,0.209,1,0.0370712464812356,0.00262380435286417
"FANCM",0.00132136001252469,-0.311180675815919,0,0.101,1,0.0796977533910753,-0.321780622578049,0,0.106,1,0.0796977533910753,0.00264097403276668
"MIR1-1HG",0.00132195496387977,-0.422749811414326,0.022,0.139,1,0.0276173536575725,-0.693051891972231,0.038,0.212,1,0.0276173536575725,0.00264216236283301
"MTHFD1L",0.00134312185996802,-0.503251324219095,0,0.101,1,0.171186710711018,-0.455826444446527,0.038,0.131,1,0.171186710711018,0.00268443974360531
"C5orf22",0.00134312186300007,-0.277713766090565,0,0.101,1,0.0818530270210966,-0.302898921332111,0,0.105,1,0.0818530270210966,0.00268443974966127
